 #
 # Differential cross section:               MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #--------------------------------------------------------------
  5.000E+01  1.78606E-01  5.06533E-28  1.80886E-11  0.00000E+00
  5.050E+01  1.81961E-01  4.81014E-28  1.71773E-11  0.00000E+00
  5.100E+01  1.85340E-01  4.56912E-28  1.63166E-11  0.00000E+00
  5.150E+01  1.88743E-01  4.34139E-28  1.55034E-11  0.00000E+00
  5.200E+01  1.92169E-01  4.12614E-28  1.47347E-11  0.00000E+00
  5.250E+01  1.95619E-01  3.92261E-28  1.40079E-11  0.00000E+00
  5.300E+01  1.99092E-01  3.73010E-28  1.33204E-11  0.00000E+00
  5.350E+01  2.02589E-01  3.54793E-28  1.26699E-11  0.00000E+00
  5.400E+01  2.06107E-01  3.37550E-28  1.20541E-11  0.00000E+00
  5.450E+01  2.09649E-01  3.21223E-28  1.14711E-11  0.00000E+00
  5.500E+01  2.13212E-01  3.05758E-28  1.09188E-11  0.00000E+00
  5.550E+01  2.16797E-01  2.91105E-28  1.03955E-11  0.00000E+00
  5.600E+01  2.20404E-01  2.77216E-28  9.89957E-12  0.00000E+00
  5.650E+01  2.24032E-01  2.64048E-28  9.42934E-12  0.00000E+00
  5.700E+01  2.27680E-01  2.51561E-28  8.98339E-12  0.00000E+00
  5.750E+01  2.31350E-01  2.39714E-28  8.56033E-12  0.00000E+00
  5.800E+01  2.35040E-01  2.28472E-28  8.15887E-12  0.00000E+00
  5.850E+01  2.38751E-01  2.17801E-28  7.77780E-12  0.00000E+00
  5.900E+01  2.42481E-01  2.07669E-28  7.41599E-12  0.00000E+00
  5.950E+01  2.46231E-01  1.98046E-28  7.07237E-12  0.00000E+00
  6.000E+01  2.50000E-01  1.88905E-28  6.74594E-12  0.00000E+00
  6.050E+01  2.53788E-01  1.80219E-28  6.43575E-12  0.00000E+00
  6.100E+01  2.57595E-01  1.71964E-28  6.14094E-12  0.00000E+00
  6.150E+01  2.61421E-01  1.64115E-28  5.86066E-12  0.00000E+00
  6.200E+01  2.65264E-01  1.56652E-28  5.59413E-12  0.00000E+00
  6.250E+01  2.69126E-01  1.49553E-28  5.34063E-12  0.00000E+00
  6.300E+01  2.73005E-01  1.42799E-28  5.09945E-12  0.00000E+00
  6.350E+01  2.76901E-01  1.36373E-28  4.86995E-12  0.00000E+00
  6.400E+01  2.80814E-01  1.30256E-28  4.65152E-12  0.00000E+00
  6.450E+01  2.84744E-01  1.24432E-28  4.44356E-12  0.00000E+00
  6.500E+01  2.88691E-01  1.18888E-28  4.24555E-12  0.00000E+00
  6.550E+01  2.92653E-01  1.13607E-28  4.05696E-12  0.00000E+00
  6.600E+01  2.96632E-01  1.08576E-28  3.87732E-12  0.00000E+00
  6.650E+01  3.00625E-01  1.03783E-28  3.70615E-12  0.00000E+00
  6.700E+01  3.04634E-01  9.92151E-29  3.54304E-12  0.00000E+00
  6.750E+01  3.08658E-01  9.48614E-29  3.38756E-12  0.00000E+00
  6.800E+01  3.12697E-01  9.07109E-29  3.23934E-12  0.00000E+00
  6.850E+01  3.16749E-01  8.67533E-29  3.09802E-12  0.00000E+00
  6.900E+01  3.20816E-01  8.29791E-29  2.96324E-12  0.00000E+00
  6.950E+01  3.24896E-01  7.93791E-29  2.83468E-12  0.00000E+00
  7.000E+01  3.28990E-01  7.59446E-29  2.71203E-12  0.00000E+00
  7.050E+01  3.33097E-01  7.26675E-29  2.59500E-12  0.00000E+00
  7.100E+01  3.37216E-01  6.95401E-29  2.48332E-12  0.00000E+00
  7.150E+01  3.41348E-01  6.65551E-29  2.37672E-12  0.00000E+00
  7.200E+01  3.45492E-01  6.37054E-29  2.27496E-12  0.00000E+00
  7.250E+01  3.49647E-01  6.09847E-29  2.17780E-12  0.00000E+00
  7.300E+01  3.53814E-01  5.83865E-29  2.08502E-12  0.00000E+00
  7.350E+01  3.57992E-01  5.59050E-29  1.99641E-12  0.00000E+00
  7.400E+01  3.62181E-01  5.35347E-29  1.91176E-12  0.00000E+00
  7.450E+01  3.66381E-01  5.12702E-29  1.83089E-12  0.00000E+00
  7.500E+01  3.70590E-01  4.91065E-29  1.75363E-12  0.00000E+00
  7.550E+01  3.74810E-01  4.70389E-29  1.67979E-12  0.00000E+00
  7.600E+01  3.79039E-01  4.50627E-29  1.60922E-12  0.00000E+00
  7.650E+01  3.83277E-01  4.31737E-29  1.54176E-12  0.00000E+00
  7.700E+01  3.87524E-01  4.13678E-29  1.47727E-12  0.00000E+00
  7.750E+01  3.91780E-01  3.96412E-29  1.41561E-12  0.00000E+00
  7.800E+01  3.96044E-01  3.79901E-29  1.35665E-12  0.00000E+00
  7.850E+01  4.00316E-01  3.64110E-29  1.30026E-12  0.00000E+00
  7.900E+01  4.04596E-01  3.49006E-29  1.24632E-12  0.00000E+00
  7.950E+01  4.08882E-01  3.34558E-29  1.19473E-12  0.00000E+00
  8.000E+01  4.13176E-01  3.20736E-29  1.14537E-12  0.00000E+00
  8.050E+01  4.17476E-01  3.07510E-29  1.09814E-12  0.00000E+00
  8.100E+01  4.21783E-01  2.94854E-29  1.05294E-12  0.00000E+00
  8.150E+01  4.26095E-01  2.82742E-29  1.00969E-12  0.00000E+00
  8.200E+01  4.30413E-01  2.71148E-29  9.68288E-13  0.00000E+00
  8.250E+01  4.34737E-01  2.60051E-29  9.28658E-13  0.00000E+00
  8.300E+01  4.39065E-01  2.49426E-29  8.90718E-13  0.00000E+00
  8.350E+01  4.43398E-01  2.39254E-29  8.54392E-13  0.00000E+00
  8.400E+01  4.47736E-01  2.29514E-29  8.19609E-13  0.00000E+00
  8.450E+01  4.52077E-01  2.20186E-29  7.86299E-13  0.00000E+00
  8.500E+01  4.56422E-01  2.11253E-29  7.54398E-13  0.00000E+00
  8.550E+01  4.60770E-01  2.02696E-29  7.23841E-13  0.00000E+00
  8.600E+01  4.65122E-01  1.94500E-29  6.94571E-13  0.00000E+00
  8.650E+01  4.69476E-01  1.86647E-29  6.66529E-13  0.00000E+00
  8.700E+01  4.73832E-01  1.79124E-29  6.39663E-13  0.00000E+00
  8.750E+01  4.78190E-01  1.71915E-29  6.13920E-13  0.00000E+00
  8.800E+01  4.82550E-01  1.65007E-29  5.89251E-13  0.00000E+00
  8.850E+01  4.86912E-01  1.58387E-29  5.65610E-13  0.00000E+00
  8.900E+01  4.91274E-01  1.52042E-29  5.42951E-13  0.00000E+00
  8.950E+01  4.95637E-01  1.45960E-29  5.21233E-13  0.00000E+00
  9.000E+01  5.00000E-01  1.40130E-29  5.00413E-13  0.00000E+00
  9.050E+01  5.04363E-01  1.34541E-29  4.80454E-13  0.00000E+00
  9.100E+01  5.08726E-01  1.29182E-29  4.61318E-13  0.00000E+00
  9.150E+01  5.13088E-01  1.24044E-29  4.42969E-13  0.00000E+00
  9.200E+01  5.17450E-01  1.19117E-29  4.25375E-13  0.00000E+00
  9.250E+01  5.21810E-01  1.14392E-29  4.08502E-13  0.00000E+00
  9.300E+01  5.26168E-01  1.09861E-29  3.92321E-13  0.00000E+00
  9.350E+01  5.30524E-01  1.05515E-29  3.76800E-13  0.00000E+00
  9.400E+01  5.34878E-01  1.01346E-29  3.61913E-13  0.00000E+00
  9.450E+01  5.39230E-01  9.73469E-30  3.47632E-13  0.00000E+00
  9.500E+01  5.43578E-01  9.35105E-30  3.33932E-13  0.00000E+00
  9.550E+01  5.47923E-01  8.98298E-30  3.20788E-13  0.00000E+00
  9.600E+01  5.52264E-01  8.62982E-30  3.08177E-13  0.00000E+00
  9.650E+01  5.56602E-01  8.29096E-30  2.96075E-13  0.00000E+00
  9.700E+01  5.60935E-01  7.96578E-30  2.84463E-13  0.00000E+00
  9.750E+01  5.65263E-01  7.65371E-30  2.73319E-13  0.00000E+00
  9.800E+01  5.69587E-01  7.35421E-30  2.62624E-13  0.00000E+00
  9.850E+01  5.73905E-01  7.06675E-30  2.52358E-13  0.00000E+00
  9.900E+01  5.78217E-01  6.79083E-30  2.42505E-13  0.00000E+00
  9.950E+01  5.82524E-01  6.52597E-30  2.33047E-13  0.00000E+00
  1.000E+02  5.86824E-01  6.27171E-30  2.23967E-13  0.00000E+00
  1.005E+02  5.91118E-01  6.02760E-30  2.15250E-13  0.00000E+00
  1.010E+02  5.95404E-01  5.79324E-30  2.06880E-13  0.00000E+00
  1.015E+02  5.99684E-01  5.56821E-30  1.98844E-13  0.00000E+00
  1.020E+02  6.03956E-01  5.35213E-30  1.91128E-13  0.00000E+00
  1.025E+02  6.08220E-01  5.14464E-30  1.83719E-13  0.00000E+00
  1.030E+02  6.12476E-01  4.94538E-30  1.76603E-13  0.00000E+00
  1.035E+02  6.16723E-01  4.75402E-30  1.69769E-13  0.00000E+00
  1.040E+02  6.20961E-01  4.57022E-30  1.63205E-13  0.00000E+00
  1.045E+02  6.25190E-01  4.39368E-30  1.56901E-13  0.00000E+00
  1.050E+02  6.29410E-01  4.22411E-30  1.50846E-13  0.00000E+00
  1.055E+02  6.33619E-01  4.06122E-30  1.45029E-13  0.00000E+00
  1.060E+02  6.37819E-01  3.90474E-30  1.39441E-13  0.00000E+00
  1.065E+02  6.42008E-01  3.75441E-30  1.34072E-13  0.00000E+00
  1.070E+02  6.46186E-01  3.60997E-30  1.28915E-13  0.00000E+00
  1.075E+02  6.50353E-01  3.47120E-30  1.23959E-13  0.00000E+00
  1.080E+02  6.54508E-01  3.33786E-30  1.19197E-13  0.00000E+00
  1.085E+02  6.58652E-01  3.20973E-30  1.14622E-13  0.00000E+00
  1.090E+02  6.62784E-01  3.08661E-30  1.10225E-13  0.00000E+00
  1.095E+02  6.66903E-01  2.96828E-30  1.05999E-13  0.00000E+00
  1.100E+02  6.71010E-01  2.85456E-30  1.01938E-13  0.00000E+00
  1.105E+02  6.75104E-01  2.74527E-30  9.80354E-14  0.00000E+00
  1.110E+02  6.79184E-01  2.64022E-30  9.42840E-14  0.00000E+00
  1.115E+02  6.83251E-01  2.53925E-30  9.06783E-14  0.00000E+00
  1.120E+02  6.87303E-01  2.44219E-30  8.72123E-14  0.00000E+00
  1.125E+02  6.91342E-01  2.34889E-30  8.38805E-14  0.00000E+00
  1.130E+02  6.95366E-01  2.25920E-30  8.06775E-14  0.00000E+00
  1.135E+02  6.99375E-01  2.17297E-30  7.75982E-14  0.00000E+00
  1.140E+02  7.03368E-01  2.09007E-30  7.46377E-14  0.00000E+00
  1.145E+02  7.07347E-01  2.01036E-30  7.17912E-14  0.00000E+00
  1.150E+02  7.11309E-01  1.93372E-30  6.90543E-14  0.00000E+00
  1.155E+02  7.15256E-01  1.86002E-30  6.64227E-14  0.00000E+00
  1.160E+02  7.19186E-01  1.78916E-30  6.38921E-14  0.00000E+00
  1.165E+02  7.23099E-01  1.72101E-30  6.14585E-14  0.00000E+00
  1.170E+02  7.26995E-01  1.65548E-30  5.91183E-14  0.00000E+00
  1.175E+02  7.30874E-01  1.59245E-30  5.68676E-14  0.00000E+00
  1.180E+02  7.34736E-01  1.53184E-30  5.47029E-14  0.00000E+00
  1.185E+02  7.38579E-01  1.47354E-30  5.26209E-14  0.00000E+00
  1.190E+02  7.42405E-01  1.41746E-30  5.06184E-14  0.00000E+00
  1.195E+02  7.46212E-01  1.36352E-30  4.86922E-14  0.00000E+00
  1.200E+02  7.50000E-01  1.31163E-30  4.68393E-14  0.00000E+00
  1.205E+02  7.53769E-01  1.26172E-30  4.50568E-14  0.00000E+00
  1.210E+02  7.57519E-01  1.21370E-30  4.33421E-14  0.00000E+00
  1.215E+02  7.61249E-01  1.16751E-30  4.16925E-14  0.00000E+00
  1.220E+02  7.64960E-01  1.12307E-30  4.01054E-14  0.00000E+00
  1.225E+02  7.68650E-01  1.08031E-30  3.85785E-14  0.00000E+00
  1.230E+02  7.72320E-01  1.03917E-30  3.71093E-14  0.00000E+00
  1.235E+02  7.75968E-01  9.99580E-31  3.56956E-14  0.00000E+00
  1.240E+02  7.79596E-01  9.61489E-31  3.43354E-14  0.00000E+00
  1.245E+02  7.83203E-01  9.24835E-31  3.30265E-14  0.00000E+00
  1.250E+02  7.86788E-01  8.89562E-31  3.17668E-14  0.00000E+00
  1.255E+02  7.90351E-01  8.55618E-31  3.05547E-14  0.00000E+00
  1.260E+02  7.93893E-01  8.22951E-31  2.93881E-14  0.00000E+00
  1.265E+02  7.97411E-01  7.91511E-31  2.82654E-14  0.00000E+00
  1.270E+02  8.00908E-01  7.61253E-31  2.71848E-14  0.00000E+00
  1.275E+02  8.04381E-01  7.32129E-31  2.61448E-14  0.00000E+00
  1.280E+02  8.07831E-01  7.04097E-31  2.51438E-14  0.00000E+00
  1.285E+02  8.11257E-01  6.77115E-31  2.41802E-14  0.00000E+00
  1.290E+02  8.14660E-01  6.51142E-31  2.32527E-14  0.00000E+00
  1.295E+02  8.18039E-01  6.26141E-31  2.23599E-14  0.00000E+00
  1.300E+02  8.21394E-01  6.02073E-31  2.15004E-14  0.00000E+00
  1.305E+02  8.24724E-01  5.78903E-31  2.06730E-14  0.00000E+00
  1.310E+02  8.28030E-01  5.56597E-31  1.98764E-14  0.00000E+00
  1.315E+02  8.31310E-01  5.35122E-31  1.91096E-14  0.00000E+00
  1.320E+02  8.34565E-01  5.14447E-31  1.83712E-14  0.00000E+00
  1.325E+02  8.37795E-01  4.94541E-31  1.76604E-14  0.00000E+00
  1.330E+02  8.40999E-01  4.75374E-31  1.69759E-14  0.00000E+00
  1.335E+02  8.44177E-01  4.56920E-31  1.63169E-14  0.00000E+00
  1.340E+02  8.47329E-01  4.39150E-31  1.56823E-14  0.00000E+00
  1.345E+02  8.50455E-01  4.22040E-31  1.50713E-14  0.00000E+00
  1.350E+02  8.53553E-01  4.05563E-31  1.44829E-14  0.00000E+00
  1.355E+02  8.56625E-01  3.89697E-31  1.39163E-14  0.00000E+00
  1.360E+02  8.59670E-01  3.74417E-31  1.33707E-14  0.00000E+00
  1.365E+02  8.62687E-01  3.59704E-31  1.28452E-14  0.00000E+00
  1.370E+02  8.65677E-01  3.45533E-31  1.23392E-14  0.00000E+00
  1.375E+02  8.68639E-01  3.31886E-31  1.18519E-14  0.00000E+00
  1.380E+02  8.71572E-01  3.18743E-31  1.13825E-14  0.00000E+00
  1.385E+02  8.74478E-01  3.06085E-31  1.09305E-14  0.00000E+00
  1.390E+02  8.77355E-01  2.93894E-31  1.04951E-14  0.00000E+00
  1.395E+02  8.80203E-01  2.82152E-31  1.00758E-14  0.00000E+00
  1.400E+02  8.83022E-01  2.70843E-31  9.67197E-15  0.00000E+00
  1.405E+02  8.85812E-01  2.59950E-31  9.28298E-15  0.00000E+00
  1.410E+02  8.88573E-01  2.49458E-31  8.90831E-15  0.00000E+00
  1.415E+02  8.91304E-01  2.39352E-31  8.54743E-15  0.00000E+00
  1.420E+02  8.94005E-01  2.29619E-31  8.19983E-15  0.00000E+00
  1.425E+02  8.96677E-01  2.20243E-31  7.86501E-15  0.00000E+00
  1.430E+02  8.99318E-01  2.11212E-31  7.54250E-15  0.00000E+00
  1.435E+02  9.01928E-01  2.02513E-31  7.23186E-15  0.00000E+00
  1.440E+02  9.04508E-01  1.94133E-31  6.93262E-15  0.00000E+00
  1.445E+02  9.07058E-01  1.86062E-31  6.64439E-15  0.00000E+00
  1.450E+02  9.09576E-01  1.78288E-31  6.36677E-15  0.00000E+00
  1.455E+02  9.12063E-01  1.70799E-31  6.09934E-15  0.00000E+00
  1.460E+02  9.14519E-01  1.63586E-31  5.84175E-15  0.00000E+00
  1.465E+02  9.16943E-01  1.56638E-31  5.59363E-15  0.00000E+00
  1.470E+02  9.19335E-01  1.49945E-31  5.35465E-15  0.00000E+00
  1.475E+02  9.21696E-01  1.43499E-31  5.12446E-15  0.00000E+00
  1.480E+02  9.24024E-01  1.37291E-31  4.90275E-15  0.00000E+00
  1.485E+02  9.26320E-01  1.31311E-31  4.68921E-15  0.00000E+00
  1.490E+02  9.28584E-01  1.25552E-31  4.48354E-15  0.00000E+00
  1.495E+02  9.30815E-01  1.20005E-31  4.28547E-15  0.00000E+00
  1.500E+02  9.33013E-01  1.14663E-31  4.09471E-15  0.00000E+00
  1.505E+02  9.35178E-01  1.09519E-31  3.91101E-15  0.00000E+00
  1.510E+02  9.37310E-01  1.04566E-31  3.73411E-15  0.00000E+00
  1.515E+02  9.39409E-01  9.97956E-32  3.56377E-15  0.00000E+00
  1.520E+02  9.41474E-01  9.52029E-32  3.39976E-15  0.00000E+00
  1.525E+02  9.43505E-01  9.07809E-32  3.24184E-15  0.00000E+00
  1.530E+02  9.45503E-01  8.65239E-32  3.08983E-15  0.00000E+00
  1.535E+02  9.47467E-01  8.24258E-32  2.94348E-15  0.00000E+00
  1.540E+02  9.49397E-01  7.84812E-32  2.80262E-15  0.00000E+00
  1.545E+02  9.51293E-01  7.46848E-32  2.66704E-15  0.00000E+00
  1.550E+02  9.53154E-01  7.10313E-32  2.53657E-15  0.00000E+00
  1.555E+02  9.54981E-01  6.75157E-32  2.41103E-15  0.00000E+00
  1.560E+02  9.56773E-01  6.41335E-32  2.29025E-15  0.00000E+00
  1.565E+02  9.58530E-01  6.08799E-32  2.17406E-15  0.00000E+00
  1.570E+02  9.60252E-01  5.77504E-32  2.06230E-15  0.00000E+00
  1.575E+02  9.61940E-01  5.47412E-32  1.95485E-15  0.00000E+00
  1.580E+02  9.63592E-01  5.18479E-32  1.85152E-15  0.00000E+00
  1.585E+02  9.65209E-01  4.90668E-32  1.75221E-15  0.00000E+00
  1.590E+02  9.66790E-01  4.63940E-32  1.65676E-15  0.00000E+00
  1.595E+02  9.68336E-01  4.38260E-32  1.56505E-15  0.00000E+00
  1.600E+02  9.69846E-01  4.13594E-32  1.47697E-15  0.00000E+00
  1.605E+02  9.71321E-01  3.89908E-32  1.39239E-15  0.00000E+00
  1.610E+02  9.72759E-01  3.67172E-32  1.31120E-15  0.00000E+00
  1.615E+02  9.74162E-01  3.45354E-32  1.23328E-15  0.00000E+00
  1.620E+02  9.75528E-01  3.24426E-32  1.15855E-15  0.00000E+00
  1.625E+02  9.76858E-01  3.04360E-32  1.08689E-15  0.00000E+00
  1.630E+02  9.78152E-01  2.85129E-32  1.01821E-15  0.00000E+00
  1.635E+02  9.79410E-01  2.66707E-32  9.52430E-16  0.00000E+00
  1.640E+02  9.80631E-01  2.49071E-32  8.89450E-16  0.00000E+00
  1.645E+02  9.81815E-01  2.32197E-32  8.29189E-16  0.00000E+00
  1.650E+02  9.82963E-01  2.16062E-32  7.71572E-16  0.00000E+00
  1.655E+02  9.84074E-01  2.00646E-32  7.16520E-16  0.00000E+00
  1.660E+02  9.85148E-01  1.85927E-32  6.63958E-16  0.00000E+00
  1.665E+02  9.86185E-01  1.71887E-32  6.13819E-16  0.00000E+00
  1.670E+02  9.87185E-01  1.58506E-32  5.66035E-16  0.00000E+00
  1.675E+02  9.88148E-01  1.45768E-32  5.20548E-16  0.00000E+00
  1.680E+02  9.89074E-01  1.33656E-32  4.77296E-16  0.00000E+00
  1.685E+02  9.89962E-01  1.22153E-32  4.36217E-16  0.00000E+00
  1.690E+02  9.90814E-01  1.11246E-32  3.97266E-16  0.00000E+00
  1.695E+02  9.91627E-01  1.00917E-32  3.60382E-16  0.00000E+00
  1.700E+02  9.92404E-01  9.11565E-33  3.25526E-16  0.00000E+00
  1.705E+02  9.93143E-01  8.19497E-33  2.92648E-16  0.00000E+00
  1.710E+02  9.93844E-01  7.32842E-33  2.61703E-16  0.00000E+00
  1.715E+02  9.94508E-01  6.51497E-33  2.32654E-16  0.00000E+00
  1.720E+02  9.95134E-01  5.75350E-33  2.05461E-16  0.00000E+00
  1.725E+02  9.95722E-01  5.04302E-33  1.80089E-16  0.00000E+00
  1.730E+02  9.96273E-01  4.38257E-33  1.56504E-16  0.00000E+00
  1.735E+02  9.96786E-01  3.77140E-33  1.34679E-16  0.00000E+00
  1.740E+02  9.97261E-01  3.20860E-33  1.14581E-16  0.00000E+00
  1.745E+02  9.97698E-01  2.69349E-33  9.61863E-17  0.00000E+00
  1.750E+02  9.98097E-01  2.22539E-33  7.94700E-17  0.00000E+00
  1.755E+02  9.98459E-01  1.80368E-33  6.44107E-17  0.00000E+00
  1.760E+02  9.98782E-01  1.42785E-33  5.09895E-17  0.00000E+00
  1.765E+02  9.99067E-01  1.09738E-33  3.91880E-17  0.00000E+00
  1.770E+02  9.99315E-01  8.11788E-34  2.89895E-17  0.00000E+00
  1.775E+02  9.99524E-01  5.70776E-34  2.03828E-17  0.00000E+00
  1.780E+02  9.99695E-01  3.73995E-34  1.33556E-17  0.00000E+00
  1.785E+02  9.99829E-01  2.21241E-34  7.90067E-18  0.00000E+00
  1.790E+02  9.99924E-01  1.12249E-34  4.00848E-18  0.00000E+00
  1.795E+02  9.99981E-01  4.69308E-35  1.67593E-18  0.00000E+00
  1.800E+02  1.00000E+00  2.51295E-35  8.97390E-19  0.00000E+00
