 #
 # Subroutine MOTTSC. Elastic scattering of electrons and positrons
 #                    by unscreened Coulomb fields
 #
 # Projectile: electron
 # Kinetic energy = 1.00000E+08 eV = 3.67493E+06 a.u.
 #
 # Z =   8
 #
 # Differential cross section      MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS       McKinl-Fesh    error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)   (a0**2/sr)
 #-----------------------------------------------------------------------
  2.325E+01  4.06044E-02  1.97359E-26  7.04781E-10  7.03437E-10   2.0E-08
  2.350E+01  4.14700E-02  1.89090E-26  6.75254E-10  6.73948E-10   2.0E-08
  2.375E+01  4.23443E-02  1.81250E-26  6.47254E-10  6.45984E-10   2.0E-08
  2.400E+01  4.32273E-02  1.73810E-26  6.20687E-10  6.19452E-10   1.8E-08
  2.425E+01  4.41190E-02  1.66748E-26  5.95466E-10  5.94265E-10   1.6E-08
  2.450E+01  4.50194E-02  1.60039E-26  5.71511E-10  5.70342E-10   1.3E-08
  2.475E+01  4.59284E-02  1.53664E-26  5.48745E-10  5.47608E-10   9.1E-09
  2.500E+01  4.68461E-02  1.47603E-26  5.27098E-10  5.25992E-10   5.2E-09
  2.550E+01  4.87074E-02  1.36348E-26  4.86907E-10  4.85857E-10   6.7E-09
  2.600E+01  5.06030E-02  1.26143E-26  4.50464E-10  4.49468E-10   1.0E-08
  2.650E+01  5.25328E-02  1.16872E-26  4.17358E-10  4.16412E-10   1.1E-08
  2.700E+01  5.44967E-02  1.08435E-26  3.87229E-10  3.86330E-10   1.1E-08
  2.750E+01  5.64946E-02  1.00744E-26  3.59762E-10  3.58906E-10   8.8E-09
  2.800E+01  5.85262E-02  9.37195E-27  3.34679E-10  3.33864E-10   4.8E-09
  2.850E+01  6.05914E-02  8.72949E-27  3.11736E-10  3.10960E-10   2.4E-09
  2.900E+01  6.26901E-02  8.14094E-27  2.90718E-10  2.89978E-10   4.8E-09
  2.950E+01  6.48222E-02  7.60096E-27  2.71435E-10  2.70729E-10   5.5E-09
  3.000E+01  6.69873E-02  7.10482E-27  2.53718E-10  2.53043E-10   6.1E-09
  3.050E+01  6.91854E-02  6.64832E-27  2.37416E-10  2.36772E-10   5.1E-09
  3.100E+01  7.14163E-02  6.22772E-27  2.22396E-10  2.21780E-10   3.2E-09
  3.150E+01  7.36799E-02  5.83970E-27  2.08540E-10  2.07951E-10   8.5E-10
  3.200E+01  7.59760E-02  5.48127E-27  1.95740E-10  1.95176E-10   1.8E-09
  3.250E+01  7.83043E-02  5.14977E-27  1.83902E-10  1.83362E-10   2.4E-09
  3.300E+01  8.06647E-02  4.84281E-27  1.72940E-10  1.72423E-10   2.7E-09
  3.350E+01  8.30571E-02  4.55824E-27  1.62778E-10  1.62282E-10   2.2E-09
  3.400E+01  8.54812E-02  4.29413E-27  1.53346E-10  1.52871E-10   1.1E-09
  3.450E+01  8.79369E-02  4.04875E-27  1.44584E-10  1.44127E-10   5.4E-10
  3.500E+01  9.04240E-02  3.82053E-27  1.36433E-10  1.35995E-10   8.6E-10
  3.550E+01  9.29422E-02  3.60804E-27  1.28845E-10  1.28424E-10   1.2E-09
  3.600E+01  9.54915E-02  3.41001E-27  1.21774E-10  1.21369E-10   9.2E-10
  3.650E+01  9.80716E-02  3.22527E-27  1.15177E-10  1.14788E-10   1.1E-09
  3.700E+01  1.00682E-01  3.05277E-27  1.09016E-10  1.08642E-10   1.4E-09
  3.750E+01  1.03323E-01  2.89155E-27  1.03259E-10  1.02899E-10   1.3E-09
  3.800E+01  1.05995E-01  2.74074E-27  9.78736E-11  9.75270E-11   1.5E-09
  3.850E+01  1.08696E-01  2.59954E-27  9.28313E-11  9.24975E-11   1.2E-09
  3.900E+01  1.11427E-01  2.46723E-27  8.81065E-11  8.77849E-11   1.7E-09
  3.950E+01  1.14188E-01  2.34315E-27  8.36754E-11  8.33654E-11   2.5E-09
  4.000E+01  1.16978E-01  2.22669E-27  7.95165E-11  7.92176E-11   2.8E-09
  4.050E+01  1.19797E-01  2.11730E-27  7.56100E-11  7.53217E-11   2.5E-09
  4.100E+01  1.22645E-01  2.01446E-27  7.19378E-11  7.16597E-11   2.5E-09
  4.150E+01  1.25522E-01  1.91773E-27  6.84833E-11  6.82148E-11   1.9E-09
  4.200E+01  1.28428E-01  1.82666E-27  6.52312E-11  6.49719E-11   2.2E-09
  4.250E+01  1.31361E-01  1.74086E-27  6.21674E-11  6.19170E-11   3.4E-09
  4.300E+01  1.34323E-01  1.65998E-27  5.92791E-11  5.90372E-11   3.8E-09
  4.350E+01  1.37313E-01  1.58368E-27  5.65544E-11  5.63206E-11   3.4E-09
  4.400E+01  1.40330E-01  1.51166E-27  5.39823E-11  5.37563E-11   3.6E-09
  4.450E+01  1.43375E-01  1.44362E-27  5.15527E-11  5.13342E-11   2.9E-09
  4.500E+01  1.46447E-01  1.37932E-27  4.92563E-11  4.90449E-11   2.0E-09
  4.550E+01  1.49545E-01  1.31850E-27  4.70844E-11  4.68798E-11   3.7E-09
  4.600E+01  1.52671E-01  1.26094E-27  4.50291E-11  4.48311E-11   4.5E-09
  4.650E+01  1.55823E-01  1.20644E-27  4.30829E-11  4.28912E-11   4.3E-09
  4.700E+01  1.59001E-01  1.15481E-27  4.12389E-11  4.10533E-11   4.4E-09
  4.750E+01  1.62205E-01  1.10586E-27  3.94909E-11  3.93111E-11   4.0E-09
  4.800E+01  1.65435E-01  1.05943E-27  3.78330E-11  3.76587E-11   2.6E-09
  4.850E+01  1.68690E-01  1.01537E-27  3.62595E-11  3.60906E-11   3.4E-09
  4.900E+01  1.71970E-01  9.73533E-28  3.47655E-11  3.46018E-11   4.8E-09
  4.950E+01  1.75276E-01  9.33788E-28  3.33462E-11  3.31875E-11   5.1E-09
  5.000E+01  1.78606E-01  8.96011E-28  3.19971E-11  3.18432E-11   4.8E-09
  5.050E+01  1.81961E-01  8.60087E-28  3.07143E-11  3.05649E-11   4.9E-09
  5.100E+01  1.85340E-01  8.25907E-28  2.94937E-11  2.93488E-11   3.9E-09
  5.150E+01  1.88743E-01  7.93373E-28  2.83319E-11  2.81913E-11   2.8E-09
  5.200E+01  1.92169E-01  7.62390E-28  2.72254E-11  2.70890E-11   4.7E-09
  5.250E+01  1.95619E-01  7.32871E-28  2.61713E-11  2.60388E-11   5.5E-09
  5.300E+01  1.99092E-01  7.04733E-28  2.51665E-11  2.50378E-11   5.0E-09
  5.350E+01  2.02589E-01  6.77901E-28  2.42083E-11  2.40833E-11   5.4E-09
  5.400E+01  2.06107E-01  6.52303E-28  2.32942E-11  2.31728E-11   4.9E-09
  5.450E+01  2.09649E-01  6.27872E-28  2.24217E-11  2.23037E-11   3.3E-09
  5.500E+01  2.13212E-01  6.04545E-28  2.15887E-11  2.14740E-11   4.1E-09
  5.550E+01  2.16797E-01  5.82262E-28  2.07930E-11  2.06815E-11   5.5E-09
  5.600E+01  2.20404E-01  5.60969E-28  2.00326E-11  1.99242E-11   5.6E-09
  5.650E+01  2.24032E-01  5.40614E-28  1.93057E-11  1.92003E-11   5.5E-09
  5.700E+01  2.27680E-01  5.21148E-28  1.86105E-11  1.85080E-11   5.6E-09
  5.750E+01  2.31350E-01  5.02524E-28  1.79455E-11  1.78458E-11   4.5E-09
  5.800E+01  2.35040E-01  4.84700E-28  1.73090E-11  1.72120E-11   3.3E-09
  5.850E+01  2.38751E-01  4.67636E-28  1.66996E-11  1.66052E-11   5.2E-09
  5.900E+01  2.42481E-01  4.51292E-28  1.61159E-11  1.60241E-11   5.9E-09
  5.950E+01  2.46231E-01  4.35634E-28  1.55568E-11  1.54674E-11   5.2E-09
  6.000E+01  2.50000E-01  4.20626E-28  1.50208E-11  1.49338E-11   5.9E-09
  6.050E+01  2.53788E-01  4.06238E-28  1.45070E-11  1.44223E-11   5.4E-09
  6.100E+01  2.57595E-01  3.92439E-28  1.40142E-11  1.39317E-11   3.8E-09
  6.150E+01  2.61421E-01  3.79200E-28  1.35415E-11  1.34611E-11   4.5E-09
  6.200E+01  2.65264E-01  3.66495E-28  1.30878E-11  1.30095E-11   5.8E-09
  6.250E+01  2.69126E-01  3.54298E-28  1.26522E-11  1.25760E-11   5.8E-09
  6.300E+01  2.73005E-01  3.42585E-28  1.22339E-11  1.21596E-11   5.7E-09
  6.350E+01  2.76901E-01  3.31333E-28  1.18321E-11  1.17597E-11   6.0E-09
  6.400E+01  2.80814E-01  3.20522E-28  1.14460E-11  1.13755E-11   4.9E-09
  6.450E+01  2.84744E-01  3.10130E-28  1.10749E-11  1.10062E-11   3.6E-09
  6.500E+01  2.88691E-01  3.00139E-28  1.07182E-11  1.06511E-11   5.4E-09
  6.550E+01  2.92653E-01  2.90530E-28  1.03750E-11  1.03097E-11   6.0E-09
  6.600E+01  2.96632E-01  2.81286E-28  1.00449E-11  9.98119E-12   5.2E-09
  6.650E+01  3.00625E-01  2.72391E-28  9.72727E-12  9.66512E-12   6.1E-09
  6.700E+01  3.04634E-01  2.63829E-28  9.42151E-12  9.36090E-12   5.8E-09
  6.750E+01  3.08658E-01  2.55586E-28  9.12713E-12  9.06801E-12   4.2E-09
  6.800E+01  3.12697E-01  2.47647E-28  8.84362E-12  8.78595E-12   4.7E-09
  6.850E+01  3.16749E-01  2.39999E-28  8.57051E-12  8.51425E-12   5.9E-09
  6.900E+01  3.20816E-01  2.32630E-28  8.30735E-12  8.25245E-12   5.7E-09
  6.950E+01  3.24896E-01  2.25527E-28  8.05372E-12  8.00014E-12   5.7E-09
  7.000E+01  3.28990E-01  2.18680E-28  7.80920E-12  7.75691E-12   6.2E-09
  7.050E+01  3.33097E-01  2.12077E-28  7.57341E-12  7.52238E-12   5.3E-09
  7.100E+01  3.37216E-01  2.05709E-28  7.34598E-12  7.29617E-12   3.7E-09
  7.150E+01  3.41348E-01  1.99564E-28  7.12657E-12  7.07795E-12   5.4E-09
  7.200E+01  3.45492E-01  1.93635E-28  6.91485E-12  6.86737E-12   5.9E-09
  7.250E+01  3.49647E-01  1.87913E-28  6.71048E-12  6.66413E-12   5.0E-09
  7.300E+01  3.53814E-01  1.82388E-28  6.51318E-12  6.46792E-12   6.1E-09
  7.350E+01  3.57992E-01  1.77052E-28  6.32266E-12  6.27845E-12   6.0E-09
  7.400E+01  3.62181E-01  1.71899E-28  6.13864E-12  6.09546E-12   4.5E-09
  7.450E+01  3.66381E-01  1.66921E-28  5.96085E-12  5.91869E-12   4.7E-09
  7.500E+01  3.70590E-01  1.62110E-28  5.78907E-12  5.74788E-12   5.8E-09
  7.550E+01  3.74810E-01  1.57461E-28  5.62303E-12  5.58279E-12   5.5E-09
  7.600E+01  3.79039E-01  1.52966E-28  5.46253E-12  5.42322E-12   5.6E-09
  7.650E+01  3.83277E-01  1.48621E-28  5.30733E-12  5.26892E-12   6.2E-09
  7.700E+01  3.87524E-01  1.44418E-28  5.15725E-12  5.11972E-12   5.5E-09
  7.750E+01  3.91780E-01  1.40352E-28  5.01207E-12  4.97539E-12   3.8E-09
  7.800E+01  3.96044E-01  1.36419E-28  4.87161E-12  4.83576E-12   5.4E-09
  7.850E+01  4.00316E-01  1.32613E-28  4.73568E-12  4.70065E-12   5.7E-09
  7.900E+01  4.04596E-01  1.28929E-28  4.60413E-12  4.56989E-12   4.7E-09
  7.950E+01  4.08882E-01  1.25363E-28  4.47678E-12  4.44331E-12   6.0E-09
  8.000E+01  4.13176E-01  1.21910E-28  4.35347E-12  4.32075E-12   6.0E-09
  8.050E+01  4.17476E-01  1.18566E-28  4.23405E-12  4.20207E-12   4.7E-09
  8.100E+01  4.21783E-01  1.15327E-28  4.11839E-12  4.08713E-12   4.7E-09
  8.150E+01  4.26095E-01  1.12189E-28  4.00634E-12  3.97577E-12   5.6E-09
  8.200E+01  4.30413E-01  1.09149E-28  3.89777E-12  3.86788E-12   5.2E-09
  8.250E+01  4.34737E-01  1.06202E-28  3.79255E-12  3.76332E-12   5.3E-09
  8.300E+01  4.39065E-01  1.03346E-28  3.69056E-12  3.66198E-12   6.1E-09
  8.350E+01  4.43398E-01  1.00577E-28  3.59168E-12  3.56374E-12   5.6E-09
  8.400E+01  4.47736E-01  9.78928E-29  3.49582E-12  3.46848E-12   3.8E-09
  8.450E+01  4.52077E-01  9.52893E-29  3.40284E-12  3.37611E-12   5.2E-09
  8.500E+01  4.56422E-01  9.27641E-29  3.31267E-12  3.28652E-12   5.5E-09
  8.550E+01  4.60770E-01  9.03143E-29  3.22518E-12  3.19961E-12   4.4E-09
  8.600E+01  4.65122E-01  8.79375E-29  3.14030E-12  3.11529E-12   5.8E-09
  8.650E+01  4.69476E-01  8.56309E-29  3.05794E-12  3.03347E-12   6.0E-09
  8.700E+01  4.73832E-01  8.33923E-29  2.97799E-12  2.95405E-12   4.9E-09
  8.750E+01  4.78190E-01  8.12192E-29  2.90039E-12  2.87697E-12   4.6E-09
  8.800E+01  4.82550E-01  7.91094E-29  2.82505E-12  2.80214E-12   5.4E-09
  8.850E+01  4.86912E-01  7.70608E-29  2.75189E-12  2.72948E-12   4.9E-09
  8.900E+01  4.91274E-01  7.50713E-29  2.68084E-12  2.65891E-12   5.0E-09
  8.950E+01  4.95637E-01  7.31389E-29  2.61184E-12  2.59038E-12   6.0E-09
  9.000E+01  5.00000E-01  7.12617E-29  2.54480E-12  2.52381E-12   5.6E-09
  9.050E+01  5.04363E-01  6.94378E-29  2.47967E-12  2.45913E-12   4.0E-09
  9.100E+01  5.08726E-01  6.76655E-29  2.41638E-12  2.39628E-12   5.0E-09
  9.150E+01  5.13088E-01  6.59431E-29  2.35487E-12  2.33520E-12   5.2E-09
  9.200E+01  5.17450E-01  6.42690E-29  2.29509E-12  2.27584E-12   4.1E-09
  9.250E+01  5.21810E-01  6.26415E-29  2.23697E-12  2.21813E-12   5.5E-09
  9.300E+01  5.26168E-01  6.10592E-29  2.18046E-12  2.16203E-12   5.9E-09
  9.350E+01  5.30524E-01  5.95206E-29  2.12552E-12  2.10748E-12   5.0E-09
  9.400E+01  5.34878E-01  5.80243E-29  2.07208E-12  2.05443E-12   4.4E-09
  9.450E+01  5.39230E-01  5.65689E-29  2.02011E-12  2.00283E-12   5.1E-09
  9.500E+01  5.43578E-01  5.51532E-29  1.96956E-12  1.95265E-12   4.6E-09
  9.550E+01  5.47923E-01  5.37759E-29  1.92037E-12  1.90382E-12   4.6E-09
  9.600E+01  5.52264E-01  5.24358E-29  1.87252E-12  1.85632E-12   5.7E-09
  9.650E+01  5.56602E-01  5.11317E-29  1.82594E-12  1.81009E-12   5.6E-09
  9.700E+01  5.60935E-01  4.98624E-29  1.78062E-12  1.76510E-12   4.2E-09
  9.750E+01  5.65263E-01  4.86270E-29  1.73650E-12  1.72131E-12   4.8E-09
  9.800E+01  5.69587E-01  4.74244E-29  1.69356E-12  1.67869E-12   4.9E-09
  9.850E+01  5.73905E-01  4.62536E-29  1.65174E-12  1.63719E-12   3.9E-09
  9.900E+01  5.78217E-01  4.51135E-29  1.61103E-12  1.59679E-12   5.1E-09
  9.950E+01  5.82524E-01  4.40033E-29  1.57139E-12  1.55744E-12   5.7E-09
  1.000E+02  5.86824E-01  4.29220E-29  1.53277E-12  1.51913E-12   5.1E-09
  1.005E+02  5.91118E-01  4.18688E-29  1.49516E-12  1.48181E-12   4.2E-09
  1.010E+02  5.95404E-01  4.08429E-29  1.45853E-12  1.44545E-12   4.8E-09
  1.015E+02  5.99684E-01  3.98434E-29  1.42283E-12  1.41004E-12   4.3E-09
  1.020E+02  6.03956E-01  3.88695E-29  1.38806E-12  1.37553E-12   4.1E-09
  1.025E+02  6.08220E-01  3.79205E-29  1.35417E-12  1.34191E-12   5.4E-09
  1.030E+02  6.12476E-01  3.69957E-29  1.32114E-12  1.30914E-12   5.5E-09
  1.035E+02  6.16723E-01  3.60943E-29  1.28895E-12  1.27721E-12   4.4E-09
  1.040E+02  6.20961E-01  3.52157E-29  1.25757E-12  1.24608E-12   4.5E-09
  1.045E+02  6.25190E-01  3.43591E-29  1.22699E-12  1.21574E-12   4.6E-09
  1.050E+02  6.29410E-01  3.35241E-29  1.19717E-12  1.18615E-12   3.6E-09
  1.055E+02  6.33619E-01  3.27098E-29  1.16809E-12  1.15731E-12   4.6E-09
  1.060E+02  6.37819E-01  3.19159E-29  1.13974E-12  1.12919E-12   5.5E-09
  1.065E+02  6.42008E-01  3.11416E-29  1.11209E-12  1.10176E-12   5.1E-09
  1.070E+02  6.46186E-01  3.03864E-29  1.08512E-12  1.07501E-12   3.9E-09
  1.075E+02  6.50353E-01  2.96498E-29  1.05881E-12  1.04893E-12   4.5E-09
  1.080E+02  6.54508E-01  2.89312E-29  1.03315E-12  1.02348E-12   4.1E-09
  1.085E+02  6.58652E-01  2.82302E-29  1.00812E-12  9.98650E-13   3.5E-09
  1.090E+02  6.62784E-01  2.75463E-29  9.83695E-13  9.74429E-13   5.0E-09
  1.095E+02  6.66903E-01  2.68789E-29  9.59864E-13  9.50796E-13   5.3E-09
  1.100E+02  6.71010E-01  2.62277E-29  9.36608E-13  9.27735E-13   4.5E-09
  1.105E+02  6.75104E-01  2.55921E-29  9.13912E-13  9.05230E-13   4.2E-09
  1.110E+02  6.79184E-01  2.49719E-29  8.91761E-13  8.83266E-13   4.3E-09
  1.115E+02  6.83251E-01  2.43664E-29  8.70140E-13  8.61828E-13   3.4E-09
  1.120E+02  6.87303E-01  2.37754E-29  8.49035E-13  8.40903E-13   4.1E-09
  1.125E+02  6.91342E-01  2.31984E-29  8.28432E-13  8.20476E-13   5.1E-09
  1.130E+02  6.95366E-01  2.26352E-29  8.08316E-13  8.00533E-13   5.0E-09
  1.135E+02  6.99375E-01  2.20852E-29  7.88676E-13  7.81062E-13   3.8E-09
  1.140E+02  7.03368E-01  2.15482E-29  7.69499E-13  7.62050E-13   4.2E-09
  1.145E+02  7.07347E-01  2.10237E-29  7.50771E-13  7.43486E-13   3.8E-09
  1.150E+02  7.11309E-01  2.05116E-29  7.32483E-13  7.25356E-13   2.9E-09
  1.155E+02  7.15256E-01  2.00114E-29  7.14620E-13  7.07651E-13   4.5E-09
  1.160E+02  7.19186E-01  1.95229E-29  6.97174E-13  6.90357E-13   5.1E-09
  1.165E+02  7.23099E-01  1.90457E-29  6.80133E-13  6.73466E-13   4.5E-09
  1.170E+02  7.26995E-01  1.85795E-29  6.63485E-13  6.56966E-13   3.9E-09
  1.175E+02  7.30874E-01  1.81241E-29  6.47222E-13  6.40848E-13   4.0E-09
  1.180E+02  7.34736E-01  1.76791E-29  6.31334E-13  6.25101E-13   3.2E-09
  1.185E+02  7.38579E-01  1.72444E-29  6.15810E-13  6.09716E-13   3.5E-09
  1.190E+02  7.42405E-01  1.68197E-29  6.00641E-13  5.94684E-13   4.7E-09
  1.195E+02  7.46212E-01  1.64046E-29  5.85819E-13  5.79995E-13   4.9E-09
  1.200E+02  7.50000E-01  1.59990E-29  5.71335E-13  5.65642E-13   4.0E-09
  1.205E+02  7.53769E-01  1.56026E-29  5.57179E-13  5.51615E-13   3.9E-09
  1.210E+02  7.57519E-01  1.52152E-29  5.43345E-13  5.37906E-13   3.6E-09
  1.215E+02  7.61249E-01  1.48366E-29  5.29823E-13  5.24509E-13   2.5E-09
  1.220E+02  7.64960E-01  1.44665E-29  5.16607E-13  5.11414E-13   4.0E-09
  1.225E+02  7.68650E-01  1.41047E-29  5.03688E-13  4.98614E-13   4.8E-09
  1.230E+02  7.72320E-01  1.37511E-29  4.91060E-13  4.86102E-13   4.5E-09
  1.235E+02  7.75968E-01  1.34054E-29  4.78715E-13  4.73871E-13   3.5E-09
  1.240E+02  7.79596E-01  1.30674E-29  4.66646E-13  4.61915E-13   3.7E-09
  1.245E+02  7.83203E-01  1.27370E-29  4.54846E-13  4.50225E-13   3.1E-09
  1.250E+02  7.86788E-01  1.24139E-29  4.43310E-13  4.38797E-13   2.9E-09
  1.255E+02  7.90351E-01  1.20981E-29  4.32031E-13  4.27623E-13   4.2E-09
  1.260E+02  7.93893E-01  1.17892E-29  4.21002E-13  4.16699E-13   4.7E-09
  1.265E+02  7.97411E-01  1.14873E-29  4.10217E-13  4.06016E-13   4.1E-09
  1.270E+02  8.00908E-01  1.11920E-29  3.99672E-13  3.95571E-13   3.6E-09
  1.275E+02  8.04381E-01  1.09032E-29  3.89360E-13  3.85357E-13   3.4E-09
  1.280E+02  8.07831E-01  1.06208E-29  3.79275E-13  3.75368E-13   2.5E-09
  1.285E+02  8.11257E-01  1.03446E-29  3.69413E-13  3.65601E-13   3.3E-09
  1.290E+02  8.14660E-01  1.00745E-29  3.59768E-13  3.56048E-13   4.3E-09
  1.295E+02  8.18039E-01  9.81039E-30  3.50335E-13  3.46707E-13   4.4E-09
  1.300E+02  8.21394E-01  9.55205E-30  3.41110E-13  3.37570E-13   3.6E-09
  1.305E+02  8.24724E-01  9.29939E-30  3.32087E-13  3.28635E-13   3.5E-09
  1.310E+02  8.28030E-01  9.05227E-30  3.23262E-13  3.19896E-13   3.0E-09
  1.315E+02  8.31310E-01  8.81056E-30  3.14631E-13  3.11349E-13   2.1E-09
  1.320E+02  8.34565E-01  8.57415E-30  3.06188E-13  3.02989E-13   3.6E-09
  1.325E+02  8.37795E-01  8.34291E-30  2.97931E-13  2.94812E-13   4.3E-09
  1.330E+02  8.40999E-01  8.11674E-30  2.89854E-13  2.86815E-13   4.1E-09
  1.335E+02  8.44177E-01  7.89551E-30  2.81954E-13  2.78993E-13   3.2E-09
  1.340E+02  8.47329E-01  7.67912E-30  2.74226E-13  2.71341E-13   3.3E-09
  1.345E+02  8.50455E-01  7.46746E-30  2.66668E-13  2.63858E-13   2.6E-09
  1.350E+02  8.53553E-01  7.26043E-30  2.59275E-13  2.56538E-13   2.5E-09
  1.355E+02  8.56625E-01  7.05792E-30  2.52043E-13  2.49379E-13   3.7E-09
  1.360E+02  8.59670E-01  6.85985E-30  2.44970E-13  2.42376E-13   4.2E-09
  1.365E+02  8.62687E-01  6.66611E-30  2.38051E-13  2.35527E-13   3.8E-09
  1.370E+02  8.65677E-01  6.47661E-30  2.31284E-13  2.28828E-13   3.3E-09
  1.375E+02  8.68639E-01  6.29126E-30  2.24665E-13  2.22275E-13   3.1E-09
  1.380E+02  8.71572E-01  6.10997E-30  2.18191E-13  2.15867E-13   2.2E-09
  1.385E+02  8.74478E-01  5.93266E-30  2.11859E-13  2.09599E-13   2.7E-09
  1.390E+02  8.77355E-01  5.75924E-30  2.05666E-13  2.03469E-13   3.8E-09
  1.395E+02  8.80203E-01  5.58964E-30  1.99610E-13  1.97475E-13   4.1E-09
  1.400E+02  8.83022E-01  5.42377E-30  1.93686E-13  1.91612E-13   3.5E-09
  1.405E+02  8.85812E-01  5.26156E-30  1.87894E-13  1.85878E-13   3.3E-09
  1.410E+02  8.88573E-01  5.10294E-30  1.82229E-13  1.80272E-13   2.9E-09
  1.415E+02  8.91304E-01  4.94782E-30  1.76690E-13  1.74790E-13   1.9E-09
  1.420E+02  8.94005E-01  4.79615E-30  1.71273E-13  1.69429E-13   2.9E-09
  1.425E+02  8.96677E-01  4.64784E-30  1.65977E-13  1.64188E-13   3.9E-09
  1.430E+02  8.99318E-01  4.50284E-30  1.60799E-13  1.59063E-13   4.0E-09
  1.435E+02  9.01928E-01  4.36108E-30  1.55737E-13  1.54053E-13   3.3E-09
  1.440E+02  9.04508E-01  4.22250E-30  1.50788E-13  1.49156E-13   3.3E-09
  1.445E+02  9.07058E-01  4.08703E-30  1.45951E-13  1.44369E-13   2.8E-09
  1.450E+02  9.09576E-01  3.95462E-30  1.41222E-13  1.39690E-13   1.7E-09
  1.455E+02  9.12063E-01  3.82520E-30  1.36600E-13  1.35116E-13   3.1E-09
  1.460E+02  9.14519E-01  3.69872E-30  1.32084E-13  1.30647E-13   3.9E-09
  1.465E+02  9.16943E-01  3.57513E-30  1.27670E-13  1.26280E-13   4.0E-09
  1.470E+02  9.19335E-01  3.45436E-30  1.23358E-13  1.22013E-13   3.4E-09
  1.475E+02  9.21696E-01  3.33638E-30  1.19144E-13  1.17844E-13   3.5E-09
  1.480E+02  9.24024E-01  3.22112E-30  1.15028E-13  1.13772E-13   2.8E-09
  1.485E+02  9.26320E-01  3.10854E-30  1.11008E-13  1.09794E-13   1.8E-09
  1.490E+02  9.28584E-01  2.99858E-30  1.07081E-13  1.05909E-13   3.3E-09
  1.495E+02  9.30815E-01  2.89122E-30  1.03247E-13  1.02116E-13   4.1E-09
  1.500E+02  9.33013E-01  2.78638E-30  9.95036E-14  9.84120E-14   4.1E-09
  1.505E+02  9.35178E-01  2.68404E-30  9.58490E-14  9.47964E-14   3.8E-09
  1.510E+02  9.37310E-01  2.58416E-30  9.22819E-14  9.12675E-14   3.8E-09
  1.515E+02  9.39409E-01  2.48667E-30  8.88007E-14  8.78236E-14   3.0E-09
  1.520E+02  9.41474E-01  2.39156E-30  8.54041E-14  8.44635E-14   2.0E-09
  1.525E+02  9.43505E-01  2.29877E-30  8.20905E-14  8.11856E-14   3.6E-09
  1.530E+02  9.45503E-01  2.20827E-30  7.88588E-14  7.79887E-14   4.5E-09
  1.535E+02  9.47467E-01  2.12002E-30  7.57074E-14  7.48713E-14   4.5E-09
  1.540E+02  9.49397E-01  2.03399E-30  7.26351E-14  7.18323E-14   4.5E-09
  1.545E+02  9.51293E-01  1.95014E-30  6.96406E-14  6.88702E-14   4.4E-09
  1.550E+02  9.53154E-01  1.86843E-30  6.67228E-14  6.59840E-14   3.3E-09
  1.555E+02  9.54981E-01  1.78883E-30  6.38803E-14  6.31725E-14   2.2E-09
  1.560E+02  9.56773E-01  1.71131E-30  6.11122E-14  6.04345E-14   4.1E-09
  1.565E+02  9.58530E-01  1.63585E-30  5.84171E-14  5.77688E-14   5.2E-09
  1.570E+02  9.60252E-01  1.56239E-30  5.57941E-14  5.51745E-14   5.3E-09
  1.575E+02  9.61940E-01  1.49093E-30  5.32422E-14  5.26504E-14   5.6E-09
  1.580E+02  9.63592E-01  1.42143E-30  5.07601E-14  5.01955E-14   5.2E-09
  1.585E+02  9.65209E-01  1.35386E-30  4.83471E-14  4.78090E-14   3.6E-09
  1.590E+02  9.66790E-01  1.28819E-30  4.60021E-14  4.54897E-14   2.7E-09
  1.595E+02  9.68336E-01  1.22440E-30  4.37241E-14  4.32368E-14   5.1E-09
  1.600E+02  9.69846E-01  1.16246E-30  4.15123E-14  4.10493E-14   6.5E-09
  1.605E+02  9.71321E-01  1.10236E-30  3.93658E-14  3.89265E-14   6.7E-09
  1.610E+02  9.72759E-01  1.04405E-30  3.72838E-14  3.68674E-14   7.2E-09
  1.615E+02  9.74162E-01  9.87531E-31  3.52654E-14  3.48713E-14   6.4E-09
  1.620E+02  9.75528E-01  9.32769E-31  3.33098E-14  3.29374E-14   4.1E-09
  1.625E+02  9.76858E-01  8.79745E-31  3.14163E-14  3.10648E-14   3.7E-09
  1.630E+02  9.78152E-01  8.28439E-31  2.95841E-14  2.92530E-14   6.8E-09
  1.635E+02  9.79410E-01  7.78829E-31  2.78125E-14  2.75011E-14   8.8E-09
  1.640E+02  9.80631E-01  7.30898E-31  2.61009E-14  2.58084E-14   9.3E-09
  1.645E+02  9.81815E-01  6.84626E-31  2.44484E-14  2.41744E-14   9.8E-09
  1.650E+02  9.82963E-01  6.39996E-31  2.28547E-14  2.25984E-14   8.2E-09
  1.655E+02  9.84074E-01  5.96990E-31  2.13189E-14  2.10797E-14   4.5E-09
  1.660E+02  9.85148E-01  5.55592E-31  1.98405E-14  1.96178E-14   5.8E-09
  1.665E+02  9.86185E-01  5.15784E-31  1.84190E-14  1.82122E-14   1.0E-08
  1.670E+02  9.87185E-01  4.77553E-31  1.70537E-14  1.68622E-14   1.3E-08
  1.675E+02  9.88148E-01  4.40885E-31  1.57443E-14  1.55674E-14   1.4E-08
