 #
 # Differential cross section:               MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #--------------------------------------------------------------
  5.000E+01  1.78606E-01  1.27563E-24  4.55535E-08  0.00000E+00
  5.050E+01  1.81961E-01  1.22580E-24  4.37741E-08  0.00000E+00
  5.100E+01  1.85340E-01  1.17834E-24  4.20793E-08  0.00000E+00
  5.150E+01  1.88743E-01  1.13312E-24  4.04643E-08  0.00000E+00
  5.200E+01  1.92169E-01  1.09000E-24  3.89247E-08  0.00000E+00
  5.250E+01  1.95619E-01  1.04888E-24  3.74562E-08  0.00000E+00
  5.300E+01  1.99092E-01  1.00964E-24  3.60549E-08  0.00000E+00
  5.350E+01  2.02589E-01  9.72183E-25  3.47173E-08  0.00000E+00
  5.400E+01  2.06107E-01  9.36409E-25  3.34398E-08  0.00000E+00
  5.450E+01  2.09649E-01  9.02231E-25  3.22192E-08  0.00000E+00
  5.500E+01  2.13212E-01  8.69562E-25  3.10526E-08  0.00000E+00
  5.550E+01  2.16797E-01  8.38325E-25  2.99371E-08  0.00000E+00
  5.600E+01  2.20404E-01  8.08444E-25  2.88701E-08  0.00000E+00
  5.650E+01  2.24032E-01  7.79850E-25  2.78490E-08  0.00000E+00
  5.700E+01  2.27680E-01  7.52477E-25  2.68714E-08  0.00000E+00
  5.750E+01  2.31350E-01  7.26262E-25  2.59353E-08  0.00000E+00
  5.800E+01  2.35040E-01  7.01149E-25  2.50385E-08  0.00000E+00
  5.850E+01  2.38751E-01  6.77081E-25  2.41790E-08  0.00000E+00
  5.900E+01  2.42481E-01  6.54007E-25  2.33550E-08  0.00000E+00
  5.950E+01  2.46231E-01  6.31879E-25  2.25648E-08  0.00000E+00
  6.000E+01  2.50000E-01  6.10650E-25  2.18067E-08  0.00000E+00
  6.050E+01  2.53788E-01  5.90277E-25  2.10792E-08  0.00000E+00
  6.100E+01  2.57595E-01  5.70719E-25  2.03808E-08  0.00000E+00
  6.150E+01  2.61421E-01  5.51938E-25  1.97101E-08  0.00000E+00
  6.200E+01  2.65264E-01  5.33897E-25  1.90658E-08  0.00000E+00
  6.250E+01  2.69126E-01  5.16561E-25  1.84467E-08  0.00000E+00
  6.300E+01  2.73005E-01  4.99897E-25  1.78517E-08  0.00000E+00
  6.350E+01  2.76901E-01  4.83876E-25  1.72795E-08  0.00000E+00
  6.400E+01  2.80814E-01  4.68466E-25  1.67292E-08  0.00000E+00
  6.450E+01  2.84744E-01  4.53642E-25  1.61998E-08  0.00000E+00
  6.500E+01  2.88691E-01  4.39376E-25  1.56904E-08  0.00000E+00
  6.550E+01  2.92653E-01  4.25643E-25  1.52000E-08  0.00000E+00
  6.600E+01  2.96632E-01  4.12420E-25  1.47278E-08  0.00000E+00
  6.650E+01  3.00625E-01  3.99685E-25  1.42730E-08  0.00000E+00
  6.700E+01  3.04634E-01  3.87416E-25  1.38349E-08  0.00000E+00
  6.750E+01  3.08658E-01  3.75593E-25  1.34127E-08  0.00000E+00
  6.800E+01  3.12697E-01  3.64197E-25  1.30057E-08  0.00000E+00
  6.850E+01  3.16749E-01  3.53209E-25  1.26133E-08  0.00000E+00
  6.900E+01  3.20816E-01  3.42612E-25  1.22349E-08  0.00000E+00
  6.950E+01  3.24896E-01  3.32391E-25  1.18699E-08  0.00000E+00
  7.000E+01  3.28990E-01  3.22528E-25  1.15177E-08  0.00000E+00
  7.050E+01  3.33097E-01  3.13010E-25  1.11778E-08  0.00000E+00
  7.100E+01  3.37216E-01  3.03821E-25  1.08497E-08  0.00000E+00
  7.150E+01  3.41348E-01  2.94949E-25  1.05328E-08  0.00000E+00
  7.200E+01  3.45492E-01  2.86381E-25  1.02269E-08  0.00000E+00
  7.250E+01  3.49647E-01  2.78104E-25  9.93128E-09  0.00000E+00
  7.300E+01  3.53814E-01  2.70107E-25  9.64569E-09  0.00000E+00
  7.350E+01  3.57992E-01  2.62378E-25  9.36969E-09  0.00000E+00
  7.400E+01  3.62181E-01  2.54907E-25  9.10290E-09  0.00000E+00
  7.450E+01  3.66381E-01  2.47684E-25  8.84495E-09  0.00000E+00
  7.500E+01  3.70590E-01  2.40699E-25  8.59550E-09  0.00000E+00
  7.550E+01  3.74810E-01  2.33942E-25  8.35423E-09  0.00000E+00
  7.600E+01  3.79039E-01  2.27406E-25  8.12080E-09  0.00000E+00
  7.650E+01  3.83277E-01  2.21081E-25  7.89493E-09  0.00000E+00
  7.700E+01  3.87524E-01  2.14959E-25  7.67633E-09  0.00000E+00
  7.750E+01  3.91780E-01  2.09033E-25  7.46471E-09  0.00000E+00
  7.800E+01  3.96044E-01  2.03296E-25  7.25982E-09  0.00000E+00
  7.850E+01  4.00316E-01  1.97740E-25  7.06141E-09  0.00000E+00
  7.900E+01  4.04596E-01  1.92358E-25  6.86923E-09  0.00000E+00
  7.950E+01  4.08882E-01  1.87145E-25  6.68306E-09  0.00000E+00
  8.000E+01  4.13176E-01  1.82093E-25  6.50266E-09  0.00000E+00
  8.050E+01  4.17476E-01  1.77198E-25  6.32784E-09  0.00000E+00
  8.100E+01  4.21783E-01  1.72453E-25  6.15839E-09  0.00000E+00
  8.150E+01  4.26095E-01  1.67852E-25  5.99412E-09  0.00000E+00
  8.200E+01  4.30413E-01  1.63392E-25  5.83484E-09  0.00000E+00
  8.250E+01  4.34737E-01  1.59066E-25  5.68036E-09  0.00000E+00
  8.300E+01  4.39065E-01  1.54871E-25  5.53054E-09  0.00000E+00
  8.350E+01  4.43398E-01  1.50800E-25  5.38518E-09  0.00000E+00
  8.400E+01  4.47736E-01  1.46851E-25  5.24415E-09  0.00000E+00
  8.450E+01  4.52077E-01  1.43019E-25  5.10729E-09  0.00000E+00
  8.500E+01  4.56422E-01  1.39299E-25  4.97446E-09  0.00000E+00
  8.550E+01  4.60770E-01  1.35688E-25  4.84551E-09  0.00000E+00
  8.600E+01  4.65122E-01  1.32182E-25  4.72032E-09  0.00000E+00
  8.650E+01  4.69476E-01  1.28778E-25  4.59875E-09  0.00000E+00
  8.700E+01  4.73832E-01  1.25472E-25  4.48069E-09  0.00000E+00
  8.750E+01  4.78190E-01  1.22261E-25  4.36601E-09  0.00000E+00
  8.800E+01  4.82550E-01  1.19141E-25  4.25460E-09  0.00000E+00
  8.850E+01  4.86912E-01  1.16110E-25  4.14636E-09  0.00000E+00
  8.900E+01  4.91274E-01  1.13164E-25  4.04117E-09  0.00000E+00
  8.950E+01  4.95637E-01  1.10302E-25  3.93894E-09  0.00000E+00
  9.000E+01  5.00000E-01  1.07519E-25  3.83957E-09  0.00000E+00
  9.050E+01  5.04363E-01  1.04814E-25  3.74297E-09  0.00000E+00
  9.100E+01  5.08726E-01  1.02183E-25  3.64904E-09  0.00000E+00
  9.150E+01  5.13088E-01  9.96258E-26  3.55770E-09  0.00000E+00
  9.200E+01  5.17450E-01  9.71383E-26  3.46887E-09  0.00000E+00
  9.250E+01  5.21810E-01  9.47188E-26  3.38247E-09  0.00000E+00
  9.300E+01  5.26168E-01  9.23650E-26  3.29841E-09  0.00000E+00
  9.350E+01  5.30524E-01  9.00750E-26  3.21664E-09  0.00000E+00
  9.400E+01  5.34878E-01  8.78467E-26  3.13706E-09  0.00000E+00
  9.450E+01  5.39230E-01  8.56781E-26  3.05962E-09  0.00000E+00
  9.500E+01  5.43578E-01  8.35675E-26  2.98425E-09  0.00000E+00
  9.550E+01  5.47923E-01  8.15130E-26  2.91088E-09  0.00000E+00
  9.600E+01  5.52264E-01  7.95129E-26  2.83946E-09  0.00000E+00
  9.650E+01  5.56602E-01  7.75655E-26  2.76991E-09  0.00000E+00
  9.700E+01  5.60935E-01  7.56692E-26  2.70220E-09  0.00000E+00
  9.750E+01  5.65263E-01  7.38225E-26  2.63625E-09  0.00000E+00
  9.800E+01  5.69587E-01  7.20238E-26  2.57202E-09  0.00000E+00
  9.850E+01  5.73905E-01  7.02717E-26  2.50945E-09  0.00000E+00
  9.900E+01  5.78217E-01  6.85649E-26  2.44850E-09  0.00000E+00
  9.950E+01  5.82524E-01  6.69019E-26  2.38911E-09  0.00000E+00
  1.000E+02  5.86824E-01  6.52815E-26  2.33124E-09  0.00000E+00
  1.005E+02  5.91118E-01  6.37024E-26  2.27485E-09  0.00000E+00
  1.010E+02  5.95404E-01  6.21633E-26  2.21989E-09  0.00000E+00
  1.015E+02  5.99684E-01  6.06632E-26  2.16632E-09  0.00000E+00
  1.020E+02  6.03956E-01  5.92009E-26  2.11410E-09  0.00000E+00
  1.025E+02  6.08220E-01  5.77753E-26  2.06319E-09  0.00000E+00
  1.030E+02  6.12476E-01  5.63853E-26  2.01356E-09  0.00000E+00
  1.035E+02  6.16723E-01  5.50299E-26  1.96515E-09  0.00000E+00
  1.040E+02  6.20961E-01  5.37081E-26  1.91795E-09  0.00000E+00
  1.045E+02  6.25190E-01  5.24191E-26  1.87192E-09  0.00000E+00
  1.050E+02  6.29410E-01  5.11617E-26  1.82702E-09  0.00000E+00
  1.055E+02  6.33619E-01  4.99352E-26  1.78322E-09  0.00000E+00
  1.060E+02  6.37819E-01  4.87386E-26  1.74049E-09  0.00000E+00
  1.065E+02  6.42008E-01  4.75713E-26  1.69880E-09  0.00000E+00
  1.070E+02  6.46186E-01  4.64322E-26  1.65812E-09  0.00000E+00
  1.075E+02  6.50353E-01  4.53207E-26  1.61843E-09  0.00000E+00
  1.080E+02  6.54508E-01  4.42360E-26  1.57969E-09  0.00000E+00
  1.085E+02  6.58652E-01  4.31773E-26  1.54189E-09  0.00000E+00
  1.090E+02  6.62784E-01  4.21440E-26  1.50499E-09  0.00000E+00
  1.095E+02  6.66903E-01  4.11353E-26  1.46897E-09  0.00000E+00
  1.100E+02  6.71010E-01  4.01506E-26  1.43380E-09  0.00000E+00
  1.105E+02  6.75104E-01  3.91892E-26  1.39947E-09  0.00000E+00
  1.110E+02  6.79184E-01  3.82506E-26  1.36595E-09  0.00000E+00
  1.115E+02  6.83251E-01  3.73341E-26  1.33322E-09  0.00000E+00
  1.120E+02  6.87303E-01  3.64391E-26  1.30126E-09  0.00000E+00
  1.125E+02  6.91342E-01  3.55650E-26  1.27005E-09  0.00000E+00
  1.130E+02  6.95366E-01  3.47113E-26  1.23956E-09  0.00000E+00
  1.135E+02  6.99375E-01  3.38775E-26  1.20979E-09  0.00000E+00
  1.140E+02  7.03368E-01  3.30630E-26  1.18070E-09  0.00000E+00
  1.145E+02  7.07347E-01  3.22674E-26  1.15229E-09  0.00000E+00
  1.150E+02  7.11309E-01  3.14901E-26  1.12453E-09  0.00000E+00
  1.155E+02  7.15256E-01  3.07307E-26  1.09741E-09  0.00000E+00
  1.160E+02  7.19186E-01  2.99887E-26  1.07092E-09  0.00000E+00
  1.165E+02  7.23099E-01  2.92637E-26  1.04502E-09  0.00000E+00
  1.170E+02  7.26995E-01  2.85552E-26  1.01972E-09  0.00000E+00
  1.175E+02  7.30874E-01  2.78628E-26  9.95000E-10  0.00000E+00
  1.180E+02  7.34736E-01  2.71862E-26  9.70836E-10  0.00000E+00
  1.185E+02  7.38579E-01  2.65248E-26  9.47219E-10  0.00000E+00
  1.190E+02  7.42405E-01  2.58784E-26  9.24136E-10  0.00000E+00
  1.195E+02  7.46212E-01  2.52466E-26  9.01573E-10  0.00000E+00
  1.200E+02  7.50000E-01  2.46290E-26  8.79517E-10  0.00000E+00
  1.205E+02  7.53769E-01  2.40252E-26  8.57955E-10  0.00000E+00
  1.210E+02  7.57519E-01  2.34349E-26  8.36876E-10  0.00000E+00
  1.215E+02  7.61249E-01  2.28578E-26  8.16268E-10  0.00000E+00
  1.220E+02  7.64960E-01  2.22936E-26  7.96119E-10  0.00000E+00
  1.225E+02  7.68650E-01  2.17419E-26  7.76417E-10  0.00000E+00
  1.230E+02  7.72320E-01  2.12025E-26  7.57153E-10  0.00000E+00
  1.235E+02  7.75968E-01  2.06750E-26  7.38316E-10  0.00000E+00
  1.240E+02  7.79596E-01  2.01591E-26  7.19895E-10  0.00000E+00
  1.245E+02  7.83203E-01  1.96547E-26  7.01881E-10  0.00000E+00
  1.250E+02  7.86788E-01  1.91613E-26  6.84263E-10  0.00000E+00
  1.255E+02  7.90351E-01  1.86788E-26  6.67033E-10  0.00000E+00
  1.260E+02  7.93893E-01  1.82069E-26  6.50181E-10  0.00000E+00
  1.265E+02  7.97411E-01  1.77454E-26  6.33699E-10  0.00000E+00
  1.270E+02  8.00908E-01  1.72939E-26  6.17578E-10  0.00000E+00
  1.275E+02  8.04381E-01  1.68524E-26  6.01809E-10  0.00000E+00
  1.280E+02  8.07831E-01  1.64205E-26  5.86385E-10  0.00000E+00
  1.285E+02  8.11257E-01  1.59980E-26  5.71297E-10  0.00000E+00
  1.290E+02  8.14660E-01  1.55847E-26  5.56538E-10  0.00000E+00
  1.295E+02  8.18039E-01  1.51804E-26  5.42101E-10  0.00000E+00
  1.300E+02  8.21394E-01  1.47849E-26  5.27977E-10  0.00000E+00
  1.305E+02  8.24724E-01  1.43980E-26  5.14160E-10  0.00000E+00
  1.310E+02  8.28030E-01  1.40194E-26  5.00643E-10  0.00000E+00
  1.315E+02  8.31310E-01  1.36492E-26  4.87420E-10  0.00000E+00
  1.320E+02  8.34565E-01  1.32869E-26  4.74483E-10  0.00000E+00
  1.325E+02  8.37795E-01  1.29325E-26  4.61827E-10  0.00000E+00
  1.330E+02  8.40999E-01  1.25858E-26  4.49446E-10  0.00000E+00
  1.335E+02  8.44177E-01  1.22465E-26  4.37332E-10  0.00000E+00
  1.340E+02  8.47329E-01  1.19147E-26  4.25481E-10  0.00000E+00
  1.345E+02  8.50455E-01  1.15900E-26  4.13887E-10  0.00000E+00
  1.350E+02  8.53553E-01  1.12724E-26  4.02544E-10  0.00000E+00
  1.355E+02  8.56625E-01  1.09616E-26  3.91447E-10  0.00000E+00
  1.360E+02  8.59670E-01  1.06576E-26  3.80590E-10  0.00000E+00
  1.365E+02  8.62687E-01  1.03602E-26  3.69969E-10  0.00000E+00
  1.370E+02  8.65677E-01  1.00692E-26  3.59579E-10  0.00000E+00
  1.375E+02  8.68639E-01  9.78460E-27  3.49414E-10  0.00000E+00
  1.380E+02  8.71572E-01  9.50615E-27  3.39471E-10  0.00000E+00
  1.385E+02  8.74478E-01  9.23376E-27  3.29744E-10  0.00000E+00
  1.390E+02  8.77355E-01  8.96731E-27  3.20229E-10  0.00000E+00
  1.395E+02  8.80203E-01  8.70668E-27  3.10921E-10  0.00000E+00
  1.400E+02  8.83022E-01  8.45174E-27  3.01817E-10  0.00000E+00
  1.405E+02  8.85812E-01  8.20238E-27  2.92912E-10  0.00000E+00
  1.410E+02  8.88573E-01  7.95849E-27  2.84203E-10  0.00000E+00
  1.415E+02  8.91304E-01  7.71996E-27  2.75685E-10  0.00000E+00
  1.420E+02  8.94005E-01  7.48669E-27  2.67354E-10  0.00000E+00
  1.425E+02  8.96677E-01  7.25856E-27  2.59208E-10  0.00000E+00
  1.430E+02  8.99318E-01  7.03549E-27  2.51242E-10  0.00000E+00
  1.435E+02  9.01928E-01  6.81737E-27  2.43453E-10  0.00000E+00
  1.440E+02  9.04508E-01  6.60410E-27  2.35837E-10  0.00000E+00
  1.445E+02  9.07058E-01  6.39560E-27  2.28391E-10  0.00000E+00
  1.450E+02  9.09576E-01  6.19177E-27  2.21112E-10  0.00000E+00
  1.455E+02  9.12063E-01  5.99253E-27  2.13997E-10  0.00000E+00
  1.460E+02  9.14519E-01  5.79779E-27  2.07043E-10  0.00000E+00
  1.465E+02  9.16943E-01  5.60746E-27  2.00246E-10  0.00000E+00
  1.470E+02  9.19335E-01  5.42147E-27  1.93604E-10  0.00000E+00
  1.475E+02  9.21696E-01  5.23974E-27  1.87114E-10  0.00000E+00
  1.480E+02  9.24024E-01  5.06218E-27  1.80774E-10  0.00000E+00
  1.485E+02  9.26320E-01  4.88873E-27  1.74580E-10  0.00000E+00
  1.490E+02  9.28584E-01  4.71931E-27  1.68530E-10  0.00000E+00
  1.495E+02  9.30815E-01  4.55385E-27  1.62621E-10  0.00000E+00
  1.500E+02  9.33013E-01  4.39228E-27  1.56851E-10  0.00000E+00
  1.505E+02  9.35178E-01  4.23454E-27  1.51218E-10  0.00000E+00
  1.510E+02  9.37310E-01  4.08055E-27  1.45719E-10  0.00000E+00
  1.515E+02  9.39409E-01  3.93027E-27  1.40352E-10  0.00000E+00
  1.520E+02  9.41474E-01  3.78361E-27  1.35115E-10  0.00000E+00
  1.525E+02  9.43505E-01  3.64053E-27  1.30006E-10  0.00000E+00
  1.530E+02  9.45503E-01  3.50097E-27  1.25022E-10  0.00000E+00
  1.535E+02  9.47467E-01  3.36486E-27  1.20161E-10  0.00000E+00
  1.540E+02  9.49397E-01  3.23216E-27  1.15423E-10  0.00000E+00
  1.545E+02  9.51293E-01  3.10281E-27  1.10803E-10  0.00000E+00
  1.550E+02  9.53154E-01  2.97676E-27  1.06302E-10  0.00000E+00
  1.555E+02  9.54981E-01  2.85395E-27  1.01916E-10  0.00000E+00
  1.560E+02  9.56773E-01  2.73434E-27  9.76452E-11  0.00000E+00
  1.565E+02  9.58530E-01  2.61789E-27  9.34865E-11  0.00000E+00
  1.570E+02  9.60252E-01  2.50454E-27  8.94386E-11  0.00000E+00
  1.575E+02  9.61940E-01  2.39424E-27  8.55000E-11  0.00000E+00
  1.580E+02  9.63592E-01  2.28697E-27  8.16691E-11  0.00000E+00
  1.585E+02  9.65209E-01  2.18266E-27  7.79444E-11  0.00000E+00
  1.590E+02  9.66790E-01  2.08129E-27  7.43244E-11  0.00000E+00
  1.595E+02  9.68336E-01  1.98282E-27  7.08077E-11  0.00000E+00
  1.600E+02  9.69846E-01  1.88719E-27  6.73929E-11  0.00000E+00
  1.605E+02  9.71321E-01  1.79439E-27  6.40787E-11  0.00000E+00
  1.610E+02  9.72759E-01  1.70436E-27  6.08638E-11  0.00000E+00
  1.615E+02  9.74162E-01  1.61708E-27  5.77470E-11  0.00000E+00
  1.620E+02  9.75528E-01  1.53251E-27  5.47271E-11  0.00000E+00
  1.625E+02  9.76858E-01  1.45063E-27  5.18028E-11  0.00000E+00
  1.630E+02  9.78152E-01  1.37138E-27  4.89730E-11  0.00000E+00
  1.635E+02  9.79410E-01  1.29476E-27  4.62368E-11  0.00000E+00
  1.640E+02  9.80631E-01  1.22073E-27  4.35929E-11  0.00000E+00
  1.645E+02  9.81815E-01  1.14925E-27  4.10405E-11  0.00000E+00
  1.650E+02  9.82963E-01  1.08031E-27  3.85784E-11  0.00000E+00
  1.655E+02  9.84074E-01  1.01387E-27  3.62059E-11  0.00000E+00
  1.660E+02  9.85148E-01  9.49911E-28  3.39219E-11  0.00000E+00
  1.665E+02  9.86185E-01  8.88410E-28  3.17257E-11  0.00000E+00
  1.670E+02  9.87185E-01  8.29342E-28  2.96163E-11  0.00000E+00
  1.675E+02  9.88148E-01  7.72685E-28  2.75931E-11  0.00000E+00
  1.680E+02  9.89074E-01  7.18416E-28  2.56551E-11  0.00000E+00
  1.685E+02  9.89962E-01  6.66516E-28  2.38017E-11  0.00000E+00
  1.690E+02  9.90814E-01  6.16966E-28  2.20322E-11  0.00000E+00
  1.695E+02  9.91627E-01  5.69745E-28  2.03460E-11  0.00000E+00
  1.700E+02  9.92404E-01  5.24837E-28  1.87423E-11  0.00000E+00
  1.705E+02  9.93143E-01  4.82225E-28  1.72206E-11  0.00000E+00
  1.710E+02  9.93844E-01  4.41893E-28  1.57803E-11  0.00000E+00
  1.715E+02  9.94508E-01  4.03826E-28  1.44209E-11  0.00000E+00
  1.720E+02  9.95134E-01  3.68008E-28  1.31418E-11  0.00000E+00
  1.725E+02  9.95722E-01  3.34428E-28  1.19427E-11  0.00000E+00
  1.730E+02  9.96273E-01  3.03073E-28  1.08229E-11  0.00000E+00
  1.735E+02  9.96786E-01  2.73930E-28  9.78223E-12  0.00000E+00
  1.740E+02  9.97261E-01  2.46989E-28  8.82015E-12  0.00000E+00
  1.745E+02  9.97698E-01  2.22241E-28  7.93636E-12  0.00000E+00
  1.750E+02  9.98097E-01  1.99675E-28  7.13051E-12  0.00000E+00
  1.755E+02  9.98459E-01  1.79283E-28  6.40230E-12  0.00000E+00
  1.760E+02  9.98782E-01  1.61058E-28  5.75148E-12  0.00000E+00
  1.765E+02  9.99067E-01  1.44993E-28  5.17779E-12  0.00000E+00
  1.770E+02  9.99315E-01  1.31082E-28  4.68102E-12  0.00000E+00
  1.775E+02  9.99524E-01  1.19320E-28  4.26099E-12  0.00000E+00
  1.780E+02  9.99695E-01  1.09702E-28  3.91753E-12  0.00000E+00
  1.785E+02  9.99829E-01  1.02225E-28  3.65054E-12  0.00000E+00
  1.790E+02  9.99924E-01  9.68870E-29  3.45990E-12  0.00000E+00
  1.795E+02  9.99981E-01  9.36846E-29  3.34554E-12  0.00000E+00
  1.800E+02  1.00000E+00  9.26175E-29  3.30743E-12  0.00000E+00
