 #
 # Subroutine MOTTSC. Elastic scattering of electrons and positrons
 #                    by unscreened Coulomb fields
 #
 # Projectile: electron
 # Kinetic energy = 1.00000E+07 eV = 3.67493E+05 a.u.
 #
 # Z =  29
 #
 # Differential cross section      MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS       McKinl-Fesh    error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)   (a0**2/sr)
 #-----------------------------------------------------------------------
  2.325E+01  4.06044E-02  2.61641E-23  9.34336E-07  9.15700E-07   1.5E-09
  2.350E+01  4.14700E-02  2.50920E-23  8.96052E-07  8.77858E-07   1.8E-09
  2.375E+01  4.23443E-02  2.40746E-23  8.59720E-07  8.41953E-07   2.1E-09
  2.400E+01  4.32273E-02  2.31085E-23  8.25220E-07  8.07869E-07   2.2E-09
  2.425E+01  4.41190E-02  2.21907E-23  7.92444E-07  7.75496E-07   2.3E-09
  2.450E+01  4.50194E-02  2.13182E-23  7.61287E-07  7.44730E-07   2.2E-09
  2.475E+01  4.59284E-02  2.04884E-23  7.31655E-07  7.15478E-07   2.0E-09
  2.500E+01  4.68461E-02  1.96989E-23  7.03459E-07  6.87649E-07   1.8E-09
  2.550E+01  4.87074E-02  1.82311E-23  6.51046E-07  6.35941E-07   1.1E-09
  2.600E+01  5.06030E-02  1.68983E-23  6.03449E-07  5.89008E-07   5.3E-10
  2.650E+01  5.25328E-02  1.56856E-23  5.60143E-07  5.46330E-07   8.2E-10
  2.700E+01  5.44967E-02  1.45803E-23  5.20672E-07  5.07451E-07   1.2E-09
  2.750E+01  5.64946E-02  1.35711E-23  4.84633E-07  4.71971E-07   1.5E-09
  2.800E+01  5.85262E-02  1.26481E-23  4.51672E-07  4.39540E-07   1.4E-09
  2.850E+01  6.05914E-02  1.18026E-23  4.21479E-07  4.09848E-07   1.1E-09
  2.900E+01  6.26901E-02  1.10269E-23  3.93777E-07  3.82621E-07   7.0E-10
  2.950E+01  6.48222E-02  1.03141E-23  3.68323E-07  3.57617E-07   3.8E-10
  3.000E+01  6.69873E-02  9.65819E-24  3.44900E-07  3.34621E-07   5.8E-10
  3.050E+01  6.91854E-02  9.05379E-24  3.23317E-07  3.13443E-07   8.8E-10
  3.100E+01  7.14163E-02  8.49611E-24  3.03401E-07  2.93913E-07   1.0E-09
  3.150E+01  7.36799E-02  7.98084E-24  2.85001E-07  2.75878E-07   9.9E-10
  3.200E+01  7.59760E-02  7.50417E-24  2.67979E-07  2.59203E-07   7.8E-10
  3.250E+01  7.83043E-02  7.06265E-24  2.52212E-07  2.43767E-07   4.9E-10
  3.300E+01  8.06647E-02  6.65322E-24  2.37591E-07  2.29461E-07   2.7E-10
  3.350E+01  8.30571E-02  6.27309E-24  2.24016E-07  2.16187E-07   4.1E-10
  3.400E+01  8.54812E-02  5.91978E-24  2.11399E-07  2.03856E-07   6.2E-10
  3.450E+01  8.79369E-02  5.59105E-24  1.99660E-07  1.92389E-07   7.3E-10
  3.500E+01  9.04240E-02  5.28485E-24  1.88725E-07  1.81715E-07   7.1E-10
  3.550E+01  9.29422E-02  4.99935E-24  1.78530E-07  1.71768E-07   5.8E-10
  3.600E+01  9.54915E-02  4.73289E-24  1.69015E-07  1.62489E-07   3.7E-10
  3.650E+01  9.80716E-02  4.48396E-24  1.60125E-07  1.53827E-07   2.0E-10
  3.700E+01  1.00682E-01  4.25119E-24  1.51813E-07  1.45731E-07   2.9E-10
  3.750E+01  1.03323E-01  4.03332E-24  1.44033E-07  1.38158E-07   4.6E-10
  3.800E+01  1.05995E-01  3.82923E-24  1.36744E-07  1.31068E-07   5.7E-10
  3.850E+01  1.08696E-01  3.63788E-24  1.29911E-07  1.24425E-07   5.8E-10
  3.900E+01  1.11427E-01  3.45832E-24  1.23499E-07  1.18194E-07   4.9E-10
  3.950E+01  1.14188E-01  3.28968E-24  1.17477E-07  1.12346E-07   3.2E-10
  4.000E+01  1.16978E-01  3.13118E-24  1.11817E-07  1.06853E-07   1.5E-10
  4.050E+01  1.19797E-01  2.98209E-24  1.06493E-07  1.01689E-07   2.2E-10
  4.100E+01  1.22645E-01  2.84175E-24  1.01481E-07  9.68314E-08   4.0E-10
  4.150E+01  1.25522E-01  2.70954E-24  9.67595E-08  9.22577E-08   5.1E-10
  4.200E+01  1.28428E-01  2.58491E-24  9.23087E-08  8.79485E-08   5.2E-10
  4.250E+01  1.31361E-01  2.46733E-24  8.81099E-08  8.38858E-08   4.4E-10
  4.300E+01  1.34323E-01  2.35633E-24  8.41461E-08  8.00527E-08   2.7E-10
  4.350E+01  1.37313E-01  2.25148E-24  8.04016E-08  7.64340E-08   1.2E-10
  4.400E+01  1.40330E-01  2.15236E-24  7.68621E-08  7.30153E-08   2.0E-10
  4.450E+01  1.43375E-01  2.05860E-24  7.35141E-08  6.97836E-08   3.8E-10
  4.500E+01  1.46447E-01  1.96987E-24  7.03453E-08  6.67266E-08   4.8E-10
  4.550E+01  1.49545E-01  1.88583E-24  6.73442E-08  6.38333E-08   4.8E-10
  4.600E+01  1.52671E-01  1.80619E-24  6.45004E-08  6.10932E-08   3.9E-10
  4.650E+01  1.55823E-01  1.73069E-24  6.18039E-08  5.84966E-08   2.4E-10
  4.700E+01  1.59001E-01  1.65905E-24  5.92457E-08  5.60347E-08   1.0E-10
  4.750E+01  1.62205E-01  1.59105E-24  5.68174E-08  5.36992E-08   2.2E-10
  4.800E+01  1.65435E-01  1.52647E-24  5.45111E-08  5.14824E-08   3.8E-10
  4.850E+01  1.68690E-01  1.46509E-24  5.23194E-08  4.93770E-08   4.6E-10
  4.900E+01  1.71970E-01  1.40674E-24  5.02357E-08  4.73765E-08   4.5E-10
  4.950E+01  1.75276E-01  1.35124E-24  4.82535E-08  4.54747E-08   3.4E-10
  5.000E+01  1.78606E-01  1.29841E-24  4.63670E-08  4.36658E-08   2.2E-10
  5.050E+01  1.81961E-01  1.24811E-24  4.45706E-08  4.19444E-08   9.4E-11
  5.100E+01  1.85340E-01  1.20018E-24  4.28593E-08  4.03054E-08   2.5E-10
  5.150E+01  1.88743E-01  1.15451E-24  4.12283E-08  3.87443E-08   3.9E-10
  5.200E+01  1.92169E-01  1.11096E-24  3.96730E-08  3.72565E-08   4.5E-10
  5.250E+01  1.95619E-01  1.06941E-24  3.81893E-08  3.58381E-08   4.1E-10
  5.300E+01  1.99092E-01  1.02975E-24  3.67732E-08  3.44852E-08   3.1E-10
  5.350E+01  2.02589E-01  9.91892E-25  3.54211E-08  3.31942E-08   2.1E-10
  5.400E+01  2.06107E-01  9.55724E-25  3.41295E-08  3.19617E-08   1.1E-10
  5.450E+01  2.09649E-01  9.21161E-25  3.28953E-08  3.07846E-08   2.8E-10
  5.500E+01  2.13212E-01  8.88118E-25  3.17153E-08  2.96600E-08   4.0E-10
  5.550E+01  2.16797E-01  8.56516E-25  3.05867E-08  2.85850E-08   4.3E-10
  5.600E+01  2.20404E-01  8.26278E-25  2.95069E-08  2.75571E-08   3.7E-10
  5.650E+01  2.24032E-01  7.97337E-25  2.84734E-08  2.65739E-08   3.0E-10
  5.700E+01  2.27680E-01  7.69624E-25  2.74838E-08  2.56329E-08   1.9E-10
  5.750E+01  2.31350E-01  7.43079E-25  2.65358E-08  2.47322E-08   1.6E-10
  5.800E+01  2.35040E-01  7.17642E-25  2.56275E-08  2.38695E-08   3.2E-10
  5.850E+01  2.38751E-01  6.93259E-25  2.47567E-08  2.30431E-08   4.1E-10
  5.900E+01  2.42481E-01  6.69877E-25  2.39218E-08  2.22511E-08   4.1E-10
  5.950E+01  2.46231E-01  6.47448E-25  2.31208E-08  2.14919E-08   3.4E-10
  6.000E+01  2.50000E-01  6.25926E-25  2.23522E-08  2.07638E-08   2.9E-10
  6.050E+01  2.53788E-01  6.05266E-25  2.16144E-08  2.00652E-08   1.7E-10
  6.100E+01  2.57595E-01  5.85428E-25  2.09060E-08  1.93949E-08   2.1E-10
  6.150E+01  2.61421E-01  5.66372E-25  2.02255E-08  1.87514E-08   3.4E-10
  6.200E+01  2.65264E-01  5.48063E-25  1.95717E-08  1.81334E-08   4.0E-10
  6.250E+01  2.69126E-01  5.30465E-25  1.89433E-08  1.75399E-08   3.7E-10
  6.300E+01  2.73005E-01  5.13546E-25  1.83391E-08  1.69695E-08   3.4E-10
  6.350E+01  2.76901E-01  4.97274E-25  1.77580E-08  1.64213E-08   2.7E-10
  6.400E+01  2.80814E-01  4.81620E-25  1.71990E-08  1.58942E-08   1.4E-10
  6.450E+01  2.84744E-01  4.66556E-25  1.66610E-08  1.53873E-08   2.5E-10
  6.500E+01  2.88691E-01  4.52055E-25  1.61432E-08  1.48997E-08   3.6E-10
  6.550E+01  2.92653E-01  4.38093E-25  1.56446E-08  1.44304E-08   3.8E-10
  6.600E+01  2.96632E-01  4.24646E-25  1.51644E-08  1.39788E-08   3.4E-10
  6.650E+01  3.00625E-01  4.11691E-25  1.47017E-08  1.35439E-08   3.3E-10
  6.700E+01  3.04634E-01  3.99206E-25  1.42559E-08  1.31250E-08   2.4E-10
  6.750E+01  3.08658E-01  3.87173E-25  1.38262E-08  1.27215E-08   1.5E-10
  6.800E+01  3.12697E-01  3.75570E-25  1.34119E-08  1.23327E-08   2.9E-10
  6.850E+01  3.16749E-01  3.64380E-25  1.30123E-08  1.19580E-08   3.6E-10
  6.900E+01  3.20816E-01  3.53586E-25  1.26268E-08  1.15967E-08   3.5E-10
  6.950E+01  3.24896E-01  3.43171E-25  1.22548E-08  1.12483E-08   3.5E-10
  7.000E+01  3.28990E-01  3.33118E-25  1.18959E-08  1.09122E-08   3.1E-10
  7.050E+01  3.33097E-01  3.23414E-25  1.15493E-08  1.05880E-08   2.1E-10
  7.100E+01  3.37216E-01  3.14043E-25  1.12147E-08  1.02750E-08   2.0E-10
  7.150E+01  3.41348E-01  3.04992E-25  1.08915E-08  9.97300E-09   3.1E-10
  7.200E+01  3.45492E-01  2.96249E-25  1.05792E-08  9.68137E-09   3.5E-10
  7.250E+01  3.49647E-01  2.87800E-25  1.02775E-08  9.39975E-09   3.3E-10
  7.300E+01  3.53814E-01  2.79634E-25  9.98592E-09  9.12771E-09   3.5E-10
  7.350E+01  3.57992E-01  2.71740E-25  9.70402E-09  8.86488E-09   2.9E-10
  7.400E+01  3.62181E-01  2.64107E-25  9.43145E-09  8.61089E-09   1.7E-10
  7.450E+01  3.66381E-01  2.56725E-25  9.16783E-09  8.36539E-09   2.3E-10
  7.500E+01  3.70590E-01  2.49584E-25  8.91282E-09  8.12804E-09   3.1E-10
  7.550E+01  3.74810E-01  2.42675E-25  8.66608E-09  7.89853E-09   3.3E-10
  7.600E+01  3.79039E-01  2.35989E-25  8.42731E-09  7.67655E-09   3.4E-10
  7.650E+01  3.83277E-01  2.29516E-25  8.19618E-09  7.46181E-09   3.4E-10
  7.700E+01  3.87524E-01  2.23250E-25  7.97242E-09  7.25402E-09   2.6E-10
  7.750E+01  3.91780E-01  2.17183E-25  7.75574E-09  7.05294E-09   1.5E-10
  7.800E+01  3.96044E-01  2.11306E-25  7.54589E-09  6.85829E-09   2.6E-10
  7.850E+01  4.00316E-01  2.05614E-25  7.34260E-09  6.66984E-09   3.1E-10
  7.900E+01  4.04596E-01  2.00098E-25  7.14563E-09  6.48736E-09   3.0E-10
  7.950E+01  4.08882E-01  1.94753E-25  6.95476E-09  6.31062E-09   3.5E-10
  8.000E+01  4.13176E-01  1.89572E-25  6.76975E-09  6.13942E-09   3.3E-10
  8.050E+01  4.17476E-01  1.84550E-25  6.59040E-09  5.97354E-09   2.3E-10
  8.100E+01  4.21783E-01  1.79680E-25  6.41650E-09  5.81279E-09   1.8E-10
  8.150E+01  4.26095E-01  1.74958E-25  6.24786E-09  5.65699E-09   2.7E-10
  8.200E+01  4.30413E-01  1.70377E-25  6.08428E-09  5.50596E-09   2.9E-10
  8.250E+01  4.34737E-01  1.65934E-25  5.92559E-09  5.35952E-09   3.3E-10
  8.300E+01  4.39065E-01  1.61622E-25  5.77162E-09  5.21751E-09   3.5E-10
  8.350E+01  4.43398E-01  1.57438E-25  5.62220E-09  5.07978E-09   3.0E-10
  8.400E+01  4.47736E-01  1.53376E-25  5.47717E-09  4.94618E-09   1.9E-10
  8.450E+01  4.52077E-01  1.49434E-25  5.33638E-09  4.81655E-09   2.1E-10
  8.500E+01  4.56422E-01  1.45606E-25  5.19968E-09  4.69076E-09   2.7E-10
  8.550E+01  4.60770E-01  1.41889E-25  5.06694E-09  4.56867E-09   2.7E-10
  8.600E+01  4.65122E-01  1.38279E-25  4.93802E-09  4.45017E-09   3.4E-10
  8.650E+01  4.69476E-01  1.34772E-25  4.81278E-09  4.33512E-09   3.5E-10
  8.700E+01  4.73832E-01  1.31365E-25  4.69111E-09  4.22341E-09   2.7E-10
  8.750E+01  4.78190E-01  1.28054E-25  4.57289E-09  4.11492E-09   1.4E-10
  8.800E+01  4.82550E-01  1.24837E-25  4.45800E-09  4.00954E-09   2.2E-10
  8.850E+01  4.86912E-01  1.21710E-25  4.34633E-09  3.90718E-09   2.6E-10
  8.900E+01  4.91274E-01  1.18670E-25  4.23777E-09  3.80773E-09   3.0E-10
  8.950E+01  4.95637E-01  1.15714E-25  4.13223E-09  3.71109E-09   3.5E-10
  9.000E+01  5.00000E-01  1.12840E-25  4.02960E-09  3.61717E-09   3.3E-10
  9.050E+01  5.04363E-01  1.10045E-25  3.92980E-09  3.52588E-09   2.3E-10
  9.100E+01  5.08726E-01  1.07327E-25  3.83272E-09  3.43714E-09   1.6E-10
  9.150E+01  5.13088E-01  1.04683E-25  3.73828E-09  3.35085E-09   2.2E-10
  9.200E+01  5.17450E-01  1.02110E-25  3.64640E-09  3.26695E-09   2.4E-10
  9.250E+01  5.21810E-01  9.96061E-26  3.55700E-09  3.18536E-09   3.3E-10
  9.300E+01  5.26168E-01  9.71697E-26  3.46999E-09  3.10599E-09   3.6E-10
  9.350E+01  5.30524E-01  9.47984E-26  3.38531E-09  3.02879E-09   3.1E-10
  9.400E+01  5.34878E-01  9.24901E-26  3.30288E-09  2.95368E-09   1.9E-10
  9.450E+01  5.39230E-01  9.02428E-26  3.22263E-09  2.88060E-09   1.7E-10
  9.500E+01  5.43578E-01  8.80547E-26  3.14449E-09  2.80947E-09   2.2E-10
  9.550E+01  5.47923E-01  8.59240E-26  3.06840E-09  2.74025E-09   2.7E-10
  9.600E+01  5.52264E-01  8.38489E-26  2.99430E-09  2.67287E-09   3.5E-10
  9.650E+01  5.56602E-01  8.18276E-26  2.92212E-09  2.60728E-09   3.5E-10
  9.700E+01  5.60935E-01  7.98587E-26  2.85181E-09  2.54342E-09   2.8E-10
  9.750E+01  5.65263E-01  7.79404E-26  2.78330E-09  2.48123E-09   1.4E-10
  9.800E+01  5.69587E-01  7.60714E-26  2.71656E-09  2.42067E-09   1.8E-10
  9.850E+01  5.73905E-01  7.42500E-26  2.65152E-09  2.36169E-09   2.1E-10
  9.900E+01  5.78217E-01  7.24749E-26  2.58813E-09  2.30423E-09   3.1E-10
  9.950E+01  5.82524E-01  7.07448E-26  2.52634E-09  2.24826E-09   3.6E-10
  1.000E+02  5.86824E-01  6.90582E-26  2.46611E-09  2.19373E-09   3.3E-10
  1.005E+02  5.91118E-01  6.74140E-26  2.40740E-09  2.14059E-09   2.4E-10
  1.010E+02  5.95404E-01  6.58109E-26  2.35015E-09  2.08881E-09   1.3E-10
  1.015E+02  5.99684E-01  6.42477E-26  2.29433E-09  2.03835E-09   1.8E-10
  1.020E+02  6.03956E-01  6.27232E-26  2.23989E-09  1.98916E-09   2.3E-10
  1.025E+02  6.08220E-01  6.12364E-26  2.18679E-09  1.94121E-09   3.3E-10
  1.030E+02  6.12476E-01  5.97861E-26  2.13500E-09  1.89446E-09   3.6E-10
  1.035E+02  6.16723E-01  5.83714E-26  2.08448E-09  1.84888E-09   3.1E-10
  1.040E+02  6.20961E-01  5.69912E-26  2.03519E-09  1.80444E-09   1.9E-10
  1.045E+02  6.25190E-01  5.56445E-26  1.98710E-09  1.76110E-09   1.3E-10
  1.050E+02  6.29410E-01  5.43305E-26  1.94018E-09  1.71883E-09   1.8E-10
  1.055E+02  6.33619E-01  5.30481E-26  1.89438E-09  1.67760E-09   2.8E-10
  1.060E+02  6.37819E-01  5.17966E-26  1.84969E-09  1.63738E-09   3.5E-10
  1.065E+02  6.42008E-01  5.05751E-26  1.80607E-09  1.59815E-09   3.6E-10
  1.070E+02  6.46186E-01  4.93826E-26  1.76349E-09  1.55987E-09   2.8E-10
  1.075E+02  6.50353E-01  4.82186E-26  1.72192E-09  1.52252E-09   1.4E-10
  1.080E+02  6.54508E-01  4.70821E-26  1.68133E-09  1.48607E-09   1.4E-10
  1.085E+02  6.58652E-01  4.59724E-26  1.64170E-09  1.45050E-09   1.9E-10
  1.090E+02  6.62784E-01  4.48888E-26  1.60301E-09  1.41578E-09   3.1E-10
  1.095E+02  6.66903E-01  4.38307E-26  1.56522E-09  1.38189E-09   3.7E-10
  1.100E+02  6.71010E-01  4.27972E-26  1.52832E-09  1.34882E-09   3.4E-10
  1.105E+02  6.75104E-01  4.17878E-26  1.49227E-09  1.31652E-09   2.4E-10
  1.110E+02  6.79184E-01  4.08019E-26  1.45706E-09  1.28500E-09   9.6E-11
  1.115E+02  6.83251E-01  3.98387E-26  1.42267E-09  1.25421E-09   1.4E-10
  1.120E+02  6.87303E-01  3.88978E-26  1.38906E-09  1.22415E-09   2.4E-10
  1.125E+02  6.91342E-01  3.79785E-26  1.35624E-09  1.19480E-09   3.4E-10
  1.130E+02  6.95366E-01  3.70802E-26  1.32416E-09  1.16613E-09   3.7E-10
  1.135E+02  6.99375E-01  3.62025E-26  1.29281E-09  1.13813E-09   3.2E-10
  1.140E+02  7.03368E-01  3.53447E-26  1.26218E-09  1.11078E-09   2.0E-10
  1.145E+02  7.07347E-01  3.45064E-26  1.23225E-09  1.08407E-09   9.8E-11
  1.150E+02  7.11309E-01  3.36871E-26  1.20299E-09  1.05797E-09   1.5E-10
  1.155E+02  7.15256E-01  3.28863E-26  1.17439E-09  1.03247E-09   2.9E-10
  1.160E+02  7.19186E-01  3.21035E-26  1.14644E-09  1.00756E-09   3.7E-10
  1.165E+02  7.23099E-01  3.13383E-26  1.11911E-09  9.83219E-10   3.7E-10
  1.170E+02  7.26995E-01  3.05902E-26  1.09240E-09  9.59434E-10   2.9E-10
  1.175E+02  7.30874E-01  2.98588E-26  1.06628E-09  9.36191E-10   1.5E-10
  1.180E+02  7.34736E-01  2.91437E-26  1.04074E-09  9.13476E-10   1.1E-10
  1.185E+02  7.38579E-01  2.84445E-26  1.01577E-09  8.91276E-10   2.0E-10
  1.190E+02  7.42405E-01  2.77608E-26  9.91355E-10  8.69577E-10   3.3E-10
  1.195E+02  7.46212E-01  2.70922E-26  9.67478E-10  8.48368E-10   3.9E-10
  1.200E+02  7.50000E-01  2.64383E-26  9.44128E-10  8.27635E-10   3.6E-10
  1.205E+02  7.53769E-01  2.57988E-26  9.21291E-10  8.07368E-10   2.6E-10
  1.210E+02  7.57519E-01  2.51733E-26  8.98956E-10  7.87555E-10   9.8E-11
  1.215E+02  7.61249E-01  2.45616E-26  8.77109E-10  7.68184E-10   1.3E-10
  1.220E+02  7.64960E-01  2.39632E-26  8.55740E-10  7.49245E-10   2.5E-10
  1.225E+02  7.68650E-01  2.33778E-26  8.34837E-10  7.30727E-10   3.6E-10
  1.230E+02  7.72320E-01  2.28052E-26  8.14388E-10  7.12620E-10   4.0E-10
  1.235E+02  7.75968E-01  2.22450E-26  7.94384E-10  6.94914E-10   3.4E-10
  1.240E+02  7.79596E-01  2.16970E-26  7.74814E-10  6.77600E-10   2.2E-10
  1.245E+02  7.83203E-01  2.11608E-26  7.55667E-10  6.60667E-10   7.7E-11
  1.250E+02  7.86788E-01  2.06362E-26  7.36933E-10  6.44108E-10   1.5E-10
  1.255E+02  7.90351E-01  2.01230E-26  7.18604E-10  6.27912E-10   3.0E-10
  1.260E+02  7.93893E-01  1.96207E-26  7.00669E-10  6.12073E-10   3.9E-10
  1.265E+02  7.97411E-01  1.91293E-26  6.83120E-10  5.96580E-10   4.0E-10
  1.270E+02  8.00908E-01  1.86484E-26  6.65948E-10  5.81427E-10   3.2E-10
  1.275E+02  8.04381E-01  1.81779E-26  6.49144E-10  5.66604E-10   1.7E-10
  1.280E+02  8.07831E-01  1.77174E-26  6.32700E-10  5.52105E-10   1.1E-10
  1.285E+02  8.11257E-01  1.72668E-26  6.16607E-10  5.37922E-10   2.1E-10
  1.290E+02  8.14660E-01  1.68258E-26  6.00859E-10  5.24048E-10   3.5E-10
  1.295E+02  8.18039E-01  1.63942E-26  5.85446E-10  5.10476E-10   4.2E-10
  1.300E+02  8.21394E-01  1.59718E-26  5.70363E-10  4.97199E-10   4.0E-10
  1.305E+02  8.24724E-01  1.55584E-26  5.55600E-10  4.84210E-10   2.9E-10
  1.310E+02  8.28030E-01  1.51538E-26  5.41153E-10  4.71502E-10   1.2E-10
  1.315E+02  8.31310E-01  1.47578E-26  5.27012E-10  4.59070E-10   1.5E-10
  1.320E+02  8.34565E-01  1.43703E-26  5.13173E-10  4.46908E-10   2.7E-10
  1.325E+02  8.37795E-01  1.39910E-26  4.99627E-10  4.35009E-10   4.0E-10
  1.330E+02  8.40999E-01  1.36197E-26  4.86370E-10  4.23367E-10   4.4E-10
  1.335E+02  8.44177E-01  1.32564E-26  4.73395E-10  4.11977E-10   3.9E-10
  1.340E+02  8.47329E-01  1.29008E-26  4.60695E-10  4.00834E-10   2.5E-10
  1.345E+02  8.50455E-01  1.25527E-26  4.48265E-10  3.89931E-10   8.4E-11
  1.350E+02  8.53553E-01  1.22120E-26  4.36100E-10  3.79265E-10   2.0E-10
  1.355E+02  8.56625E-01  1.18786E-26  4.24193E-10  3.68829E-10   3.4E-10
  1.360E+02  8.59670E-01  1.15523E-26  4.12540E-10  3.58620E-10   4.5E-10
  1.365E+02  8.62687E-01  1.12329E-26  4.01134E-10  3.48631E-10   4.6E-10
  1.370E+02  8.65677E-01  1.09203E-26  3.89972E-10  3.38859E-10   3.8E-10
  1.375E+02  8.68639E-01  1.06144E-26  3.79048E-10  3.29299E-10   2.1E-10
  1.380E+02  8.71572E-01  1.03150E-26  3.68357E-10  3.19946E-10   1.4E-10
  1.385E+02  8.74478E-01  1.00221E-26  3.57894E-10  3.10796E-10   2.6E-10
  1.390E+02  8.77355E-01  9.73534E-27  3.47655E-10  3.01846E-10   4.0E-10
  1.395E+02  8.80203E-01  9.45477E-27  3.37636E-10  2.93090E-10   4.9E-10
  1.400E+02  8.83022E-01  9.18023E-27  3.27832E-10  2.84525E-10   4.8E-10
  1.405E+02  8.85812E-01  8.91159E-27  3.18239E-10  2.76148E-10   3.6E-10
  1.410E+02  8.88573E-01  8.64874E-27  3.08852E-10  2.67954E-10   1.6E-10
  1.415E+02  8.91304E-01  8.39156E-27  2.99668E-10  2.59939E-10   2.2E-10
  1.420E+02  8.94005E-01  8.13995E-27  2.90683E-10  2.52101E-10   3.3E-10
  1.425E+02  8.96677E-01  7.89380E-27  2.81893E-10  2.44435E-10   4.8E-10
  1.430E+02  8.99318E-01  7.65301E-27  2.73294E-10  2.36939E-10   5.4E-10
  1.435E+02  9.01928E-01  7.41748E-27  2.64883E-10  2.29609E-10   4.9E-10
  1.440E+02  9.04508E-01  7.18710E-27  2.56656E-10  2.22441E-10   3.3E-10
  1.445E+02  9.07058E-01  6.96179E-27  2.48610E-10  2.15434E-10   1.4E-10
  1.450E+02  9.09576E-01  6.74144E-27  2.40741E-10  2.08583E-10   3.1E-10
  1.455E+02  9.12063E-01  6.52597E-27  2.33047E-10  2.01886E-10   4.2E-10
  1.460E+02  9.14519E-01  6.31529E-27  2.25523E-10  1.95339E-10   5.6E-10
  1.465E+02  9.16943E-01  6.10931E-27  2.18167E-10  1.88941E-10   5.9E-10
  1.470E+02  9.19335E-01  5.90795E-27  2.10977E-10  1.82688E-10   5.0E-10
  1.475E+02  9.21696E-01  5.71113E-27  2.03948E-10  1.76578E-10   2.9E-10
  1.480E+02  9.24024E-01  5.51877E-27  1.97079E-10  1.70608E-10   2.5E-10
  1.485E+02  9.26320E-01  5.33078E-27  1.90366E-10  1.64776E-10   4.3E-10
  1.490E+02  9.28584E-01  5.14711E-27  1.83807E-10  1.59079E-10   5.2E-10
  1.495E+02  9.30815E-01  4.96766E-27  1.77399E-10  1.53515E-10   6.6E-10
  1.500E+02  9.33013E-01  4.79238E-27  1.71139E-10  1.48082E-10   6.5E-10
  1.505E+02  9.35178E-01  4.62119E-27  1.65026E-10  1.42777E-10   5.0E-10
  1.510E+02  9.37310E-01  4.45403E-27  1.59056E-10  1.37598E-10   2.4E-10
  1.515E+02  9.39409E-01  4.29082E-27  1.53228E-10  1.32543E-10   4.0E-10
  1.520E+02  9.41474E-01  4.13151E-27  1.47539E-10  1.27610E-10   5.8E-10
  1.525E+02  9.43505E-01  3.97603E-27  1.41987E-10  1.22797E-10   6.7E-10
  1.530E+02  9.45503E-01  3.82433E-27  1.36569E-10  1.18101E-10   7.8E-10
  1.535E+02  9.47467E-01  3.67633E-27  1.31284E-10  1.13523E-10   7.2E-10
  1.540E+02  9.49397E-01  3.53200E-27  1.26130E-10  1.09058E-10   5.0E-10
  1.545E+02  9.51293E-01  3.39127E-27  1.21104E-10  1.04706E-10   3.1E-10
  1.550E+02  9.53154E-01  3.25408E-27  1.16205E-10  1.00464E-10   5.9E-10
  1.555E+02  9.54981E-01  3.12039E-27  1.11431E-10  9.63319E-11   7.6E-10
  1.560E+02  9.56773E-01  2.99015E-27  1.06780E-10  9.23069E-11   8.6E-10
  1.565E+02  9.58530E-01  2.86330E-27  1.02250E-10  8.83878E-11   9.3E-10
  1.570E+02  9.60252E-01  2.73980E-27  9.78399E-11  8.45729E-11   8.0E-10
  1.575E+02  9.61940E-01  2.61959E-27  9.35474E-11  8.08608E-11   4.8E-10
  1.580E+02  9.63592E-01  2.50265E-27  8.93712E-11  7.72500E-11   5.5E-10
  1.585E+02  9.65209E-01  2.38891E-27  8.53096E-11  7.37392E-11   8.6E-10
  1.590E+02  9.66790E-01  2.27835E-27  8.13613E-11  7.03269E-11   1.0E-09
  1.595E+02  9.68336E-01  2.17091E-27  7.75246E-11  6.70118E-11   1.1E-09
  1.600E+02  9.69846E-01  2.06656E-27  7.37982E-11  6.37926E-11   1.1E-09
  1.605E+02  9.71321E-01  1.96526E-27  7.01807E-11  6.06681E-11   8.9E-10
  1.610E+02  9.72759E-01  1.86697E-27  6.66708E-11  5.76371E-11   4.2E-10
  1.615E+02  9.74162E-01  1.77166E-27  6.32671E-11  5.46984E-11   9.1E-10
  1.620E+02  9.75528E-01  1.67929E-27  5.99684E-11  5.18508E-11   1.3E-09
  1.625E+02  9.76858E-01  1.58982E-27  5.67735E-11  4.90934E-11   1.3E-09
  1.630E+02  9.78152E-01  1.50323E-27  5.36813E-11  4.64250E-11   1.5E-09
  1.635E+02  9.79410E-01  1.41948E-27  5.06906E-11  4.38447E-11   1.4E-09
  1.640E+02  9.80631E-01  1.33854E-27  4.78003E-11  4.13514E-11   9.9E-10
  1.645E+02  9.81815E-01  1.26039E-27  4.50094E-11  3.89442E-11   8.4E-10
  1.650E+02  9.82963E-01  1.18499E-27  4.23168E-11  3.66222E-11   1.5E-09
  1.655E+02  9.84074E-01  1.11232E-27  3.97216E-11  3.43844E-11   1.9E-09
  1.660E+02  9.85148E-01  1.04234E-27  3.72228E-11  3.22302E-11   2.1E-09
  1.665E+02  9.86185E-01  9.75047E-28  3.48196E-11  3.01586E-11   2.2E-09
  1.670E+02  9.87185E-01  9.10401E-28  3.25110E-11  2.81689E-11   1.9E-09
  1.675E+02  9.88148E-01  8.48383E-28  3.02963E-11  2.62603E-11   1.0E-09
