 #
 # Differential cross section:               MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #--------------------------------------------------------------
  5.000E+01  1.78606E-01  9.98553E-25  3.56590E-08  0.00000E+00
  5.050E+01  1.81961E-01  9.59357E-25  3.42592E-08  0.00000E+00
  5.100E+01  1.85340E-01  9.22030E-25  3.29263E-08  0.00000E+00
  5.150E+01  1.88743E-01  8.86468E-25  3.16564E-08  0.00000E+00
  5.200E+01  1.92169E-01  8.52572E-25  3.04459E-08  0.00000E+00
  5.250E+01  1.95619E-01  8.20248E-25  2.92916E-08  0.00000E+00
  5.300E+01  1.99092E-01  7.89411E-25  2.81904E-08  0.00000E+00
  5.350E+01  2.02589E-01  7.59978E-25  2.71393E-08  0.00000E+00
  5.400E+01  2.06107E-01  7.31875E-25  2.61357E-08  0.00000E+00
  5.450E+01  2.09649E-01  7.05030E-25  2.51771E-08  0.00000E+00
  5.500E+01  2.13212E-01  6.79375E-25  2.42609E-08  0.00000E+00
  5.550E+01  2.16797E-01  6.54849E-25  2.33851E-08  0.00000E+00
  5.600E+01  2.20404E-01  6.31392E-25  2.25474E-08  0.00000E+00
  5.650E+01  2.24032E-01  6.08950E-25  2.17460E-08  0.00000E+00
  5.700E+01  2.27680E-01  5.87469E-25  2.09789E-08  0.00000E+00
  5.750E+01  2.31350E-01  5.66902E-25  2.02444E-08  0.00000E+00
  5.800E+01  2.35040E-01  5.47202E-25  1.95409E-08  0.00000E+00
  5.850E+01  2.38751E-01  5.28326E-25  1.88669E-08  0.00000E+00
  5.900E+01  2.42481E-01  5.10232E-25  1.82207E-08  0.00000E+00
  5.950E+01  2.46231E-01  4.92883E-25  1.76012E-08  0.00000E+00
  6.000E+01  2.50000E-01  4.76243E-25  1.70069E-08  0.00000E+00
  6.050E+01  2.53788E-01  4.60276E-25  1.64367E-08  0.00000E+00
  6.100E+01  2.57595E-01  4.44950E-25  1.58895E-08  0.00000E+00
  6.150E+01  2.61421E-01  4.30236E-25  1.53640E-08  0.00000E+00
  6.200E+01  2.65264E-01  4.16104E-25  1.48593E-08  0.00000E+00
  6.250E+01  2.69126E-01  4.02526E-25  1.43745E-08  0.00000E+00
  6.300E+01  2.73005E-01  3.89478E-25  1.39085E-08  0.00000E+00
  6.350E+01  2.76901E-01  3.76934E-25  1.34606E-08  0.00000E+00
  6.400E+01  2.80814E-01  3.64872E-25  1.30298E-08  0.00000E+00
  6.450E+01  2.84744E-01  3.53270E-25  1.26155E-08  0.00000E+00
  6.500E+01  2.88691E-01  3.42106E-25  1.22168E-08  0.00000E+00
  6.550E+01  2.92653E-01  3.31362E-25  1.18331E-08  0.00000E+00
  6.600E+01  2.96632E-01  3.21018E-25  1.14638E-08  0.00000E+00
  6.650E+01  3.00625E-01  3.11058E-25  1.11081E-08  0.00000E+00
  6.700E+01  3.04634E-01  3.01463E-25  1.07654E-08  0.00000E+00
  6.750E+01  3.08658E-01  2.92219E-25  1.04353E-08  0.00000E+00
  6.800E+01  3.12697E-01  2.83310E-25  1.01172E-08  0.00000E+00
  6.850E+01  3.16749E-01  2.74722E-25  9.81049E-09  0.00000E+00
  6.900E+01  3.20816E-01  2.66441E-25  9.51477E-09  0.00000E+00
  6.950E+01  3.24896E-01  2.58454E-25  9.22955E-09  0.00000E+00
  7.000E+01  3.28990E-01  2.50749E-25  8.95440E-09  0.00000E+00
  7.050E+01  3.33097E-01  2.43314E-25  8.68889E-09  0.00000E+00
  7.100E+01  3.37216E-01  2.36138E-25  8.43263E-09  0.00000E+00
  7.150E+01  3.41348E-01  2.29210E-25  8.18524E-09  0.00000E+00
  7.200E+01  3.45492E-01  2.22520E-25  7.94634E-09  0.00000E+00
  7.250E+01  3.49647E-01  2.16059E-25  7.71561E-09  0.00000E+00
  7.300E+01  3.53814E-01  2.09817E-25  7.49271E-09  0.00000E+00
  7.350E+01  3.57992E-01  2.03786E-25  7.27732E-09  0.00000E+00
  7.400E+01  3.62181E-01  1.97956E-25  7.06915E-09  0.00000E+00
  7.450E+01  3.66381E-01  1.92321E-25  6.86791E-09  0.00000E+00
  7.500E+01  3.70590E-01  1.86872E-25  6.67334E-09  0.00000E+00
  7.550E+01  3.74810E-01  1.81603E-25  6.48516E-09  0.00000E+00
  7.600E+01  3.79039E-01  1.76506E-25  6.30314E-09  0.00000E+00
  7.650E+01  3.83277E-01  1.71574E-25  6.12704E-09  0.00000E+00
  7.700E+01  3.87524E-01  1.66802E-25  5.95662E-09  0.00000E+00
  7.750E+01  3.91780E-01  1.62183E-25  5.79168E-09  0.00000E+00
  7.800E+01  3.96044E-01  1.57712E-25  5.63200E-09  0.00000E+00
  7.850E+01  4.00316E-01  1.53383E-25  5.47739E-09  0.00000E+00
  7.900E+01  4.04596E-01  1.49190E-25  5.32767E-09  0.00000E+00
  7.950E+01  4.08882E-01  1.45129E-25  5.18264E-09  0.00000E+00
  8.000E+01  4.13176E-01  1.41194E-25  5.04213E-09  0.00000E+00
  8.050E+01  4.17476E-01  1.37382E-25  4.90599E-09  0.00000E+00
  8.100E+01  4.21783E-01  1.33687E-25  4.77404E-09  0.00000E+00
  8.150E+01  4.26095E-01  1.30105E-25  4.64615E-09  0.00000E+00
  8.200E+01  4.30413E-01  1.26633E-25  4.52215E-09  0.00000E+00
  8.250E+01  4.34737E-01  1.23266E-25  4.40192E-09  0.00000E+00
  8.300E+01  4.39065E-01  1.20001E-25  4.28532E-09  0.00000E+00
  8.350E+01  4.43398E-01  1.16834E-25  4.17222E-09  0.00000E+00
  8.400E+01  4.47736E-01  1.13762E-25  4.06250E-09  0.00000E+00
  8.450E+01  4.52077E-01  1.10780E-25  3.95603E-09  0.00000E+00
  8.500E+01  4.56422E-01  1.07887E-25  3.85272E-09  0.00000E+00
  8.550E+01  4.60770E-01  1.05079E-25  3.75243E-09  0.00000E+00
  8.600E+01  4.65122E-01  1.02353E-25  3.65508E-09  0.00000E+00
  8.650E+01  4.69476E-01  9.97061E-26  3.56057E-09  0.00000E+00
  8.700E+01  4.73832E-01  9.71359E-26  3.46879E-09  0.00000E+00
  8.750E+01  4.78190E-01  9.46398E-26  3.37965E-09  0.00000E+00
  8.800E+01  4.82550E-01  9.22152E-26  3.29307E-09  0.00000E+00
  8.850E+01  4.86912E-01  8.98598E-26  3.20895E-09  0.00000E+00
  8.900E+01  4.91274E-01  8.75712E-26  3.12722E-09  0.00000E+00
  8.950E+01  4.95637E-01  8.53472E-26  3.04780E-09  0.00000E+00
  9.000E+01  5.00000E-01  8.31856E-26  2.97061E-09  0.00000E+00
  9.050E+01  5.04363E-01  8.10846E-26  2.89558E-09  0.00000E+00
  9.100E+01  5.08726E-01  7.90420E-26  2.82264E-09  0.00000E+00
  9.150E+01  5.13088E-01  7.70560E-26  2.75172E-09  0.00000E+00
  9.200E+01  5.17450E-01  7.51247E-26  2.68275E-09  0.00000E+00
  9.250E+01  5.21810E-01  7.32464E-26  2.61568E-09  0.00000E+00
  9.300E+01  5.26168E-01  7.14195E-26  2.55044E-09  0.00000E+00
  9.350E+01  5.30524E-01  6.96422E-26  2.48697E-09  0.00000E+00
  9.400E+01  5.34878E-01  6.79130E-26  2.42522E-09  0.00000E+00
  9.450E+01  5.39230E-01  6.62304E-26  2.36513E-09  0.00000E+00
  9.500E+01  5.43578E-01  6.45929E-26  2.30665E-09  0.00000E+00
  9.550E+01  5.47923E-01  6.29992E-26  2.24974E-09  0.00000E+00
  9.600E+01  5.52264E-01  6.14478E-26  2.19434E-09  0.00000E+00
  9.650E+01  5.56602E-01  5.99375E-26  2.14041E-09  0.00000E+00
  9.700E+01  5.60935E-01  5.84670E-26  2.08790E-09  0.00000E+00
  9.750E+01  5.65263E-01  5.70351E-26  2.03676E-09  0.00000E+00
  9.800E+01  5.69587E-01  5.56407E-26  1.98696E-09  0.00000E+00
  9.850E+01  5.73905E-01  5.42825E-26  1.93846E-09  0.00000E+00
  9.900E+01  5.78217E-01  5.29595E-26  1.89122E-09  0.00000E+00
  9.950E+01  5.82524E-01  5.16707E-26  1.84519E-09  0.00000E+00
  1.000E+02  5.86824E-01  5.04150E-26  1.80035E-09  0.00000E+00
  1.005E+02  5.91118E-01  4.91915E-26  1.75666E-09  0.00000E+00
  1.010E+02  5.95404E-01  4.79991E-26  1.71408E-09  0.00000E+00
  1.015E+02  5.99684E-01  4.68370E-26  1.67258E-09  0.00000E+00
  1.020E+02  6.03956E-01  4.57044E-26  1.63213E-09  0.00000E+00
  1.025E+02  6.08220E-01  4.46002E-26  1.59270E-09  0.00000E+00
  1.030E+02  6.12476E-01  4.35238E-26  1.55426E-09  0.00000E+00
  1.035E+02  6.16723E-01  4.24743E-26  1.51679E-09  0.00000E+00
  1.040E+02  6.20961E-01  4.14509E-26  1.48024E-09  0.00000E+00
  1.045E+02  6.25190E-01  4.04530E-26  1.44460E-09  0.00000E+00
  1.050E+02  6.29410E-01  3.94797E-26  1.40985E-09  0.00000E+00
  1.055E+02  6.33619E-01  3.85304E-26  1.37595E-09  0.00000E+00
  1.060E+02  6.37819E-01  3.76044E-26  1.34288E-09  0.00000E+00
  1.065E+02  6.42008E-01  3.67010E-26  1.31062E-09  0.00000E+00
  1.070E+02  6.46186E-01  3.58197E-26  1.27914E-09  0.00000E+00
  1.075E+02  6.50353E-01  3.49597E-26  1.24843E-09  0.00000E+00
  1.080E+02  6.54508E-01  3.41206E-26  1.21847E-09  0.00000E+00
  1.085E+02  6.58652E-01  3.33017E-26  1.18922E-09  0.00000E+00
  1.090E+02  6.62784E-01  3.25025E-26  1.16068E-09  0.00000E+00
  1.095E+02  6.66903E-01  3.17224E-26  1.13283E-09  0.00000E+00
  1.100E+02  6.71010E-01  3.09610E-26  1.10564E-09  0.00000E+00
  1.105E+02  6.75104E-01  3.02176E-26  1.07909E-09  0.00000E+00
  1.110E+02  6.79184E-01  2.94919E-26  1.05318E-09  0.00000E+00
  1.115E+02  6.83251E-01  2.87834E-26  1.02787E-09  0.00000E+00
  1.120E+02  6.87303E-01  2.80916E-26  1.00317E-09  0.00000E+00
  1.125E+02  6.91342E-01  2.74160E-26  9.79044E-10  0.00000E+00
  1.130E+02  6.95366E-01  2.67563E-26  9.55484E-10  0.00000E+00
  1.135E+02  6.99375E-01  2.61119E-26  9.32474E-10  0.00000E+00
  1.140E+02  7.03368E-01  2.54826E-26  9.10000E-10  0.00000E+00
  1.145E+02  7.07347E-01  2.48679E-26  8.88048E-10  0.00000E+00
  1.150E+02  7.11309E-01  2.42674E-26  8.66604E-10  0.00000E+00
  1.155E+02  7.15256E-01  2.36808E-26  8.45655E-10  0.00000E+00
  1.160E+02  7.19186E-01  2.31076E-26  8.25189E-10  0.00000E+00
  1.165E+02  7.23099E-01  2.25477E-26  8.05192E-10  0.00000E+00
  1.170E+02  7.26995E-01  2.20005E-26  7.85654E-10  0.00000E+00
  1.175E+02  7.30874E-01  2.14659E-26  7.66562E-10  0.00000E+00
  1.180E+02  7.34736E-01  2.09435E-26  7.47904E-10  0.00000E+00
  1.185E+02  7.38579E-01  2.04329E-26  7.29671E-10  0.00000E+00
  1.190E+02  7.42405E-01  1.99339E-26  7.11851E-10  0.00000E+00
  1.195E+02  7.46212E-01  1.94461E-26  6.94434E-10  0.00000E+00
  1.200E+02  7.50000E-01  1.89694E-26  6.77409E-10  0.00000E+00
  1.205E+02  7.53769E-01  1.85034E-26  6.60769E-10  0.00000E+00
  1.210E+02  7.57519E-01  1.80479E-26  6.44501E-10  0.00000E+00
  1.215E+02  7.61249E-01  1.76026E-26  6.28599E-10  0.00000E+00
  1.220E+02  7.64960E-01  1.71672E-26  6.13051E-10  0.00000E+00
  1.225E+02  7.68650E-01  1.67415E-26  5.97851E-10  0.00000E+00
  1.230E+02  7.72320E-01  1.63254E-26  5.82990E-10  0.00000E+00
  1.235E+02  7.75968E-01  1.59185E-26  5.68458E-10  0.00000E+00
  1.240E+02  7.79596E-01  1.55206E-26  5.54249E-10  0.00000E+00
  1.245E+02  7.83203E-01  1.51315E-26  5.40355E-10  0.00000E+00
  1.250E+02  7.86788E-01  1.47510E-26  5.26768E-10  0.00000E+00
  1.255E+02  7.90351E-01  1.43789E-26  5.13481E-10  0.00000E+00
  1.260E+02  7.93893E-01  1.40151E-26  5.00487E-10  0.00000E+00
  1.265E+02  7.97411E-01  1.36592E-26  4.87778E-10  0.00000E+00
  1.270E+02  8.00908E-01  1.33111E-26  4.75349E-10  0.00000E+00
  1.275E+02  8.04381E-01  1.29707E-26  4.63193E-10  0.00000E+00
  1.280E+02  8.07831E-01  1.26378E-26  4.51303E-10  0.00000E+00
  1.285E+02  8.11257E-01  1.23121E-26  4.39673E-10  0.00000E+00
  1.290E+02  8.14660E-01  1.19935E-26  4.28297E-10  0.00000E+00
  1.295E+02  8.18039E-01  1.16820E-26  4.17170E-10  0.00000E+00
  1.300E+02  8.21394E-01  1.13772E-26  4.06286E-10  0.00000E+00
  1.305E+02  8.24724E-01  1.10790E-26  3.95639E-10  0.00000E+00
  1.310E+02  8.28030E-01  1.07874E-26  3.85224E-10  0.00000E+00
  1.315E+02  8.31310E-01  1.05021E-26  3.75036E-10  0.00000E+00
  1.320E+02  8.34565E-01  1.02230E-26  3.65069E-10  0.00000E+00
  1.325E+02  8.37795E-01  9.94995E-27  3.55319E-10  0.00000E+00
  1.330E+02  8.40999E-01  9.68286E-27  3.45781E-10  0.00000E+00
  1.335E+02  8.44177E-01  9.42158E-27  3.36451E-10  0.00000E+00
  1.340E+02  8.47329E-01  9.16598E-27  3.27323E-10  0.00000E+00
  1.345E+02  8.50455E-01  8.91593E-27  3.18394E-10  0.00000E+00
  1.350E+02  8.53553E-01  8.67132E-27  3.09658E-10  0.00000E+00
  1.355E+02  8.56625E-01  8.43203E-27  3.01113E-10  0.00000E+00
  1.360E+02  8.59670E-01  8.19793E-27  2.92754E-10  0.00000E+00
  1.365E+02  8.62687E-01  7.96894E-27  2.84576E-10  0.00000E+00
  1.370E+02  8.65677E-01  7.74492E-27  2.76576E-10  0.00000E+00
  1.375E+02  8.68639E-01  7.52579E-27  2.68751E-10  0.00000E+00
  1.380E+02  8.71572E-01  7.31144E-27  2.61096E-10  0.00000E+00
  1.385E+02  8.74478E-01  7.10176E-27  2.53609E-10  0.00000E+00
  1.390E+02  8.77355E-01  6.89667E-27  2.46285E-10  0.00000E+00
  1.395E+02  8.80203E-01  6.69607E-27  2.39121E-10  0.00000E+00
  1.400E+02  8.83022E-01  6.49986E-27  2.32114E-10  0.00000E+00
  1.405E+02  8.85812E-01  6.30796E-27  2.25261E-10  0.00000E+00
  1.410E+02  8.88573E-01  6.12028E-27  2.18559E-10  0.00000E+00
  1.415E+02  8.91304E-01  5.93673E-27  2.12005E-10  0.00000E+00
  1.420E+02  8.94005E-01  5.75724E-27  2.05595E-10  0.00000E+00
  1.425E+02  8.96677E-01  5.58172E-27  1.99327E-10  0.00000E+00
  1.430E+02  8.99318E-01  5.41010E-27  1.93198E-10  0.00000E+00
  1.435E+02  9.01928E-01  5.24229E-27  1.87206E-10  0.00000E+00
  1.440E+02  9.04508E-01  5.07823E-27  1.81347E-10  0.00000E+00
  1.445E+02  9.07058E-01  4.91785E-27  1.75620E-10  0.00000E+00
  1.450E+02  9.09576E-01  4.76106E-27  1.70021E-10  0.00000E+00
  1.455E+02  9.12063E-01  4.60782E-27  1.64548E-10  0.00000E+00
  1.460E+02  9.14519E-01  4.45804E-27  1.59199E-10  0.00000E+00
  1.465E+02  9.16943E-01  4.31166E-27  1.53972E-10  0.00000E+00
  1.470E+02  9.19335E-01  4.16863E-27  1.48864E-10  0.00000E+00
  1.475E+02  9.21696E-01  4.02887E-27  1.43874E-10  0.00000E+00
  1.480E+02  9.24024E-01  3.89234E-27  1.38998E-10  0.00000E+00
  1.485E+02  9.26320E-01  3.75897E-27  1.34235E-10  0.00000E+00
  1.490E+02  9.28584E-01  3.62870E-27  1.29583E-10  0.00000E+00
  1.495E+02  9.30815E-01  3.50149E-27  1.25040E-10  0.00000E+00
  1.500E+02  9.33013E-01  3.37727E-27  1.20605E-10  0.00000E+00
  1.505E+02  9.35178E-01  3.25600E-27  1.16274E-10  0.00000E+00
  1.510E+02  9.37310E-01  3.13763E-27  1.12047E-10  0.00000E+00
  1.515E+02  9.39409E-01  3.02210E-27  1.07921E-10  0.00000E+00
  1.520E+02  9.41474E-01  2.90937E-27  1.03895E-10  0.00000E+00
  1.525E+02  9.43505E-01  2.79939E-27  9.99679E-11  0.00000E+00
  1.530E+02  9.45503E-01  2.69212E-27  9.61372E-11  0.00000E+00
  1.535E+02  9.47467E-01  2.58751E-27  9.24015E-11  0.00000E+00
  1.540E+02  9.49397E-01  2.48552E-27  8.87595E-11  0.00000E+00
  1.545E+02  9.51293E-01  2.38611E-27  8.52095E-11  0.00000E+00
  1.550E+02  9.53154E-01  2.28924E-27  8.17501E-11  0.00000E+00
  1.555E+02  9.54981E-01  2.19487E-27  7.83801E-11  0.00000E+00
  1.560E+02  9.56773E-01  2.10295E-27  7.50979E-11  0.00000E+00
  1.565E+02  9.58530E-01  2.01347E-27  7.19023E-11  0.00000E+00
  1.570E+02  9.60252E-01  1.92637E-27  6.87920E-11  0.00000E+00
  1.575E+02  9.61940E-01  1.84163E-27  6.57657E-11  0.00000E+00
  1.580E+02  9.63592E-01  1.75920E-27  6.28223E-11  0.00000E+00
  1.585E+02  9.65209E-01  1.67907E-27  5.99606E-11  0.00000E+00
  1.590E+02  9.66790E-01  1.60119E-27  5.71794E-11  0.00000E+00
  1.595E+02  9.68336E-01  1.52553E-27  5.44777E-11  0.00000E+00
  1.600E+02  9.69846E-01  1.45207E-27  5.18544E-11  0.00000E+00
  1.605E+02  9.71321E-01  1.38078E-27  4.93084E-11  0.00000E+00
  1.610E+02  9.72759E-01  1.31162E-27  4.68388E-11  0.00000E+00
  1.615E+02  9.74162E-01  1.24457E-27  4.44446E-11  0.00000E+00
  1.620E+02  9.75528E-01  1.17961E-27  4.21248E-11  0.00000E+00
  1.625E+02  9.76858E-01  1.11671E-27  3.98786E-11  0.00000E+00
  1.630E+02  9.78152E-01  1.05585E-27  3.77051E-11  0.00000E+00
  1.635E+02  9.79410E-01  9.96997E-28  3.56034E-11  0.00000E+00
  1.640E+02  9.80631E-01  9.40134E-28  3.35728E-11  0.00000E+00
  1.645E+02  9.81815E-01  8.85238E-28  3.16124E-11  0.00000E+00
  1.650E+02  9.82963E-01  8.32287E-28  2.97215E-11  0.00000E+00
  1.655E+02  9.84074E-01  7.81263E-28  2.78994E-11  0.00000E+00
  1.660E+02  9.85148E-01  7.32145E-28  2.61454E-11  0.00000E+00
  1.665E+02  9.86185E-01  6.84914E-28  2.44587E-11  0.00000E+00
  1.670E+02  9.87185E-01  6.39552E-28  2.28388E-11  0.00000E+00
  1.675E+02  9.88148E-01  5.96043E-28  2.12851E-11  0.00000E+00
  1.680E+02  9.89074E-01  5.54369E-28  1.97969E-11  0.00000E+00
  1.685E+02  9.89962E-01  5.14514E-28  1.83736E-11  0.00000E+00
  1.690E+02  9.90814E-01  4.76465E-28  1.70149E-11  0.00000E+00
  1.695E+02  9.91627E-01  4.40205E-28  1.57200E-11  0.00000E+00
  1.700E+02  9.92404E-01  4.05722E-28  1.44886E-11  0.00000E+00
  1.705E+02  9.93143E-01  3.73002E-28  1.33201E-11  0.00000E+00
  1.710E+02  9.93844E-01  3.42033E-28  1.22142E-11  0.00000E+00
  1.715E+02  9.94508E-01  3.12803E-28  1.11704E-11  0.00000E+00
  1.720E+02  9.95134E-01  2.85302E-28  1.01883E-11  0.00000E+00
  1.725E+02  9.95722E-01  2.59519E-28  9.26758E-12  0.00000E+00
  1.730E+02  9.96273E-01  2.35444E-28  8.40784E-12  0.00000E+00
  1.735E+02  9.96786E-01  2.13068E-28  7.60879E-12  0.00000E+00
  1.740E+02  9.97261E-01  1.92383E-28  6.87013E-12  0.00000E+00
  1.745E+02  9.97698E-01  1.73381E-28  6.19156E-12  0.00000E+00
  1.750E+02  9.98097E-01  1.56056E-28  5.57285E-12  0.00000E+00
  1.755E+02  9.98459E-01  1.40399E-28  5.01375E-12  0.00000E+00
  1.760E+02  9.98782E-01  1.26407E-28  4.51407E-12  0.00000E+00
  1.765E+02  9.99067E-01  1.14073E-28  4.07362E-12  0.00000E+00
  1.770E+02  9.99315E-01  1.03393E-28  3.69222E-12  0.00000E+00
  1.775E+02  9.99524E-01  9.43622E-29  3.36974E-12  0.00000E+00
  1.780E+02  9.99695E-01  8.69783E-29  3.10605E-12  0.00000E+00
  1.785E+02  9.99829E-01  8.12381E-29  2.90107E-12  0.00000E+00
  1.790E+02  9.99924E-01  7.71395E-29  2.75470E-12  0.00000E+00
  1.795E+02  9.99981E-01  7.46810E-29  2.66691E-12  0.00000E+00
  1.800E+02  1.00000E+00  7.38620E-29  2.63766E-12  0.00000E+00
