 #
 # Subroutine MOTTSC. Elastic scattering of electrons and positrons
 #                    by unscreened Coulomb fields
 #
 # Projectile: electron
 # Kinetic energy = 1.00000E+07 eV = 3.67493E+05 a.u.
 #
 # Z =  26
 #
 # Differential cross section      MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS       McKinl-Fesh    error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)   (a0**2/sr)
 #-----------------------------------------------------------------------
  2.325E+01  4.06044E-02  2.07446E-23  7.40804E-07  7.28415E-07   1.3E-09
  2.350E+01  4.14700E-02  1.98915E-23  7.10340E-07  6.98254E-07   2.2E-09
  2.375E+01  4.23443E-02  1.90820E-23  6.81432E-07  6.69641E-07   3.2E-09
  2.400E+01  4.32273E-02  1.83135E-23  6.53986E-07  6.42480E-07   4.1E-09
  2.425E+01  4.41190E-02  1.75834E-23  6.27914E-07  6.16683E-07   4.7E-09
  2.450E+01  4.50194E-02  1.68895E-23  6.03134E-07  5.92170E-07   5.1E-09
  2.475E+01  4.59284E-02  1.62296E-23  5.79568E-07  5.68864E-07   5.1E-09
  2.500E+01  4.68461E-02  1.56017E-23  5.57148E-07  5.46695E-07   4.9E-09
  2.550E+01  4.87074E-02  1.44349E-23  5.15478E-07  5.05505E-07   4.2E-09
  2.600E+01  5.06030E-02  1.33755E-23  4.77647E-07  4.68125E-07   2.7E-09
  2.650E+01  5.25328E-02  1.24118E-23  4.43235E-07  4.34138E-07   1.0E-09
  2.700E+01  5.44967E-02  1.15337E-23  4.11877E-07  4.03181E-07   2.2E-09
  2.750E+01  5.64946E-02  1.07322E-23  3.83253E-07  3.74935E-07   3.5E-09
  2.800E+01  5.85262E-02  9.99925E-24  3.57080E-07  3.49119E-07   4.0E-09
  2.850E+01  6.05914E-02  9.32803E-24  3.33110E-07  3.25487E-07   3.7E-09
  2.900E+01  6.26901E-02  8.71234E-24  3.11123E-07  3.03819E-07   3.0E-09
  2.950E+01  6.48222E-02  8.14675E-24  2.90926E-07  2.83923E-07   1.8E-09
  3.000E+01  6.69873E-02  7.62643E-24  2.72345E-07  2.65628E-07   8.7E-10
  3.050E+01  6.91854E-02  7.14708E-24  2.55227E-07  2.48781E-07   2.1E-09
  3.100E+01  7.14163E-02  6.70488E-24  2.39435E-07  2.33247E-07   2.9E-09
  3.150E+01  7.36799E-02  6.29641E-24  2.24849E-07  2.18904E-07   3.1E-09
  3.200E+01  7.59760E-02  5.91862E-24  2.11358E-07  2.05645E-07   2.9E-09
  3.250E+01  7.83043E-02  5.56879E-24  1.98865E-07  1.93372E-07   2.2E-09
  3.300E+01  8.06647E-02  5.24444E-24  1.87282E-07  1.81999E-07   1.1E-09
  3.350E+01  8.30571E-02  4.94339E-24  1.76532E-07  1.71447E-07   1.0E-09
  3.400E+01  8.54812E-02  4.66365E-24  1.66542E-07  1.61647E-07   2.0E-09
  3.450E+01  8.79369E-02  4.40342E-24  1.57249E-07  1.52534E-07   2.5E-09
  3.500E+01  9.04240E-02  4.16109E-24  1.48595E-07  1.44052E-07   2.5E-09
  3.550E+01  9.29422E-02  3.93519E-24  1.40528E-07  1.36150E-07   2.2E-09
  3.600E+01  9.54915E-02  3.72441E-24  1.33001E-07  1.28779E-07   1.6E-09
  3.650E+01  9.80716E-02  3.52754E-24  1.25971E-07  1.21898E-07   6.4E-10
  3.700E+01  1.00682E-01  3.34349E-24  1.19398E-07  1.15468E-07   1.1E-09
  3.750E+01  1.03323E-01  3.17127E-24  1.13248E-07  1.09455E-07   1.8E-09
  3.800E+01  1.05995E-01  3.00998E-24  1.07488E-07  1.03825E-07   2.0E-09
  3.850E+01  1.08696E-01  2.85878E-24  1.02089E-07  9.85508E-08   2.0E-09
  3.900E+01  1.11427E-01  2.71694E-24  9.70237E-08  9.36048E-08   1.7E-09
  3.950E+01  1.14188E-01  2.58376E-24  9.22678E-08  8.89631E-08   1.1E-09
  4.000E+01  1.16978E-01  2.45861E-24  8.77987E-08  8.46035E-08   4.8E-10
  4.050E+01  1.19797E-01  2.34092E-24  8.35959E-08  8.05056E-08   1.1E-09
  4.100E+01  1.22645E-01  2.23016E-24  7.96406E-08  7.66509E-08   1.6E-09
  4.150E+01  1.25522E-01  2.12585E-24  7.59154E-08  7.30221E-08   1.7E-09
  4.200E+01  1.28428E-01  2.02753E-24  7.24043E-08  6.96036E-08   1.7E-09
  4.250E+01  1.31361E-01  1.93480E-24  6.90929E-08  6.63809E-08   1.3E-09
  4.300E+01  1.34323E-01  1.84728E-24  6.59675E-08  6.33408E-08   7.0E-10
  4.350E+01  1.37313E-01  1.76462E-24  6.30157E-08  6.04709E-08   5.8E-10
  4.400E+01  1.40330E-01  1.68650E-24  6.02260E-08  5.77600E-08   1.1E-09
  4.450E+01  1.43375E-01  1.61263E-24  5.75879E-08  5.51976E-08   1.4E-09
  4.500E+01  1.46447E-01  1.54272E-24  5.50916E-08  5.27741E-08   1.4E-09
  4.550E+01  1.49545E-01  1.47653E-24  5.27280E-08  5.04805E-08   1.3E-09
  4.600E+01  1.52671E-01  1.41383E-24  5.04887E-08  4.83085E-08   9.7E-10
  4.650E+01  1.55823E-01  1.35438E-24  4.83659E-08  4.62506E-08   4.2E-10
  4.700E+01  1.59001E-01  1.29800E-24  4.63524E-08  4.42996E-08   6.5E-10
  4.750E+01  1.62205E-01  1.24449E-24  4.44416E-08  4.24490E-08   1.0E-09
  4.800E+01  1.65435E-01  1.19368E-24  4.26271E-08  4.06925E-08   1.2E-09
  4.850E+01  1.68690E-01  1.14541E-24  4.09033E-08  3.90246E-08   1.2E-09
  4.900E+01  1.71970E-01  1.09952E-24  3.92647E-08  3.74399E-08   1.1E-09
  4.950E+01  1.75276E-01  1.05588E-24  3.77063E-08  3.59335E-08   6.9E-10
  5.000E+01  1.78606E-01  1.01436E-24  3.62234E-08  3.45008E-08   2.7E-10
  5.050E+01  1.81961E-01  9.74828E-25  3.48117E-08  3.31375E-08   6.6E-10
  5.100E+01  1.85340E-01  9.37177E-25  3.34672E-08  3.18397E-08   9.1E-10
  5.150E+01  1.88743E-01  9.01299E-25  3.21860E-08  3.06036E-08   9.9E-10
  5.200E+01  1.92169E-01  8.67095E-25  3.09645E-08  2.94258E-08   1.0E-09
  5.250E+01  1.95619E-01  8.34472E-25  2.97995E-08  2.83029E-08   8.3E-10
  5.300E+01  1.99092E-01  8.03343E-25  2.86879E-08  2.72320E-08   4.8E-10
  5.350E+01  2.02589E-01  7.73627E-25  2.76267E-08  2.62102E-08   3.2E-10
  5.400E+01  2.06107E-01  7.45247E-25  2.66133E-08  2.52348E-08   6.3E-10
  5.450E+01  2.09649E-01  7.18132E-25  2.56450E-08  2.43033E-08   7.9E-10
  5.500E+01  2.13212E-01  6.92215E-25  2.47195E-08  2.34134E-08   8.6E-10
  5.550E+01  2.16797E-01  6.67433E-25  2.38345E-08  2.25629E-08   8.3E-10
  5.600E+01  2.20404E-01  6.43727E-25  2.29879E-08  2.17497E-08   6.3E-10
  5.650E+01  2.24032E-01  6.21041E-25  2.21778E-08  2.09719E-08   3.1E-10
  5.700E+01  2.27680E-01  5.99324E-25  2.14022E-08  2.02276E-08   3.5E-10
  5.750E+01  2.31350E-01  5.78525E-25  2.06595E-08  1.95152E-08   5.7E-10
  5.800E+01  2.35040E-01  5.58599E-25  1.99479E-08  1.88330E-08   6.7E-10
  5.850E+01  2.38751E-01  5.39503E-25  1.92660E-08  1.81795E-08   7.4E-10
  5.900E+01  2.42481E-01  5.21194E-25  1.86122E-08  1.75533E-08   6.8E-10
  5.950E+01  2.46231E-01  5.03635E-25  1.79851E-08  1.69529E-08   4.8E-10
  6.000E+01  2.50000E-01  4.86790E-25  1.73836E-08  1.63773E-08   1.9E-10
  6.050E+01  2.53788E-01  4.70622E-25  1.68062E-08  1.58251E-08   3.4E-10
  6.100E+01  2.57595E-01  4.55102E-25  1.62520E-08  1.52952E-08   5.1E-10
  6.150E+01  2.61421E-01  4.40196E-25  1.57197E-08  1.47866E-08   5.8E-10
  6.200E+01  2.65264E-01  4.25877E-25  1.52083E-08  1.42982E-08   6.3E-10
  6.250E+01  2.69126E-01  4.12117E-25  1.47170E-08  1.38292E-08   5.5E-10
  6.300E+01  2.73005E-01  3.98891E-25  1.42446E-08  1.33785E-08   3.6E-10
  6.350E+01  2.76901E-01  3.86173E-25  1.37905E-08  1.29453E-08   1.2E-10
  6.400E+01  2.80814E-01  3.73940E-25  1.33536E-08  1.25289E-08   3.2E-10
  6.450E+01  2.84744E-01  3.62171E-25  1.29334E-08  1.21285E-08   4.5E-10
  6.500E+01  2.88691E-01  3.50844E-25  1.25289E-08  1.17433E-08   5.1E-10
  6.550E+01  2.92653E-01  3.39940E-25  1.21395E-08  1.13726E-08   5.3E-10
  6.600E+01  2.96632E-01  3.29441E-25  1.17645E-08  1.10158E-08   4.4E-10
  6.650E+01  3.00625E-01  3.19327E-25  1.14034E-08  1.06724E-08   2.7E-10
  6.700E+01  3.04634E-01  3.09583E-25  1.10554E-08  1.03416E-08   1.3E-10
  6.750E+01  3.08658E-01  3.00193E-25  1.07201E-08  1.00230E-08   3.0E-10
  6.800E+01  3.12697E-01  2.91141E-25  1.03968E-08  9.71602E-09   4.0E-10
  6.850E+01  3.16749E-01  2.82412E-25  1.00851E-08  9.42015E-09   4.4E-10
  6.900E+01  3.20816E-01  2.73994E-25  9.78450E-09  9.13492E-09   4.4E-10
  6.950E+01  3.24896E-01  2.65872E-25  9.49448E-09  8.85989E-09   3.6E-10
  7.000E+01  3.28990E-01  2.58036E-25  9.21462E-09  8.59461E-09   2.1E-10
  7.050E+01  3.33097E-01  2.50472E-25  8.94450E-09  8.33869E-09   1.3E-10
  7.100E+01  3.37216E-01  2.43169E-25  8.68373E-09  8.09174E-09   2.7E-10
  7.150E+01  3.41348E-01  2.36117E-25  8.43191E-09  7.85337E-09   3.6E-10
  7.200E+01  3.45492E-01  2.29306E-25  8.18868E-09  7.62325E-09   3.8E-10
  7.250E+01  3.49647E-01  2.22726E-25  7.95369E-09  7.40103E-09   3.8E-10
  7.300E+01  3.53814E-01  2.16368E-25  7.72663E-09  7.18639E-09   3.1E-10
  7.350E+01  3.57992E-01  2.10222E-25  7.50716E-09  6.97903E-09   1.8E-10
  7.400E+01  3.62181E-01  2.04280E-25  7.29498E-09  6.77866E-09   1.3E-10
  7.450E+01  3.66381E-01  1.98535E-25  7.08982E-09  6.58500E-09   2.6E-10
  7.500E+01  3.70590E-01  1.92979E-25  6.89139E-09  6.39779E-09   3.4E-10
  7.550E+01  3.74810E-01  1.87604E-25  6.69944E-09  6.21676E-09   3.5E-10
  7.600E+01  3.79039E-01  1.82403E-25  6.51372E-09  6.04169E-09   3.4E-10
  7.650E+01  3.83277E-01  1.77369E-25  6.33398E-09  5.87234E-09   2.8E-10
  7.700E+01  3.87524E-01  1.72498E-25  6.16000E-09  5.70849E-09   1.7E-10
  7.750E+01  3.91780E-01  1.67781E-25  5.99156E-09  5.54993E-09   1.3E-10
  7.800E+01  3.96044E-01  1.63213E-25  5.82845E-09  5.39646E-09   2.6E-10
  7.850E+01  4.00316E-01  1.58789E-25  5.67047E-09  5.24788E-09   3.3E-10
  7.900E+01  4.04596E-01  1.54504E-25  5.51744E-09  5.10402E-09   3.4E-10
  7.950E+01  4.08882E-01  1.50352E-25  5.36916E-09  4.96470E-09   3.2E-10
  8.000E+01  4.13176E-01  1.46328E-25  5.22547E-09  4.82974E-09   2.7E-10
  8.050E+01  4.17476E-01  1.42428E-25  5.08620E-09  4.69900E-09   1.7E-10
  8.100E+01  4.21783E-01  1.38647E-25  4.95118E-09  4.57230E-09   1.5E-10
  8.150E+01  4.26095E-01  1.34981E-25  4.82027E-09  4.44952E-09   2.7E-10
  8.200E+01  4.30413E-01  1.31426E-25  4.69332E-09  4.33049E-09   3.4E-10
  8.250E+01  4.34737E-01  1.27978E-25  4.57018E-09  4.21510E-09   3.4E-10
  8.300E+01  4.39065E-01  1.24633E-25  4.45072E-09  4.10321E-09   3.2E-10
  8.350E+01  4.43398E-01  1.21387E-25  4.33481E-09  3.99469E-09   2.8E-10
  8.400E+01  4.47736E-01  1.18237E-25  4.22233E-09  3.88942E-09   1.8E-10
  8.450E+01  4.52077E-01  1.15180E-25  4.11315E-09  3.78730E-09   1.7E-10
  8.500E+01  4.56422E-01  1.12212E-25  4.00717E-09  3.68821E-09   3.0E-10
  8.550E+01  4.60770E-01  1.09331E-25  3.90428E-09  3.59204E-09   3.6E-10
  8.600E+01  4.65122E-01  1.06533E-25  3.80436E-09  3.49870E-09   3.5E-10
  8.650E+01  4.69476E-01  1.03815E-25  3.70731E-09  3.40808E-09   3.3E-10
  8.700E+01  4.73832E-01  1.01176E-25  3.61305E-09  3.32010E-09   3.0E-10
  8.750E+01  4.78190E-01  9.86112E-26  3.52147E-09  3.23466E-09   2.0E-10
  8.800E+01  4.82550E-01  9.61194E-26  3.43249E-09  3.15168E-09   2.1E-10
  8.850E+01  4.86912E-01  9.36979E-26  3.34601E-09  3.07108E-09   3.3E-10
  8.900E+01  4.91274E-01  9.13444E-26  3.26197E-09  2.99277E-09   3.8E-10
  8.950E+01  4.95637E-01  8.90565E-26  3.18027E-09  2.91668E-09   3.5E-10
  9.000E+01  5.00000E-01  8.68322E-26  3.10083E-09  2.84273E-09   3.6E-10
  9.050E+01  5.04363E-01  8.46694E-26  3.02360E-09  2.77087E-09   3.2E-10
  9.100E+01  5.08726E-01  8.25661E-26  2.94849E-09  2.70101E-09   2.1E-10
  9.150E+01  5.13088E-01  8.05204E-26  2.87543E-09  2.63309E-09   2.6E-10
  9.200E+01  5.17450E-01  7.85304E-26  2.80437E-09  2.56705E-09   3.7E-10
  9.250E+01  5.21810E-01  7.65943E-26  2.73523E-09  2.50282E-09   4.0E-10
  9.300E+01  5.26168E-01  7.47105E-26  2.66796E-09  2.44036E-09   3.7E-10
  9.350E+01  5.30524E-01  7.28773E-26  2.60250E-09  2.37960E-09   4.0E-10
  9.400E+01  5.34878E-01  7.10931E-26  2.53878E-09  2.32050E-09   3.4E-10
  9.450E+01  5.39230E-01  6.93564E-26  2.47676E-09  2.26298E-09   2.1E-10
  9.500E+01  5.43578E-01  6.76657E-26  2.41639E-09  2.20702E-09   3.2E-10
  9.550E+01  5.47923E-01  6.60196E-26  2.35760E-09  2.15256E-09   4.1E-10
  9.600E+01  5.52264E-01  6.44167E-26  2.30036E-09  2.09954E-09   4.2E-10
  9.650E+01  5.56602E-01  6.28557E-26  2.24462E-09  2.04794E-09   4.3E-10
  9.700E+01  5.60935E-01  6.13353E-26  2.19032E-09  1.99770E-09   4.4E-10
  9.750E+01  5.65263E-01  5.98543E-26  2.13743E-09  1.94878E-09   3.6E-10
  9.800E+01  5.69587E-01  5.84114E-26  2.08591E-09  1.90114E-09   2.3E-10
  9.850E+01  5.73905E-01  5.70057E-26  2.03571E-09  1.85474E-09   3.8E-10
  9.900E+01  5.78217E-01  5.56359E-26  1.98679E-09  1.80955E-09   4.5E-10
  9.950E+01  5.82524E-01  5.43009E-26  1.93912E-09  1.76553E-09   4.2E-10
  1.000E+02  5.86824E-01  5.29998E-26  1.89266E-09  1.72264E-09   4.8E-10
  1.005E+02  5.91118E-01  5.17316E-26  1.84737E-09  1.68086E-09   4.7E-10
  1.010E+02  5.95404E-01  5.04952E-26  1.80322E-09  1.64014E-09   3.6E-10
  1.015E+02  5.99684E-01  4.92898E-26  1.76017E-09  1.60046E-09   3.0E-10
  1.020E+02  6.03956E-01  4.81145E-26  1.71820E-09  1.56178E-09   4.3E-10
  1.025E+02  6.08220E-01  4.69684E-26  1.67727E-09  1.52408E-09   4.7E-10
  1.030E+02  6.12476E-01  4.58506E-26  1.63736E-09  1.48732E-09   4.7E-10
  1.035E+02  6.16723E-01  4.47604E-26  1.59842E-09  1.45149E-09   5.4E-10
  1.040E+02  6.20961E-01  4.36970E-26  1.56045E-09  1.41655E-09   5.0E-10
  1.045E+02  6.25190E-01  4.26595E-26  1.52340E-09  1.38248E-09   3.4E-10
  1.050E+02  6.29410E-01  4.16474E-26  1.48725E-09  1.34925E-09   3.8E-10
  1.055E+02  6.33619E-01  4.06598E-26  1.45199E-09  1.31684E-09   4.8E-10
  1.060E+02  6.37819E-01  3.96960E-26  1.41757E-09  1.28523E-09   4.9E-10
  1.065E+02  6.42008E-01  3.87555E-26  1.38399E-09  1.25439E-09   5.6E-10
  1.070E+02  6.46186E-01  3.78376E-26  1.35121E-09  1.22431E-09   5.9E-10
  1.075E+02  6.50353E-01  3.69416E-26  1.31921E-09  1.19495E-09   5.0E-10
  1.080E+02  6.54508E-01  3.60670E-26  1.28798E-09  1.16631E-09   3.0E-10
  1.085E+02  6.58652E-01  3.52132E-26  1.25749E-09  1.13836E-09   4.5E-10
  1.090E+02  6.62784E-01  3.43795E-26  1.22772E-09  1.11108E-09   5.2E-10
  1.095E+02  6.66903E-01  3.35655E-26  1.19865E-09  1.08445E-09   5.1E-10
  1.100E+02  6.71010E-01  3.27707E-26  1.17026E-09  1.05846E-09   6.4E-10
  1.105E+02  6.75104E-01  3.19945E-26  1.14254E-09  1.03309E-09   6.3E-10
  1.110E+02  6.79184E-01  3.12363E-26  1.11547E-09  1.00832E-09   4.9E-10
  1.115E+02  6.83251E-01  3.04959E-26  1.08903E-09  9.84138E-10   3.7E-10
  1.120E+02  6.87303E-01  2.97726E-26  1.06320E-09  9.60524E-10   5.1E-10
  1.125E+02  6.91342E-01  2.90660E-26  1.03797E-09  9.37465E-10   5.4E-10
  1.130E+02  6.95366E-01  2.83757E-26  1.01332E-09  9.14946E-10   6.2E-10
  1.135E+02  6.99375E-01  2.77013E-26  9.89231E-10  8.92953E-10   7.1E-10
  1.140E+02  7.03368E-01  2.70423E-26  9.65699E-10  8.71472E-10   6.5E-10
  1.145E+02  7.07347E-01  2.63984E-26  9.42704E-10  8.50489E-10   4.4E-10
  1.150E+02  7.11309E-01  2.57691E-26  9.20233E-10  8.29992E-10   4.6E-10
  1.155E+02  7.15256E-01  2.51542E-26  8.98272E-10  8.09968E-10   5.7E-10
  1.160E+02  7.19186E-01  2.45531E-26  8.76808E-10  7.90405E-10   5.4E-10
  1.165E+02  7.23099E-01  2.39657E-26  8.55829E-10  7.71290E-10   7.3E-10
  1.170E+02  7.26995E-01  2.33914E-26  8.35322E-10  7.52613E-10   7.7E-10
  1.175E+02  7.30874E-01  2.28301E-26  8.15276E-10  7.34362E-10   6.4E-10
  1.180E+02  7.34736E-01  2.22813E-26  7.95679E-10  7.16527E-10   3.7E-10
  1.185E+02  7.38579E-01  2.17448E-26  7.76520E-10  6.99096E-10   5.4E-10
  1.190E+02  7.42405E-01  2.12202E-26  7.57787E-10  6.82060E-10   6.0E-10
  1.195E+02  7.46212E-01  2.07073E-26  7.39471E-10  6.65408E-10   6.7E-10
  1.200E+02  7.50000E-01  2.02058E-26  7.21561E-10  6.49132E-10   8.3E-10
  1.205E+02  7.53769E-01  1.97153E-26  7.04048E-10  6.33222E-10   8.0E-10
  1.210E+02  7.57519E-01  1.92357E-26  6.86921E-10  6.17668E-10   6.0E-10
  1.215E+02  7.61249E-01  1.87667E-26  6.70171E-10  6.02463E-10   4.7E-10
  1.220E+02  7.64960E-01  1.83080E-26  6.53789E-10  5.87596E-10   6.1E-10
  1.225E+02  7.68650E-01  1.78593E-26  6.37767E-10  5.73061E-10   6.1E-10
  1.230E+02  7.72320E-01  1.74204E-26  6.22095E-10  5.58849E-10   8.1E-10
  1.235E+02  7.75968E-01  1.69912E-26  6.06766E-10  5.44953E-10   9.1E-10
  1.240E+02  7.79596E-01  1.65713E-26  5.91771E-10  5.31364E-10   8.1E-10
  1.245E+02  7.83203E-01  1.61605E-26  5.77102E-10  5.18075E-10   5.2E-10
  1.250E+02  7.86788E-01  1.57587E-26  5.62752E-10  5.05080E-10   5.7E-10
  1.255E+02  7.90351E-01  1.53655E-26  5.48713E-10  4.92371E-10   6.6E-10
  1.260E+02  7.93893E-01  1.49809E-26  5.34978E-10  4.79941E-10   7.1E-10
  1.265E+02  7.97411E-01  1.46046E-26  5.21540E-10  4.67784E-10   9.4E-10
  1.270E+02  8.00908E-01  1.42364E-26  5.08392E-10  4.55894E-10   9.7E-10
  1.275E+02  8.04381E-01  1.38762E-26  4.95528E-10  4.44264E-10   7.7E-10
  1.280E+02  8.07831E-01  1.35237E-26  4.82940E-10  4.32888E-10   4.8E-10
  1.285E+02  8.11257E-01  1.31788E-26  4.70624E-10  4.21761E-10   6.5E-10
  1.290E+02  8.14660E-01  1.28413E-26  4.58572E-10  4.10876E-10   6.8E-10
  1.295E+02  8.18039E-01  1.25111E-26  4.46778E-10  4.00228E-10   8.9E-10
  1.300E+02  8.21394E-01  1.21879E-26  4.35238E-10  3.89812E-10   1.1E-09
  1.305E+02  8.24724E-01  1.18717E-26  4.23945E-10  3.79622E-10   9.9E-10
  1.310E+02  8.28030E-01  1.15622E-26  4.12893E-10  3.69654E-10   7.0E-10
  1.315E+02  8.31310E-01  1.12593E-26  4.02078E-10  3.59902E-10   6.0E-10
  1.320E+02  8.34565E-01  1.09630E-26  3.91494E-10  3.50362E-10   7.2E-10
  1.325E+02  8.37795E-01  1.06729E-26  3.81137E-10  3.41028E-10   7.5E-10
  1.330E+02  8.40999E-01  1.03891E-26  3.71001E-10  3.31897E-10   1.1E-09
  1.335E+02  8.44177E-01  1.01113E-26  3.61081E-10  3.22964E-10   1.1E-09
  1.340E+02  8.47329E-01  9.83946E-27  3.51373E-10  3.14224E-10   9.8E-10
  1.345E+02  8.50455E-01  9.57342E-27  3.41873E-10  3.05674E-10   5.8E-10
  1.350E+02  8.53553E-01  9.31307E-27  3.32576E-10  2.97309E-10   7.1E-10
  1.355E+02  8.56625E-01  9.05828E-27  3.23477E-10  2.89125E-10   7.7E-10
  1.360E+02  8.59670E-01  8.80894E-27  3.14573E-10  2.81118E-10   9.8E-10
  1.365E+02  8.62687E-01  8.56494E-27  3.05860E-10  2.73286E-10   1.2E-09
  1.370E+02  8.65677E-01  8.32616E-27  2.97333E-10  2.65623E-10   1.2E-09
  1.375E+02  8.68639E-01  8.09250E-27  2.88988E-10  2.58126E-10   9.2E-10
  1.380E+02  8.71572E-01  7.86384E-27  2.80823E-10  2.50793E-10   6.3E-10
  1.385E+02  8.74478E-01  7.64010E-27  2.72833E-10  2.43619E-10   8.1E-10
  1.390E+02  8.77355E-01  7.42117E-27  2.65015E-10  2.36601E-10   8.1E-10
  1.395E+02  8.80203E-01  7.20695E-27  2.57365E-10  2.29736E-10   1.2E-09
  1.400E+02  8.83022E-01  6.99735E-27  2.49880E-10  2.23021E-10   1.4E-09
  1.405E+02  8.85812E-01  6.79228E-27  2.42557E-10  2.16453E-10   1.2E-09
  1.410E+02  8.88573E-01  6.59164E-27  2.35392E-10  2.10029E-10   8.0E-10
  1.415E+02  8.91304E-01  6.39536E-27  2.28383E-10  2.03746E-10   7.8E-10
  1.420E+02  8.94005E-01  6.20335E-27  2.21526E-10  1.97601E-10   9.0E-10
  1.425E+02  8.96677E-01  6.01552E-27  2.14818E-10  1.91592E-10   1.1E-09
  1.430E+02  8.99318E-01  5.83180E-27  2.08257E-10  1.85716E-10   1.4E-09
  1.435E+02  9.01928E-01  5.65210E-27  2.01840E-10  1.79970E-10   1.5E-09
  1.440E+02  9.04508E-01  5.47635E-27  1.95564E-10  1.74352E-10   1.2E-09
  1.445E+02  9.07058E-01  5.30448E-27  1.89427E-10  1.68859E-10   6.7E-10
  1.450E+02  9.09576E-01  5.13642E-27  1.83425E-10  1.63489E-10   9.3E-10
  1.455E+02  9.12063E-01  4.97209E-27  1.77556E-10  1.58240E-10   9.9E-10
  1.460E+02  9.14519E-01  4.81142E-27  1.71819E-10  1.53109E-10   1.4E-09
  1.465E+02  9.16943E-01  4.65436E-27  1.66210E-10  1.48094E-10   1.7E-09
  1.470E+02  9.19335E-01  4.50083E-27  1.60728E-10  1.43194E-10   1.6E-09
  1.475E+02  9.21696E-01  4.35078E-27  1.55369E-10  1.38405E-10   1.1E-09
  1.480E+02  9.24024E-01  4.20414E-27  1.50132E-10  1.33726E-10   8.8E-10
  1.485E+02  9.26320E-01  4.06084E-27  1.45015E-10  1.29156E-10   1.1E-09
  1.490E+02  9.28584E-01  3.92084E-27  1.40016E-10  1.24691E-10   1.2E-09
  1.495E+02  9.30815E-01  3.78408E-27  1.35132E-10  1.20331E-10   1.7E-09
  1.500E+02  9.33013E-01  3.65050E-27  1.30362E-10  1.16073E-10   1.9E-09
  1.505E+02  9.35178E-01  3.52005E-27  1.25703E-10  1.11916E-10   1.6E-09
  1.510E+02  9.37310E-01  3.39268E-27  1.21155E-10  1.07858E-10   9.6E-10
  1.515E+02  9.39409E-01  3.26833E-27  1.16714E-10  1.03897E-10   1.1E-09
  1.520E+02  9.41474E-01  3.14696E-27  1.12380E-10  1.00031E-10   1.3E-09
  1.525E+02  9.43505E-01  3.02852E-27  1.08150E-10  9.62599E-11   1.7E-09
  1.530E+02  9.45503E-01  2.91296E-27  1.04024E-10  9.25811E-11   2.1E-09
  1.535E+02  9.47467E-01  2.80023E-27  9.99982E-11  8.89934E-11   2.1E-09
  1.540E+02  9.49397E-01  2.69031E-27  9.60725E-11  8.54953E-11   1.6E-09
  1.545E+02  9.51293E-01  2.58313E-27  9.22451E-11  8.20854E-11   1.0E-09
  1.550E+02  9.53154E-01  2.47866E-27  8.85144E-11  7.87623E-11   1.4E-09
  1.555E+02  9.54981E-01  2.37686E-27  8.48790E-11  7.55247E-11   1.5E-09
  1.560E+02  9.56773E-01  2.27768E-27  8.13375E-11  7.23713E-11   2.2E-09
  1.565E+02  9.58530E-01  2.18110E-27  7.78886E-11  6.93009E-11   2.5E-09
  1.570E+02  9.60252E-01  2.08708E-27  7.45309E-11  6.63123E-11   2.3E-09
  1.575E+02  9.61940E-01  1.99557E-27  7.12631E-11  6.34042E-11   1.5E-09
  1.580E+02  9.63592E-01  1.90654E-27  6.80840E-11  6.05755E-11   1.4E-09
  1.585E+02  9.65209E-01  1.81997E-27  6.49923E-11  5.78251E-11   1.9E-09
  1.590E+02  9.66790E-01  1.73581E-27  6.19870E-11  5.51520E-11   2.2E-09
  1.595E+02  9.68336E-01  1.65404E-27  5.90669E-11  5.25550E-11   2.9E-09
  1.600E+02  9.69846E-01  1.57463E-27  5.62309E-11  5.00333E-11   3.0E-09
  1.605E+02  9.71321E-01  1.49753E-27  5.34779E-11  4.75858E-11   2.5E-09
  1.610E+02  9.72759E-01  1.42274E-27  5.08069E-11  4.52115E-11   1.3E-09
  1.615E+02  9.74162E-01  1.35021E-27  4.82169E-11  4.29095E-11   2.1E-09
  1.620E+02  9.75528E-01  1.27993E-27  4.57070E-11  4.06790E-11   2.5E-09
  1.625E+02  9.76858E-01  1.21185E-27  4.32761E-11  3.85192E-11   3.2E-09
  1.630E+02  9.78152E-01  1.14597E-27  4.09235E-11  3.64291E-11   3.9E-09
  1.635E+02  9.79410E-01  1.08226E-27  3.86482E-11  3.44079E-11   3.7E-09
  1.640E+02  9.80631E-01  1.02069E-27  3.64493E-11  3.24550E-11   2.6E-09
  1.645E+02  9.81815E-01  9.61231E-28  3.43262E-11  3.05695E-11   2.1E-09
  1.650E+02  9.82963E-01  9.03875E-28  3.22780E-11  2.87508E-11   3.2E-09
  1.655E+02  9.84074E-01  8.48595E-28  3.03039E-11  2.69981E-11   3.7E-09
  1.660E+02  9.85148E-01  7.95372E-28  2.84033E-11  2.53109E-11   4.9E-09
  1.665E+02  9.86185E-01  7.44186E-28  2.65754E-11  2.36883E-11   5.4E-09
  1.670E+02  9.87185E-01  6.95018E-28  2.48195E-11  2.21300E-11   4.6E-09
  1.675E+02  9.88148E-01  6.47850E-28  2.31352E-11  2.06351E-11   2.6E-09
