 #
 # Subroutine MOTTSC. Elastic scattering of electrons and positrons
 #                    by unscreened Coulomb fields
 #
 # Projectile: electron
 # Kinetic energy = 1.00000E+07 eV = 3.67493E+05 a.u.
 #
 # Z =  79
 #
 # Differential cross section      MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS       McKinl-Fesh    error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)   (a0**2/sr)
 #-----------------------------------------------------------------------
  2.325E+01  4.06044E-02  2.21882E-22  7.92354E-06  7.96929E-06   2.9E-09
  2.350E+01  4.14700E-02  2.13401E-22  7.62070E-06  7.64885E-06   2.9E-09
  2.375E+01  4.23443E-02  2.05341E-22  7.33287E-06  7.34451E-06   2.7E-09
  2.400E+01  4.32273E-02  1.97676E-22  7.05914E-06  7.05530E-06   2.4E-09
  2.425E+01  4.41190E-02  1.90382E-22  6.79867E-06  6.78031E-06   1.9E-09
  2.450E+01  4.50194E-02  1.83438E-22  6.55069E-06  6.51871E-06   1.4E-09
  2.475E+01  4.59284E-02  1.76823E-22  6.31446E-06  6.26971E-06   8.2E-10
  2.500E+01  4.68461E-02  1.70518E-22  6.08932E-06  6.03260E-06   2.4E-10
  2.550E+01  4.87074E-02  1.58771E-22  5.66980E-06  5.59134E-06   9.0E-10
  2.600E+01  5.06030E-02  1.48066E-22  5.28755E-06  5.19001E-06   1.6E-09
  2.650E+01  5.25328E-02  1.38294E-22  4.93858E-06  4.82434E-06   1.9E-09
  2.700E+01  5.44967E-02  1.29356E-22  4.61940E-06  4.49056E-06   1.8E-09
  2.750E+01  5.64946E-02  1.21167E-22  4.32694E-06  4.18537E-06   1.3E-09
  2.800E+01  5.85262E-02  1.13649E-22  4.05849E-06  3.90585E-06   5.2E-10
  2.850E+01  6.05914E-02  1.06738E-22  3.81167E-06  3.64945E-06   2.9E-10
  2.900E+01  6.26901E-02  1.00373E-22  3.58437E-06  3.41388E-06   9.0E-10
  2.950E+01  6.48222E-02  9.45015E-23  3.37471E-06  3.19715E-06   1.3E-09
  3.000E+01  6.69873E-02  8.90781E-23  3.18104E-06  2.99744E-06   1.3E-09
  3.050E+01  6.91854E-02  8.40607E-23  3.00186E-06  2.81319E-06   1.1E-09
  3.100E+01  7.14163E-02  7.94125E-23  2.83587E-06  2.64295E-06   6.0E-10
  3.150E+01  7.36799E-02  7.51003E-23  2.68188E-06  2.48547E-06   7.6E-11
  3.200E+01  7.59760E-02  7.10946E-23  2.53883E-06  2.33961E-06   4.4E-10
  3.250E+01  7.83043E-02  6.73687E-23  2.40578E-06  2.20434E-06   7.8E-10
  3.300E+01  8.06647E-02  6.38989E-23  2.28187E-06  2.07875E-06   9.2E-10
  3.350E+01  8.30571E-02  6.06636E-23  2.16634E-06  1.96201E-06   8.3E-10
  3.400E+01  8.54812E-02  5.76433E-23  2.05848E-06  1.85339E-06   5.8E-10
  3.450E+01  8.79369E-02  5.48207E-23  1.95768E-06  1.75221E-06   2.2E-10
  3.500E+01  9.04240E-02  5.21798E-23  1.86338E-06  1.65785E-06   1.6E-10
  3.550E+01  9.29422E-02  4.97064E-23  1.77505E-06  1.56978E-06   4.5E-10
  3.600E+01  9.54915E-02  4.73873E-23  1.69223E-06  1.48750E-06   6.2E-10
  3.650E+01  9.80716E-02  4.52107E-23  1.61450E-06  1.41055E-06   6.3E-10
  3.700E+01  1.00682E-01  4.31659E-23  1.54148E-06  1.33852E-06   5.0E-10
  3.750E+01  1.03323E-01  4.12430E-23  1.47281E-06  1.27103E-06   2.7E-10
  3.800E+01  1.05995E-01  3.94331E-23  1.40818E-06  1.20774E-06   3.8E-11
  3.850E+01  1.08696E-01  3.77280E-23  1.34729E-06  1.14835E-06   2.4E-10
  3.900E+01  1.11427E-01  3.61202E-23  1.28987E-06  1.09256E-06   4.0E-10
  3.950E+01  1.14188E-01  3.46028E-23  1.23569E-06  1.04012E-06   4.5E-10
  4.000E+01  1.16978E-01  3.31696E-23  1.18451E-06  9.90780E-07   4.0E-10
  4.050E+01  1.19797E-01  3.18148E-23  1.13613E-06  9.44329E-07   2.6E-10
  4.100E+01  1.22645E-01  3.05331E-23  1.09036E-06  9.00563E-07   9.8E-11
  4.150E+01  1.25522E-01  2.93195E-23  1.04702E-06  8.59296E-07   1.0E-10
  4.200E+01  1.28428E-01  2.81697E-23  1.00596E-06  8.20359E-07   2.4E-10
  4.250E+01  1.31361E-01  2.70794E-23  9.67022E-07  7.83595E-07   3.1E-10
  4.300E+01  1.34323E-01  2.60448E-23  9.30076E-07  7.48859E-07   3.0E-10
  4.350E+01  1.37313E-01  2.50624E-23  8.94993E-07  7.16018E-07   2.3E-10
  4.400E+01  1.40330E-01  2.41289E-23  8.61657E-07  6.84948E-07   1.2E-10
  4.450E+01  1.43375E-01  2.32412E-23  8.29959E-07  6.55536E-07   3.8E-11
  4.500E+01  1.46447E-01  2.23967E-23  7.99800E-07  6.27676E-07   1.4E-10
  4.550E+01  1.49545E-01  2.15926E-23  7.71085E-07  6.01270E-07   2.0E-10
  4.600E+01  1.52671E-01  2.08265E-23  7.43729E-07  5.76228E-07   2.2E-10
  4.650E+01  1.55823E-01  2.00963E-23  7.17652E-07  5.52465E-07   1.8E-10
  4.700E+01  1.59001E-01  1.93998E-23  6.92779E-07  5.29905E-07   1.2E-10
  4.750E+01  1.62205E-01  1.87350E-23  6.69040E-07  5.08474E-07   5.3E-11
  4.800E+01  1.65435E-01  1.81002E-23  6.46371E-07  4.88104E-07   7.1E-11
  4.850E+01  1.68690E-01  1.74937E-23  6.24712E-07  4.68734E-07   1.3E-10
  4.900E+01  1.71970E-01  1.69139E-23  6.04006E-07  4.50305E-07   1.5E-10
  4.950E+01  1.75276E-01  1.63593E-23  5.84201E-07  4.32762E-07   1.4E-10
  5.000E+01  1.78606E-01  1.58285E-23  5.65247E-07  4.16054E-07   9.7E-11
  5.050E+01  1.81961E-01  1.53203E-23  5.47100E-07  4.00135E-07   6.1E-11
  5.100E+01  1.85340E-01  1.48335E-23  5.29715E-07  3.84959E-07   3.9E-11
  5.150E+01  1.88743E-01  1.43669E-23  5.13053E-07  3.70485E-07   7.9E-11
  5.200E+01  1.92169E-01  1.39195E-23  4.97075E-07  3.56675E-07   1.0E-10
  5.250E+01  1.95619E-01  1.34903E-23  4.81748E-07  3.43492E-07   1.0E-10
  5.300E+01  1.99092E-01  1.30784E-23  4.67037E-07  3.30903E-07   7.4E-11
  5.350E+01  2.02589E-01  1.26828E-23  4.52911E-07  3.18875E-07   5.5E-11
  5.400E+01  2.06107E-01  1.23028E-23  4.39341E-07  3.07378E-07   3.7E-11
  5.450E+01  2.09649E-01  1.19376E-23  4.26300E-07  2.96386E-07   4.9E-11
  5.500E+01  2.13212E-01  1.15865E-23  4.13761E-07  2.85871E-07   6.7E-11
  5.550E+01  2.16797E-01  1.12487E-23  4.01700E-07  2.75808E-07   6.9E-11
  5.600E+01  2.20404E-01  1.09238E-23  3.90095E-07  2.66175E-07   5.5E-11
  5.650E+01  2.24032E-01  1.06109E-23  3.78923E-07  2.56950E-07   4.1E-11
  5.700E+01  2.27680E-01  1.03097E-23  3.68165E-07  2.48112E-07   3.7E-11
  5.750E+01  2.31350E-01  1.00194E-23  3.57800E-07  2.39641E-07   3.6E-11
  5.800E+01  2.35040E-01  9.73970E-24  3.47811E-07  2.31520E-07   4.5E-11
  5.850E+01  2.38751E-01  9.47003E-24  3.38181E-07  2.23732E-07   4.8E-11
  5.900E+01  2.42481E-01  9.20994E-24  3.28893E-07  2.16259E-07   4.1E-11
  5.950E+01  2.46231E-01  8.95901E-24  3.19932E-07  2.09088E-07   2.8E-11
  6.000E+01  2.50000E-01  8.71683E-24  3.11284E-07  2.02203E-07   3.4E-11
  6.050E+01  2.53788E-01  8.48302E-24  3.02934E-07  1.95591E-07   3.5E-11
  6.100E+01  2.57595E-01  8.25720E-24  2.94870E-07  1.89239E-07   3.4E-11
  6.150E+01  2.61421E-01  8.03904E-24  2.87079E-07  1.83134E-07   3.6E-11
  6.200E+01  2.65264E-01  7.82821E-24  2.79550E-07  1.77267E-07   3.5E-11
  6.250E+01  2.69126E-01  7.62439E-24  2.72272E-07  1.71624E-07   2.7E-11
  6.300E+01  2.73005E-01  7.42730E-24  2.65234E-07  1.66197E-07   3.1E-11
  6.350E+01  2.76901E-01  7.23664E-24  2.58425E-07  1.60975E-07   3.5E-11
  6.400E+01  2.80814E-01  7.05216E-24  2.51837E-07  1.55950E-07   3.2E-11
  6.450E+01  2.84744E-01  6.87361E-24  2.45461E-07  1.51111E-07   3.0E-11
  6.500E+01  2.88691E-01  6.70073E-24  2.39287E-07  1.46452E-07   3.5E-11
  6.550E+01  2.92653E-01  6.53331E-24  2.33309E-07  1.41964E-07   3.3E-11
  6.600E+01  2.96632E-01  6.37112E-24  2.27517E-07  1.37640E-07   3.1E-11
  6.650E+01  3.00625E-01  6.21397E-24  2.21905E-07  1.33473E-07   3.7E-11
  6.700E+01  3.04634E-01  6.06164E-24  2.16465E-07  1.29455E-07   3.4E-11
  6.750E+01  3.08658E-01  5.91396E-24  2.11191E-07  1.25581E-07   2.5E-11
  6.800E+01  3.12697E-01  5.77075E-24  2.06077E-07  1.21845E-07   3.5E-11
  6.850E+01  3.16749E-01  5.63183E-24  2.01116E-07  1.18240E-07   3.8E-11
  6.900E+01  3.20816E-01  5.49704E-24  1.96303E-07  1.14761E-07   3.2E-11
  6.950E+01  3.24896E-01  5.36623E-24  1.91632E-07  1.11404E-07   3.8E-11
  7.000E+01  3.28990E-01  5.23925E-24  1.87097E-07  1.08162E-07   3.7E-11
  7.050E+01  3.33097E-01  5.11595E-24  1.82694E-07  1.05031E-07   2.6E-11
  7.100E+01  3.37216E-01  4.99620E-24  1.78418E-07  1.02007E-07   3.3E-11
  7.150E+01  3.41348E-01  4.87988E-24  1.74264E-07  9.90856E-08   4.0E-11
  7.200E+01  3.45492E-01  4.76686E-24  1.70228E-07  9.62623E-08   3.8E-11
  7.250E+01  3.49647E-01  4.65701E-24  1.66305E-07  9.35333E-08   3.9E-11
  7.300E+01  3.53814E-01  4.55024E-24  1.62492E-07  9.08949E-08   3.9E-11
  7.350E+01  3.57992E-01  4.44642E-24  1.58784E-07  8.83436E-08   3.0E-11
  7.400E+01  3.62181E-01  4.34546E-24  1.55179E-07  8.58759E-08   2.7E-11
  7.450E+01  3.66381E-01  4.24725E-24  1.51672E-07  8.34886E-08   3.9E-11
  7.500E+01  3.70590E-01  4.15171E-24  1.48260E-07  8.11786E-08   4.1E-11
  7.550E+01  3.74810E-01  4.05873E-24  1.44940E-07  7.89430E-08   3.8E-11
  7.600E+01  3.79039E-01  3.96825E-24  1.41709E-07  7.67788E-08   4.1E-11
  7.650E+01  3.83277E-01  3.88016E-24  1.38563E-07  7.46835E-08   3.4E-11
  7.700E+01  3.87524E-01  3.79438E-24  1.35500E-07  7.26544E-08   1.9E-11
  7.750E+01  3.91780E-01  3.71086E-24  1.32517E-07  7.06891E-08   3.4E-11
  7.800E+01  3.96044E-01  3.62950E-24  1.29612E-07  6.87852E-08   4.0E-11
  7.850E+01  4.00316E-01  3.55023E-24  1.26781E-07  6.69403E-08   3.8E-11
  7.900E+01  4.04596E-01  3.47300E-24  1.24023E-07  6.51525E-08   4.1E-11
  7.950E+01  4.08882E-01  3.39773E-24  1.21335E-07  6.34195E-08   3.7E-11
  8.000E+01  4.13176E-01  3.32437E-24  1.18715E-07  6.17394E-08   2.5E-11
  8.050E+01  4.17476E-01  3.25284E-24  1.16161E-07  6.01103E-08   2.6E-11
  8.100E+01  4.21783E-01  3.18310E-24  1.13671E-07  5.85304E-08   3.7E-11
  8.150E+01  4.26095E-01  3.11508E-24  1.11242E-07  5.69978E-08   3.8E-11
  8.200E+01  4.30413E-01  3.04874E-24  1.08873E-07  5.55110E-08   3.9E-11
  8.250E+01  4.34737E-01  2.98402E-24  1.06561E-07  5.40684E-08   3.9E-11
  8.300E+01  4.39065E-01  2.92087E-24  1.04306E-07  5.26683E-08   2.9E-11
  8.350E+01  4.43398E-01  2.85925E-24  1.02106E-07  5.13094E-08   1.8E-11
  8.400E+01  4.47736E-01  2.79910E-24  9.99577E-08  4.99901E-08   3.0E-11
  8.450E+01  4.52077E-01  2.74039E-24  9.78611E-08  4.87092E-08   3.6E-11
  8.500E+01  4.56422E-01  2.68307E-24  9.58140E-08  4.74652E-08   3.6E-11
  8.550E+01  4.60770E-01  2.62709E-24  9.38152E-08  4.62571E-08   3.8E-11
  8.600E+01  4.65122E-01  2.57243E-24  9.18632E-08  4.50834E-08   3.2E-11
  8.650E+01  4.69476E-01  2.51904E-24  8.99566E-08  4.39432E-08   1.7E-11
  8.700E+01  4.73832E-01  2.46688E-24  8.80940E-08  4.28352E-08   2.2E-11
  8.750E+01  4.78190E-01  2.41593E-24  8.62743E-08  4.17585E-08   3.0E-11
  8.800E+01  4.82550E-01  2.36613E-24  8.44962E-08  4.07119E-08   3.1E-11
  8.850E+01  4.86912E-01  2.31747E-24  8.27585E-08  3.96945E-08   3.6E-11
  8.900E+01  4.91274E-01  2.26991E-24  8.10600E-08  3.87053E-08   3.3E-11
  8.950E+01  4.95637E-01  2.22342E-24  7.93997E-08  3.77434E-08   2.1E-11
  9.000E+01  5.00000E-01  2.17796E-24  7.77765E-08  3.68080E-08   1.4E-11
  9.050E+01  5.04363E-01  2.13352E-24  7.61894E-08  3.58981E-08   2.4E-11
  9.100E+01  5.08726E-01  2.09006E-24  7.46373E-08  3.50130E-08   2.7E-11
  9.150E+01  5.13088E-01  2.04755E-24  7.31194E-08  3.41519E-08   3.3E-11
  9.200E+01  5.17450E-01  2.00597E-24  7.16346E-08  3.33139E-08   3.2E-11
  9.250E+01  5.21810E-01  1.96530E-24  7.01821E-08  3.24985E-08   2.3E-11
  9.300E+01  5.26168E-01  1.92551E-24  6.87611E-08  3.17048E-08   1.0E-11
  9.350E+01  5.30524E-01  1.88657E-24  6.73706E-08  3.09322E-08   1.6E-11
  9.400E+01  5.34878E-01  1.84846E-24  6.60099E-08  3.01801E-08   2.2E-11
  9.450E+01  5.39230E-01  1.81117E-24  6.46781E-08  2.94477E-08   3.0E-11
  9.500E+01  5.43578E-01  1.77467E-24  6.33746E-08  2.87346E-08   3.1E-11
  9.550E+01  5.47923E-01  1.73894E-24  6.20986E-08  2.80401E-08   2.4E-11
  9.600E+01  5.52264E-01  1.70396E-24  6.08494E-08  2.73636E-08   1.2E-11
  9.650E+01  5.56602E-01  1.66970E-24  5.96262E-08  2.67046E-08   9.0E-12
  9.700E+01  5.60935E-01  1.63616E-24  5.84285E-08  2.60626E-08   1.7E-11
  9.750E+01  5.65263E-01  1.60332E-24  5.72555E-08  2.54371E-08   2.7E-11
  9.800E+01  5.69587E-01  1.57115E-24  5.61067E-08  2.48276E-08   2.9E-11
  9.850E+01  5.73905E-01  1.53964E-24  5.49815E-08  2.42336E-08   2.4E-11
  9.900E+01  5.78217E-01  1.50877E-24  5.38791E-08  2.36546E-08   1.4E-11
  9.950E+01  5.82524E-01  1.47853E-24  5.27992E-08  2.30902E-08   4.4E-12
  1.000E+02  5.86824E-01  1.44890E-24  5.17411E-08  2.25400E-08   1.5E-11
  1.005E+02  5.91118E-01  1.41987E-24  5.07043E-08  2.20035E-08   2.4E-11
  1.010E+02  5.95404E-01  1.39141E-24  4.96883E-08  2.14804E-08   2.8E-11
  1.015E+02  5.99684E-01  1.36353E-24  4.86926E-08  2.09704E-08   2.4E-11
  1.020E+02  6.03956E-01  1.33620E-24  4.77166E-08  2.04729E-08   1.5E-11
  1.025E+02  6.08220E-01  1.30941E-24  4.67600E-08  1.99876E-08   4.9E-12
  1.030E+02  6.12476E-01  1.28315E-24  4.58222E-08  1.95143E-08   1.3E-11
  1.035E+02  6.16723E-01  1.25741E-24  4.49028E-08  1.90525E-08   2.2E-11
  1.040E+02  6.20961E-01  1.23216E-24  4.40014E-08  1.86020E-08   2.7E-11
  1.045E+02  6.25190E-01  1.20741E-24  4.31175E-08  1.81624E-08   2.4E-11
  1.050E+02  6.29410E-01  1.18314E-24  4.22508E-08  1.77334E-08   1.6E-11
  1.055E+02  6.33619E-01  1.15934E-24  4.14009E-08  1.73147E-08   7.0E-12
  1.060E+02  6.37819E-01  1.13600E-24  4.05673E-08  1.69061E-08   1.4E-11
  1.065E+02  6.42008E-01  1.11310E-24  3.97497E-08  1.65073E-08   2.2E-11
  1.070E+02  6.46186E-01  1.09065E-24  3.89477E-08  1.61179E-08   2.7E-11
  1.075E+02  6.50353E-01  1.06862E-24  3.81610E-08  1.57378E-08   2.5E-11
  1.080E+02  6.54508E-01  1.04701E-24  3.73892E-08  1.53667E-08   1.8E-11
  1.085E+02  6.58652E-01  1.02580E-24  3.66321E-08  1.50043E-08   7.6E-12
  1.090E+02  6.62784E-01  1.00500E-24  3.58892E-08  1.46504E-08   1.6E-11
  1.095E+02  6.66903E-01  9.84587E-25  3.51603E-08  1.43048E-08   2.4E-11
  1.100E+02  6.71010E-01  9.64558E-25  3.44450E-08  1.39673E-08   2.8E-11
  1.105E+02  6.75104E-01  9.44902E-25  3.37431E-08  1.36376E-08   2.7E-11
  1.110E+02  6.79184E-01  9.25612E-25  3.30542E-08  1.33155E-08   2.1E-11
  1.115E+02  6.83251E-01  9.06680E-25  3.23781E-08  1.30009E-08   1.2E-11
  1.120E+02  6.87303E-01  8.88099E-25  3.17146E-08  1.26936E-08   1.7E-11
  1.125E+02  6.91342E-01  8.69860E-25  3.10633E-08  1.23932E-08   2.7E-11
  1.130E+02  6.95366E-01  8.51957E-25  3.04239E-08  1.20998E-08   3.1E-11
  1.135E+02  6.99375E-01  8.34383E-25  2.97964E-08  1.18131E-08   3.1E-11
  1.140E+02  7.03368E-01  8.17130E-25  2.91802E-08  1.15329E-08   2.7E-11
  1.145E+02  7.07347E-01  8.00192E-25  2.85754E-08  1.12590E-08   1.8E-11
  1.150E+02  7.11309E-01  7.83563E-25  2.79815E-08  1.09913E-08   1.8E-11
  1.155E+02  7.15256E-01  7.67236E-25  2.73985E-08  1.07297E-08   3.0E-11
  1.160E+02  7.19186E-01  7.51205E-25  2.68260E-08  1.04740E-08   3.6E-11
  1.165E+02  7.23099E-01  7.35463E-25  2.62639E-08  1.02240E-08   3.6E-11
  1.170E+02  7.26995E-01  7.20006E-25  2.57119E-08  9.97956E-09   3.4E-11
  1.175E+02  7.30874E-01  7.04827E-25  2.51698E-08  9.74061E-09   2.8E-11
  1.180E+02  7.34736E-01  6.89921E-25  2.46375E-08  9.50697E-09   1.6E-11
  1.185E+02  7.38579E-01  6.75282E-25  2.41148E-08  9.27852E-09   3.3E-11
  1.190E+02  7.42405E-01  6.60905E-25  2.36014E-08  9.05513E-09   4.2E-11
  1.195E+02  7.46212E-01  6.46786E-25  2.30971E-08  8.83668E-09   4.3E-11
  1.200E+02  7.50000E-01  6.32918E-25  2.26019E-08  8.62304E-09   4.3E-11
  1.205E+02  7.53769E-01  6.19297E-25  2.21155E-08  8.41410E-09   3.9E-11
  1.210E+02  7.57519E-01  6.05919E-25  2.16377E-08  8.20975E-09   2.6E-11
  1.215E+02  7.61249E-01  5.92778E-25  2.11685E-08  8.00987E-09   3.4E-11
  1.220E+02  7.64960E-01  5.79870E-25  2.07075E-08  7.81436E-09   4.8E-11
  1.225E+02  7.68650E-01  5.67191E-25  2.02548E-08  7.62311E-09   5.2E-11
  1.230E+02  7.72320E-01  5.54736E-25  1.98100E-08  7.43603E-09   5.1E-11
  1.235E+02  7.75968E-01  5.42502E-25  1.93731E-08  7.25301E-09   5.1E-11
  1.240E+02  7.79596E-01  5.30484E-25  1.89439E-08  7.07397E-09   4.0E-11
  1.245E+02  7.83203E-01  5.18678E-25  1.85223E-08  6.89879E-09   3.2E-11
  1.250E+02  7.86788E-01  5.07080E-25  1.81082E-08  6.72741E-09   5.2E-11
  1.255E+02  7.90351E-01  4.95687E-25  1.77013E-08  6.55972E-09   6.1E-11
  1.260E+02  7.93893E-01  4.84494E-25  1.73016E-08  6.39564E-09   5.8E-11
  1.265E+02  7.97411E-01  4.73499E-25  1.69089E-08  6.23510E-09   6.4E-11
  1.270E+02  8.00908E-01  4.62697E-25  1.65232E-08  6.07800E-09   5.6E-11
  1.275E+02  8.04381E-01  4.52085E-25  1.61443E-08  5.92428E-09   3.4E-11
  1.280E+02  8.07831E-01  4.41660E-25  1.57720E-08  5.77385E-09   5.4E-11
  1.285E+02  8.11257E-01  4.31419E-25  1.54063E-08  5.62664E-09   7.0E-11
  1.290E+02  8.14660E-01  4.21358E-25  1.50470E-08  5.48258E-09   7.1E-11
  1.295E+02  8.18039E-01  4.11475E-25  1.46940E-08  5.34160E-09   7.5E-11
  1.300E+02  8.21394E-01  4.01765E-25  1.43473E-08  5.20362E-09   7.3E-11
  1.305E+02  8.24724E-01  3.92227E-25  1.40067E-08  5.06859E-09   5.4E-11
  1.310E+02  8.28030E-01  3.82857E-25  1.36721E-08  4.93644E-09   5.1E-11
  1.315E+02  8.31310E-01  3.73653E-25  1.33434E-08  4.80711E-09   7.7E-11
  1.320E+02  8.34565E-01  3.64611E-25  1.30205E-08  4.68052E-09   8.6E-11
  1.325E+02  8.37795E-01  3.55730E-25  1.27033E-08  4.55664E-09   8.3E-11
  1.330E+02  8.40999E-01  3.47006E-25  1.23918E-08  4.43539E-09   9.1E-11
  1.335E+02  8.44177E-01  3.38437E-25  1.20858E-08  4.31672E-09   7.7E-11
  1.340E+02  8.47329E-01  3.30020E-25  1.17852E-08  4.20057E-09   4.3E-11
  1.345E+02  8.50455E-01  3.21753E-25  1.14900E-08  4.08690E-09   7.9E-11
  1.350E+02  8.53553E-01  3.13633E-25  1.12000E-08  3.97565E-09   9.9E-11
  1.355E+02  8.56625E-01  3.05659E-25  1.09153E-08  3.86677E-09   9.7E-11
  1.360E+02  8.59670E-01  2.97827E-25  1.06356E-08  3.76021E-09   1.1E-10
  1.365E+02  8.62687E-01  2.90137E-25  1.03610E-08  3.65592E-09   1.0E-10
  1.370E+02  8.65677E-01  2.82584E-25  1.00913E-08  3.55385E-09   7.0E-11
  1.375E+02  8.68639E-01  2.75168E-25  9.82644E-09  3.45396E-09   7.6E-11
  1.380E+02  8.71572E-01  2.67887E-25  9.56640E-09  3.35621E-09   1.1E-10
  1.385E+02  8.74478E-01  2.60737E-25  9.31109E-09  3.26055E-09   1.2E-10
  1.390E+02  8.77355E-01  2.53718E-25  9.06043E-09  3.16695E-09   1.2E-10
  1.395E+02  8.80203E-01  2.46827E-25  8.81436E-09  3.07535E-09   1.3E-10
  1.400E+02  8.83022E-01  2.40063E-25  8.57280E-09  2.98572E-09   1.0E-10
  1.405E+02  8.85812E-01  2.33423E-25  8.33569E-09  2.89802E-09   6.4E-11
  1.410E+02  8.88573E-01  2.26906E-25  8.10297E-09  2.81221E-09   1.1E-10
  1.415E+02  8.91304E-01  2.20510E-25  7.87457E-09  2.72826E-09   1.4E-10
  1.420E+02  8.94005E-01  2.14234E-25  7.65043E-09  2.64613E-09   1.3E-10
  1.425E+02  8.96677E-01  2.08075E-25  7.43049E-09  2.56578E-09   1.5E-10
  1.430E+02  8.99318E-01  2.02032E-25  7.21470E-09  2.48719E-09   1.4E-10
  1.435E+02  9.01928E-01  1.96104E-25  7.00300E-09  2.41031E-09   9.0E-11
  1.440E+02  9.04508E-01  1.90288E-25  6.79532E-09  2.33512E-09   1.1E-10
  1.445E+02  9.07058E-01  1.84584E-25  6.59163E-09  2.26159E-09   1.6E-10
  1.450E+02  9.09576E-01  1.78990E-25  6.39185E-09  2.18967E-09   1.7E-10
  1.455E+02  9.12063E-01  1.73504E-25  6.19595E-09  2.11936E-09   1.7E-10
  1.460E+02  9.14519E-01  1.68125E-25  6.00387E-09  2.05061E-09   1.7E-10
  1.465E+02  9.16943E-01  1.62852E-25  5.81556E-09  1.98339E-09   1.4E-10
  1.470E+02  9.19335E-01  1.57683E-25  5.63098E-09  1.91769E-09   9.5E-11
  1.475E+02  9.21696E-01  1.52617E-25  5.45007E-09  1.85346E-09   1.6E-10
  1.480E+02  9.24024E-01  1.47653E-25  5.27279E-09  1.79070E-09   2.0E-10
  1.485E+02  9.26320E-01  1.42789E-25  5.09910E-09  1.72937E-09   1.9E-10
  1.490E+02  9.28584E-01  1.38025E-25  4.92895E-09  1.66944E-09   2.1E-10
  1.495E+02  9.30815E-01  1.33358E-25  4.76230E-09  1.61090E-09   1.9E-10
  1.500E+02  9.33013E-01  1.28788E-25  4.59911E-09  1.55371E-09   1.2E-10
  1.505E+02  9.35178E-01  1.24314E-25  4.43933E-09  1.49787E-09   1.6E-10
  1.510E+02  9.37310E-01  1.19934E-25  4.28294E-09  1.44333E-09   2.3E-10
  1.515E+02  9.39409E-01  1.15648E-25  4.12988E-09  1.39010E-09   2.4E-10
  1.520E+02  9.41474E-01  1.11455E-25  3.98012E-09  1.33813E-09   2.5E-10
  1.525E+02  9.43505E-01  1.07353E-25  3.83363E-09  1.28742E-09   2.5E-10
  1.530E+02  9.45503E-01  1.03341E-25  3.69037E-09  1.23793E-09   1.9E-10
  1.535E+02  9.47467E-01  9.94187E-26  3.55030E-09  1.18967E-09   1.5E-10
  1.540E+02  9.49397E-01  9.55849E-26  3.41340E-09  1.14259E-09   2.4E-10
  1.545E+02  9.51293E-01  9.18387E-26  3.27962E-09  1.09669E-09   2.9E-10
  1.550E+02  9.53154E-01  8.81792E-26  3.14894E-09  1.05195E-09   2.9E-10
  1.555E+02  9.54981E-01  8.46055E-26  3.02132E-09  1.00836E-09   3.2E-10
  1.560E+02  9.56773E-01  8.11167E-26  2.89673E-09  9.65882E-10   2.7E-10
  1.565E+02  9.58530E-01  7.77121E-26  2.77515E-09  9.24518E-10   1.6E-10
  1.570E+02  9.60252E-01  7.43907E-26  2.65654E-09  8.84246E-10   2.5E-10
  1.575E+02  9.61940E-01  7.11519E-26  2.54088E-09  8.45051E-10   3.5E-10
  1.580E+02  9.63592E-01  6.79949E-26  2.42814E-09  8.06919E-10   3.6E-10
  1.585E+02  9.65209E-01  6.49188E-26  2.31829E-09  7.69836E-10   3.9E-10
  1.590E+02  9.66790E-01  6.19230E-26  2.21131E-09  7.33787E-10   3.8E-10
  1.595E+02  9.68336E-01  5.90069E-26  2.10717E-09  6.98759E-10   2.8E-10
  1.600E+02  9.69846E-01  5.61696E-26  2.00585E-09  6.64738E-10   2.4E-10
  1.605E+02  9.71321E-01  5.34106E-26  1.90733E-09  6.31713E-10   4.0E-10
  1.610E+02  9.72759E-01  5.07292E-26  1.81157E-09  5.99671E-10   4.7E-10
  1.615E+02  9.74162E-01  4.81248E-26  1.71857E-09  5.68599E-10   4.7E-10
  1.620E+02  9.75528E-01  4.55967E-26  1.62829E-09  5.38487E-10   5.1E-10
  1.625E+02  9.76858E-01  4.31445E-26  1.54072E-09  5.09324E-10   4.4E-10
  1.630E+02  9.78152E-01  4.07675E-26  1.45583E-09  4.81098E-10   2.5E-10
  1.635E+02  9.79410E-01  3.84652E-26  1.37362E-09  4.53799E-10   4.5E-10
  1.640E+02  9.80631E-01  3.62371E-26  1.29405E-09  4.27418E-10   6.0E-10
  1.645E+02  9.81815E-01  3.40826E-26  1.21711E-09  4.01944E-10   6.2E-10
  1.650E+02  9.82963E-01  3.20013E-26  1.14279E-09  3.77368E-10   6.8E-10
  1.655E+02  9.84074E-01  2.99927E-26  1.07106E-09  3.53682E-10   6.7E-10
  1.660E+02  9.85148E-01  2.80563E-26  1.00191E-09  3.30877E-10   4.9E-10
  1.665E+02  9.86185E-01  2.61918E-26  9.35325E-10  3.08944E-10   5.0E-10
  1.670E+02  9.87185E-01  2.43986E-26  8.71288E-10  2.87875E-10   7.7E-10
  1.675E+02  9.88148E-01  2.26763E-26  8.09787E-10  2.67663E-10   8.9E-10
