

  **** Partial wave analysis (DPWA0) ******************************************


  Kinetic energy = 1.00000E+07 eV

      L       Phase(spin UP)     Phase(spin DOWN)
  2.300E+01 2.32704E-22  2.405E-04 ( 1.492E-11, 1.269E-12) ( 2.904E-12, 2.489E-13)  1.00E-07
  2.325E+01 2.23662E-22  2.351E-04 ( 1.460E-11, 1.445E-12) ( 2.875E-12, 2.862E-13)  1.00E-07
  2.350E+01 2.15072E-22  2.293E-04 ( 1.429E-11, 1.611E-12) ( 2.845E-12, 3.224E-13)  1.00E-07
  2.375E+01 2.06905E-22  2.232E-04 ( 1.399E-11, 1.768E-12) ( 2.815E-12, 3.575E-13)  1.00E-07
  2.400E+01 1.99138E-22  2.166E-04 ( 1.369E-11, 1.917E-12) ( 2.786E-12, 3.915E-13)  1.00E-07
  2.425E+01 1.91745E-22  2.096E-04 ( 1.341E-11, 2.057E-12) ( 2.757E-12, 4.245E-13)  1.00E-07
  2.450E+01 1.84706E-22  2.022E-04 ( 1.312E-11, 2.190E-12) ( 2.728E-12, 4.564E-13)  1.00E-07
  2.475E+01 1.77999E-22  0.000E+00 ( 1.285E-11, 2.315E-12) ( 2.699E-12, 4.875E-13)  1.00E-07
  2.500E+01 1.71606E-22  0.000E+00 ( 1.258E-11, 2.433E-12) ( 2.670E-12, 5.176E-13)  1.00E-07
  2.550E+01 1.59690E-22  0.000E+00 ( 1.206E-11, 2.650E-12) ( 2.613E-12, 5.751E-13)  1.00E-07
  2.600E+01 1.48831E-22  0.000E+00 ( 1.157E-11, 2.842E-12) ( 2.557E-12, 6.291E-13)  1.00E-07
  2.650E+01 1.38914E-22  0.000E+00 ( 1.110E-11, 3.013E-12) ( 2.502E-12, 6.800E-13)  1.00E-07
  2.700E+01 1.29842E-22  0.000E+00 ( 1.064E-11, 3.163E-12) ( 2.447E-12, 7.279E-13)  1.00E-07
  2.750E+01 1.21528E-22  0.000E+00 ( 1.021E-11, 3.296E-12) ( 2.394E-12, 7.729E-13)  1.00E-07
  2.800E+01 1.13895E-22  0.000E+00 ( 9.803E-12, 3.413E-12) ( 2.341E-12, 8.153E-13)  1.00E-07
  2.850E+01 1.06877E-22  0.000E+00 ( 9.410E-12, 3.515E-12) ( 2.289E-12, 8.552E-13)  1.00E-07
  2.900E+01 1.00412E-22  0.000E+00 ( 9.035E-12, 3.603E-12) ( 2.238E-12, 8.926E-13)  1.00E-07
  2.950E+01 9.44495E-23  0.000E+00 ( 8.675E-12, 3.679E-12) ( 2.188E-12, 9.278E-13)  1.00E-07
  3.000E+01 8.89410E-23  0.000E+00 ( 8.332E-12, 3.744E-12) ( 2.139E-12, 9.610E-13)  1.00E-07
  3.050E+01 8.38449E-23  0.000E+00 ( 8.003E-12, 3.799E-12) ( 2.091E-12, 9.921E-13)  1.00E-07
  3.100E+01 7.91237E-23  0.000E+00 ( 7.689E-12, 3.845E-12) ( 2.044E-12, 1.021E-12)  1.00E-07
  3.150E+01 7.47442E-23  0.000E+00 ( 7.388E-12, 3.883E-12) ( 1.997E-12, 1.049E-12)  1.00E-07
  3.200E+01 7.06761E-23  0.000E+00 ( 7.100E-12, 3.913E-12) ( 1.952E-12, 1.074E-12)  1.00E-07
  3.250E+01 6.68927E-23 -2.743E-04 ( 6.823E-12, 3.936E-12) ( 1.907E-12, 1.099E-12)  1.00E-07
  3.300E+01 6.33697E-23 -3.205E-04 ( 6.559E-12, 3.953E-12) ( 1.863E-12, 1.121E-12)  1.00E-07
  3.350E+01 6.00854E-23 -3.686E-04 ( 6.305E-12, 3.964E-12) ( 1.820E-12, 1.142E-12)  1.00E-07
  3.400E+01 5.70200E-23 -4.186E-04 ( 6.062E-12, 3.970E-12) ( 1.778E-12, 1.162E-12)  1.00E-07
  3.450E+01 5.41558E-23 -4.701E-04 ( 5.829E-12, 3.971E-12) ( 1.736E-12, 1.181E-12)  1.00E-07
  3.500E+01 5.14768E-23 -5.238E-04 ( 5.606E-12, 3.968E-12) ( 1.696E-12, 1.198E-12)  1.00E-07
  3.550E+01 4.89683E-23 -5.793E-04 ( 5.391E-12, 3.961E-12) ( 1.656E-12, 1.214E-12)  1.00E-07
  3.600E+01 4.66171E-23 -6.376E-04 ( 5.185E-12, 3.951E-12) ( 1.617E-12, 1.229E-12)  1.00E-07
  3.650E+01 4.44111E-23 -6.976E-04 ( 4.988E-12, 3.937E-12) ( 1.578E-12, 1.243E-12)  1.00E-07
  3.700E+01 4.23395E-23 -7.599E-04 ( 4.798E-12, 3.920E-12) ( 1.541E-12, 1.256E-12)  1.00E-07
  3.750E+01 4.03921E-23 -8.236E-04 ( 4.616E-12, 3.901E-12) ( 1.504E-12, 1.268E-12)  1.00E-07
  3.800E+01 3.85600E-23 -8.891E-04 ( 4.440E-12, 3.880E-12) ( 1.468E-12, 1.279E-12)  1.00E-07
  3.850E+01 3.68348E-23 -9.566E-04 ( 4.272E-12, 3.856E-12) ( 1.433E-12, 1.289E-12)  1.00E-07
  3.900E+01 3.52088E-23 -1.026E-03 ( 4.111E-12, 3.830E-12) ( 1.398E-12, 1.298E-12)  1.00E-07
  3.950E+01 3.36750E-23 -1.098E-03 ( 3.955E-12, 3.803E-12) ( 1.364E-12, 1.307E-12)  1.00E-07
  4.000E+01 3.22271E-23 -1.173E-03 ( 3.806E-12, 3.774E-12) ( 1.331E-12, 1.315E-12)  1.00E-07
  4.050E+01 3.08592E-23 -1.249E-03 ( 3.662E-12, 3.744E-12) ( 1.298E-12, 1.322E-12)  1.00E-07
  4.100E+01 2.95659E-23 -1.326E-03 ( 3.523E-12, 3.713E-12) ( 1.266E-12, 1.329E-12)  1.00E-07
  4.150E+01 2.83421E-23 -1.406E-03 ( 3.390E-12, 3.680E-12) ( 1.235E-12, 1.334E-12)  1.00E-07
  4.200E+01 2.71833E-23 -1.487E-03 ( 3.262E-12, 3.646E-12) ( 1.204E-12, 1.340E-12)  1.00E-07
  4.250E+01 2.60853E-23 -1.571E-03 ( 3.139E-12, 3.612E-12) ( 1.174E-12, 1.344E-12)  1.00E-07
  4.300E+01 2.50442E-23 -1.657E-03 ( 3.020E-12, 3.577E-12) ( 1.144E-12, 1.348E-12)  1.00E-07
  4.350E+01 2.40562E-23 -1.745E-03 ( 2.906E-12, 3.541E-12) ( 1.115E-12, 1.352E-12)  1.00E-07
  4.400E+01 2.31182E-23 -1.835E-03 ( 2.796E-12, 3.505E-12) ( 1.087E-12, 1.355E-12)  1.00E-07
  4.450E+01 2.22270E-23 -1.927E-03 ( 2.690E-12, 3.468E-12) ( 1.059E-12, 1.358E-12)  1.00E-07
  4.500E+01 2.13797E-23 -2.020E-03 ( 2.588E-12, 3.431E-12) ( 1.032E-12, 1.360E-12)  1.00E-07
  4.550E+01 2.05737E-23 -2.116E-03 ( 2.489E-12, 3.393E-12) ( 1.005E-12, 1.361E-12)  1.00E-07
  4.600E+01 1.98065E-23 -2.213E-03 ( 2.394E-12, 3.355E-12) ( 9.790E-13, 1.363E-12)  1.00E-07
  4.650E+01 1.90759E-23 -2.313E-03 ( 2.303E-12, 3.317E-12) ( 9.533E-13, 1.364E-12)  1.00E-07
  4.700E+01 1.83796E-23 -2.415E-03 ( 2.215E-12, 3.279E-12) ( 9.281E-13, 1.364E-12)  1.00E-07
  4.750E+01 1.77157E-23 -2.519E-03 ( 2.130E-12, 3.241E-12) ( 9.034E-13, 1.364E-12)  1.00E-07
  4.800E+01 1.70823E-23 -2.625E-03 ( 2.048E-12, 3.202E-12) ( 8.792E-13, 1.364E-12)  1.00E-07
  4.850E+01 1.64777E-23 -2.732E-03 ( 1.969E-12, 3.164E-12) ( 8.555E-13, 1.363E-12)  1.00E-07
  4.900E+01 1.59004E-23 -2.841E-03 ( 1.893E-12, 3.126E-12) ( 8.323E-13, 1.363E-12)  1.00E-07
  4.950E+01 1.53487E-23 -2.952E-03 ( 1.819E-12, 3.087E-12) ( 8.094E-13, 1.361E-12)  1.00E-07
  5.000E+01 1.48213E-23 -3.066E-03 ( 1.748E-12, 3.049E-12) ( 7.871E-13, 1.360E-12)  1.00E-07
  5.050E+01 1.43169E-23 -3.182E-03 ( 1.680E-12, 3.011E-12) ( 7.652E-13, 1.358E-12)  1.00E-07
  5.100E+01 1.38342E-23 -3.300E-03 ( 1.613E-12, 2.973E-12) ( 7.437E-13, 1.356E-12)  1.00E-07
  5.150E+01 1.33721E-23 -3.419E-03 ( 1.550E-12, 2.935E-12) ( 7.226E-13, 1.354E-12)  1.00E-07
  5.200E+01 1.29296E-23 -3.540E-03 ( 1.488E-12, 2.898E-12) ( 7.019E-13, 1.351E-12)  1.00E-07
  5.250E+01 1.25055E-23 -3.663E-03 ( 1.429E-12, 2.860E-12) ( 6.817E-13, 1.349E-12)  1.00E-07
  5.300E+01 1.20989E-23 -3.788E-03 ( 1.371E-12, 2.823E-12) ( 6.618E-13, 1.346E-12)  1.00E-07
  5.350E+01 1.17091E-23 -3.915E-03 ( 1.316E-12, 2.786E-12) ( 6.424E-13, 1.343E-12)  1.00E-07
  5.400E+01 1.13350E-23 -4.045E-03 ( 1.262E-12, 2.749E-12) ( 6.233E-13, 1.339E-12)  1.00E-07
  5.450E+01 1.09759E-23 -4.176E-03 ( 1.211E-12, 2.713E-12) ( 6.046E-13, 1.336E-12)  1.00E-07
  5.500E+01 1.06312E-23 -4.310E-03 ( 1.161E-12, 2.677E-12) ( 5.862E-13, 1.332E-12)  1.00E-07
  5.550E+01 1.03000E-23 -4.444E-03 ( 1.113E-12, 2.641E-12) ( 5.682E-13, 1.328E-12)  1.00E-07
  5.600E+01 9.98170E-24 -4.581E-03 ( 1.066E-12, 2.606E-12) ( 5.506E-13, 1.324E-12)  1.00E-07
  5.650E+01 9.67573E-24 -4.719E-03 ( 1.021E-12, 2.570E-12) ( 5.333E-13, 1.320E-12)  1.00E-07
  5.700E+01 9.38149E-24 -4.861E-03 ( 9.778E-13, 2.535E-12) ( 5.163E-13, 1.316E-12)  1.00E-07
  5.750E+01 9.09841E-24 -5.004E-03 ( 9.358E-13, 2.501E-12) ( 4.997E-13, 1.311E-12)  1.00E-07
  5.800E+01 8.82599E-24 -5.149E-03 ( 8.953E-13, 2.467E-12) ( 4.834E-13, 1.306E-12)  1.00E-07
  5.850E+01 8.56370E-24 -5.296E-03 ( 8.562E-13, 2.433E-12) ( 4.674E-13, 1.302E-12)  1.00E-07
  5.900E+01 8.31111E-24 -5.445E-03 ( 8.183E-13, 2.399E-12) ( 4.517E-13, 1.297E-12)  1.00E-07
  5.950E+01 8.06775E-24 -5.595E-03 ( 7.818E-13, 2.366E-12) ( 4.364E-13, 1.292E-12)  1.00E-07
  6.000E+01 7.83323E-24 -5.747E-03 ( 7.465E-13, 2.333E-12) ( 4.213E-13, 1.287E-12)  1.00E-07
  6.050E+01 7.60716E-24 -5.902E-03 ( 7.124E-13, 2.301E-12) ( 4.065E-13, 1.281E-12)  1.00E-07
  6.100E+01 7.38915E-24 -6.060E-03 ( 6.794E-13, 2.268E-12) ( 3.921E-13, 1.276E-12)  1.00E-07
  6.150E+01 7.17885E-24 -6.219E-03 ( 6.475E-13, 2.237E-12) ( 3.779E-13, 1.271E-12)  1.00E-07
  6.200E+01 6.97592E-24 -6.380E-03 ( 6.168E-13, 2.205E-12) ( 3.639E-13, 1.265E-12)  1.00E-07
  6.250E+01 6.78005E-24 -6.542E-03 ( 5.870E-13, 2.174E-12) ( 3.503E-13, 1.260E-12)  1.00E-07
  6.300E+01 6.59093E-24 -6.706E-03 ( 5.583E-13, 2.143E-12) ( 3.369E-13, 1.254E-12)  1.00E-07
  6.350E+01 6.40828E-24 -6.873E-03 ( 5.305E-13, 2.113E-12) ( 3.238E-13, 1.248E-12)  1.00E-07
  6.400E+01 6.23184E-24 -7.042E-03 ( 5.037E-13, 2.083E-12) ( 3.109E-13, 1.242E-12)  1.00E-07
  6.450E+01 6.06134E-24 -7.213E-03 ( 4.778E-13, 2.053E-12) ( 2.983E-13, 1.236E-12)  1.00E-07
  6.500E+01 5.89653E-24 -7.387E-03 ( 4.527E-13, 2.024E-12) ( 2.860E-13, 1.230E-12)  1.00E-07
  6.550E+01 5.73719E-24 -7.562E-03 ( 4.286E-13, 1.995E-12) ( 2.739E-13, 1.224E-12)  1.00E-07
  6.600E+01 5.58308E-24 -7.738E-03 ( 4.052E-13, 1.966E-12) ( 2.620E-13, 1.218E-12)  1.00E-07
  6.650E+01 5.43399E-24 -7.917E-03 ( 3.826E-13, 1.938E-12) ( 2.504E-13, 1.212E-12)  1.00E-07
  6.700E+01 5.28973E-24 -8.097E-03 ( 3.608E-13, 1.910E-12) ( 2.390E-13, 1.206E-12)  1.00E-07
  6.750E+01 5.15011E-24 -8.280E-03 ( 3.397E-13, 1.882E-12) ( 2.278E-13, 1.200E-12)  1.00E-07
  6.800E+01 5.01495E-24 -8.466E-03 ( 3.194E-13, 1.855E-12) ( 2.169E-13, 1.193E-12)  1.00E-07
  6.850E+01 4.88408E-24 -8.655E-03 ( 2.997E-13, 1.828E-12) ( 2.061E-13, 1.187E-12)  1.00E-07
  6.900E+01 4.75731E-24 -8.844E-03 ( 2.807E-13, 1.802E-12) ( 1.956E-13, 1.181E-12)  1.00E-07
  6.950E+01 4.63449E-24 -9.035E-03 ( 2.624E-13, 1.776E-12) ( 1.853E-13, 1.174E-12)  1.00E-07
  7.000E+01 4.51547E-24 -9.227E-03 ( 2.447E-13, 1.750E-12) ( 1.752E-13, 1.168E-12)  1.00E-07
  7.050E+01 4.40010E-24 -9.422E-03 ( 2.276E-13, 1.724E-12) ( 1.653E-13, 1.161E-12)  1.00E-07
  7.100E+01 4.28827E-24 -9.621E-03 ( 2.111E-13, 1.699E-12) ( 1.556E-13, 1.155E-12)  1.00E-07
  7.150E+01 4.17985E-24 -9.823E-03 ( 1.952E-13, 1.674E-12) ( 1.461E-13, 1.148E-12)  1.00E-07
  7.200E+01 4.07469E-24 -1.003E-02 ( 1.798E-13, 1.649E-12) ( 1.368E-13, 1.142E-12)  1.00E-07
  7.250E+01 3.97265E-24 -1.023E-02 ( 1.650E-13, 1.625E-12) ( 1.277E-13, 1.135E-12)  1.00E-07
  7.300E+01 3.87363E-24 -1.043E-02 ( 1.507E-13, 1.601E-12) ( 1.188E-13, 1.128E-12)  1.00E-07
  7.350E+01 3.77755E-24 -1.064E-02 ( 1.369E-13, 1.578E-12) ( 1.101E-13, 1.122E-12)  1.00E-07
  7.400E+01 3.68429E-24 -1.085E-02 ( 1.235E-13, 1.554E-12) ( 1.015E-13, 1.115E-12)  1.00E-07
  7.450E+01 3.59375E-24 -1.107E-02 ( 1.107E-13, 1.531E-12) ( 9.311E-14, 1.108E-12)  1.00E-07
  7.500E+01 3.50582E-24 -1.128E-02 ( 9.830E-14, 1.508E-12) ( 8.490E-14, 1.102E-12)  1.00E-07
  7.550E+01 3.42041E-24 -1.150E-02 ( 8.635E-14, 1.486E-12) ( 7.686E-14, 1.095E-12)  1.00E-07
  7.600E+01 3.33744E-24 -1.172E-02 ( 7.484E-14, 1.464E-12) ( 6.899E-14, 1.088E-12)  1.00E-07
  7.650E+01 3.25682E-24 -1.194E-02 ( 6.374E-14, 1.442E-12) ( 6.129E-14, 1.081E-12)  1.00E-07
  7.700E+01 3.17847E-24 -1.217E-02 ( 5.305E-14, 1.421E-12) ( 5.375E-14, 1.075E-12)  1.00E-07
  7.750E+01 3.10232E-24 -1.239E-02 ( 4.275E-14, 1.399E-12) ( 4.637E-14, 1.068E-12)  1.00E-07
  7.800E+01 3.02829E-24 -1.262E-02 ( 3.283E-14, 1.378E-12) ( 3.915E-14, 1.061E-12)  1.00E-07
  7.850E+01 2.95631E-24 -1.286E-02 ( 2.328E-14, 1.358E-12) ( 3.208E-14, 1.054E-12)  1.00E-07
  7.900E+01 2.88630E-24 -1.309E-02 ( 1.409E-14, 1.337E-12) ( 2.517E-14, 1.048E-12)  1.00E-07
  7.950E+01 2.81821E-24 -1.333E-02 ( 5.241E-15, 1.317E-12) ( 1.840E-14, 1.041E-12)  1.00E-07
  8.000E+01 2.75196E-24 -1.356E-02 (-3.270E-15, 1.297E-12) ( 1.178E-14, 1.034E-12)  1.00E-07
  8.050E+01 2.68751E-24 -1.381E-02 (-1.145E-14, 1.278E-12) ( 5.310E-15, 1.027E-12)  1.00E-07
  8.100E+01 2.62478E-24 -1.405E-02 (-1.932E-14, 1.258E-12) (-1.019E-15, 1.021E-12)  1.00E-07
  8.150E+01 2.56373E-24 -1.430E-02 (-2.689E-14, 1.239E-12) (-7.209E-15, 1.014E-12)  1.00E-07
  8.200E+01 2.50429E-24 -1.455E-02 (-3.416E-14, 1.220E-12) (-1.326E-14, 1.007E-12)  1.00E-07
  8.250E+01 2.44643E-24 -1.480E-02 (-4.113E-14, 1.202E-12) (-1.918E-14, 1.000E-12)  1.00E-07
  8.300E+01 2.39008E-24 -1.505E-02 (-4.783E-14, 1.183E-12) (-2.496E-14, 9.934E-13)  1.00E-07
  8.350E+01 2.33519E-24 -1.531E-02 (-5.426E-14, 1.165E-12) (-3.061E-14, 9.867E-13)  1.00E-07
  8.400E+01 2.28174E-24 -1.556E-02 (-6.043E-14, 1.147E-12) (-3.613E-14, 9.799E-13)  1.00E-07
  8.450E+01 2.22966E-24 -1.583E-02 (-6.634E-14, 1.130E-12) (-4.152E-14, 9.732E-13)  1.00E-07
  8.500E+01 2.17891E-24 -1.609E-02 (-7.200E-14, 1.112E-12) (-4.679E-14, 9.664E-13)  1.00E-07
  8.550E+01 2.12946E-24 -1.636E-02 (-7.743E-14, 1.095E-12) (-5.194E-14, 9.597E-13)  1.00E-07
  8.600E+01 2.08127E-24 -1.663E-02 (-8.262E-14, 1.078E-12) (-5.696E-14, 9.530E-13)  1.00E-07
  8.650E+01 2.03429E-24 -1.690E-02 (-8.758E-14, 1.062E-12) (-6.187E-14, 9.463E-13)  1.00E-07
  8.700E+01 1.98848E-24 -1.717E-02 (-9.233E-14, 1.045E-12) (-6.665E-14, 9.396E-13)  1.00E-07
  8.750E+01 1.94382E-24 -1.745E-02 (-9.686E-14, 1.029E-12) (-7.132E-14, 9.329E-13)  1.00E-07
  8.800E+01 1.90027E-24 -1.773E-02 (-1.012E-13, 1.013E-12) (-7.588E-14, 9.262E-13)  1.00E-07
  8.850E+01 1.85780E-24 -1.802E-02 (-1.053E-13, 9.973E-13) (-8.033E-14, 9.195E-13)  1.00E-07
  8.900E+01 1.81637E-24 -1.830E-02 (-1.093E-13, 9.818E-13) (-8.466E-14, 9.129E-13)  1.00E-07
  8.950E+01 1.77596E-24 -1.859E-02 (-1.130E-13, 9.664E-13) (-8.889E-14, 9.062E-13)  1.00E-07
  9.000E+01 1.73652E-24 -1.888E-02 (-1.166E-13, 9.513E-13) (-9.301E-14, 8.996E-13)  1.00E-07
  9.050E+01 1.69804E-24 -1.918E-02 (-1.200E-13, 9.364E-13) (-9.702E-14, 8.930E-13)  1.00E-07
  9.100E+01 1.66049E-24 -1.948E-02 (-1.232E-13, 9.216E-13) (-1.009E-13, 8.864E-13)  1.00E-07
  9.150E+01 1.62384E-24 -1.978E-02 (-1.262E-13, 9.071E-13) (-1.047E-13, 8.798E-13)  1.00E-07
  9.200E+01 1.58806E-24 -2.008E-02 (-1.291E-13, 8.928E-13) (-1.084E-13, 8.733E-13)  1.00E-07
  9.250E+01 1.55314E-24 -2.039E-02 (-1.319E-13, 8.786E-13) (-1.121E-13, 8.667E-13)  1.00E-07
  9.300E+01 1.51903E-24 -2.070E-02 (-1.344E-13, 8.647E-13) (-1.156E-13, 8.602E-13)  1.00E-07
  9.350E+01 1.48573E-24 -2.102E-02 (-1.369E-13, 8.509E-13) (-1.190E-13, 8.537E-13)  1.00E-07
  9.400E+01 1.45321E-24 -2.133E-02 (-1.392E-13, 8.374E-13) (-1.223E-13, 8.472E-13)  1.00E-07
  9.450E+01 1.42145E-24 -2.165E-02 (-1.413E-13, 8.240E-13) (-1.255E-13, 8.407E-13)  1.00E-07
  9.500E+01 1.39042E-24 -2.198E-02 (-1.434E-13, 8.108E-13) (-1.287E-13, 8.342E-13)  1.00E-07
  9.550E+01 1.36011E-24 -2.230E-02 (-1.453E-13, 7.978E-13) (-1.317E-13, 8.278E-13)  1.00E-07
  9.600E+01 1.33050E-24 -2.263E-02 (-1.470E-13, 7.849E-13) (-1.347E-13, 8.214E-13)  1.00E-07
  9.650E+01 1.30157E-24 -2.297E-02 (-1.487E-13, 7.723E-13) (-1.375E-13, 8.149E-13)  1.00E-07
  9.700E+01 1.27329E-24 -2.331E-02 (-1.502E-13, 7.598E-13) (-1.403E-13, 8.086E-13)  1.00E-07
  9.750E+01 1.24566E-24 -2.365E-02 (-1.516E-13, 7.475E-13) (-1.430E-13, 8.022E-13)  1.00E-07
  9.800E+01 1.21865E-24 -2.399E-02 (-1.529E-13, 7.353E-13) (-1.456E-13, 7.958E-13)  1.00E-07
  9.850E+01 1.19225E-24 -2.434E-02 (-1.541E-13, 7.233E-13) (-1.481E-13, 7.895E-13)  1.00E-07
  9.900E+01 1.16644E-24 -2.469E-02 (-1.552E-13, 7.115E-13) (-1.506E-13, 7.832E-13)  1.00E-07
  9.950E+01 1.14120E-24 -2.505E-02 (-1.562E-13, 6.999E-13) (-1.530E-13, 7.769E-13)  1.00E-07
  1.000E+02 1.11653E-24 -2.541E-02 (-1.571E-13, 6.884E-13) (-1.553E-13, 7.706E-13)  1.00E-07
  1.005E+02 1.09240E-24 -2.577E-02 (-1.579E-13, 6.771E-13) (-1.575E-13, 7.644E-13)  1.00E-07
  1.010E+02 1.06881E-24 -2.614E-02 (-1.586E-13, 6.659E-13) (-1.596E-13, 7.582E-13)  1.00E-07
  1.015E+02 1.04573E-24 -2.651E-02 (-1.592E-13, 6.548E-13) (-1.617E-13, 7.519E-13)  1.00E-07
  1.020E+02 1.02316E-24 -2.689E-02 (-1.598E-13, 6.440E-13) (-1.636E-13, 7.458E-13)  1.00E-07
  1.025E+02 1.00108E-24 -2.727E-02 (-1.602E-13, 6.333E-13) (-1.656E-13, 7.396E-13)  1.00E-07
  1.030E+02 9.79474E-25 -2.765E-02 (-1.606E-13, 6.227E-13) (-1.674E-13, 7.334E-13)  1.00E-07
  1.035E+02 9.58339E-25 -2.804E-02 (-1.609E-13, 6.122E-13) (-1.692E-13, 7.273E-13)  1.00E-07
  1.040E+02 9.37660E-25 -2.843E-02 (-1.611E-13, 6.020E-13) (-1.709E-13, 7.212E-13)  1.00E-07
  1.045E+02 9.17424E-25 -2.883E-02 (-1.612E-13, 5.918E-13) (-1.725E-13, 7.151E-13)  1.00E-07
  1.050E+02 8.97621E-25 -2.923E-02 (-1.613E-13, 5.818E-13) (-1.741E-13, 7.091E-13)  1.00E-07
  1.055E+02 8.78239E-25 -2.964E-02 (-1.613E-13, 5.720E-13) (-1.755E-13, 7.030E-13)  1.00E-07
  1.060E+02 8.59269E-25 -3.005E-02 (-1.613E-13, 5.622E-13) (-1.770E-13, 6.970E-13)  1.00E-07
  1.065E+02 8.40701E-25 -3.047E-02 (-1.612E-13, 5.526E-13) (-1.783E-13, 6.910E-13)  1.00E-07
  1.070E+02 8.22524E-25 -3.089E-02 (-1.610E-13, 5.432E-13) (-1.796E-13, 6.851E-13)  1.00E-07
  1.075E+02 8.04729E-25 -3.131E-02 (-1.607E-13, 5.338E-13) (-1.809E-13, 6.791E-13)  1.00E-07
  1.080E+02 7.87307E-25 -3.174E-02 (-1.604E-13, 5.247E-13) (-1.820E-13, 6.732E-13)  1.00E-07
  1.085E+02 7.70249E-25 -3.218E-02 (-1.601E-13, 5.156E-13) (-1.832E-13, 6.673E-13)  1.00E-07
  1.090E+02 7.53545E-25 -3.262E-02 (-1.597E-13, 5.066E-13) (-1.842E-13, 6.614E-13)  1.00E-07
  1.095E+02 7.37187E-25 -3.307E-02 (-1.592E-13, 4.978E-13) (-1.852E-13, 6.555E-13)  1.00E-07
  1.100E+02 7.21169E-25 -3.352E-02 (-1.587E-13, 4.891E-13) (-1.861E-13, 6.497E-13)  1.00E-07
  1.105E+02 7.05480E-25 -3.397E-02 (-1.582E-13, 4.806E-13) (-1.870E-13, 6.439E-13)  1.00E-07
  1.110E+02 6.90114E-25 -3.444E-02 (-1.576E-13, 4.721E-13) (-1.878E-13, 6.381E-13)  1.00E-07
  1.115E+02 6.75063E-25 -3.490E-02 (-1.569E-13, 4.638E-13) (-1.886E-13, 6.323E-13)  1.00E-07
  1.120E+02 6.60319E-25 -3.538E-02 (-1.563E-13, 4.555E-13) (-1.893E-13, 6.265E-13)  1.00E-07
  1.125E+02 6.45875E-25 -3.586E-02 (-1.555E-13, 4.474E-13) (-1.899E-13, 6.208E-13)  1.00E-07
  1.130E+02 6.31725E-25 -3.634E-02 (-1.548E-13, 4.395E-13) (-1.905E-13, 6.151E-13)  1.00E-07
  1.135E+02 6.17862E-25 -3.684E-02 (-1.540E-13, 4.316E-13) (-1.911E-13, 6.094E-13)  1.00E-07
  1.140E+02 6.04279E-25 -3.734E-02 (-1.531E-13, 4.238E-13) (-1.916E-13, 6.038E-13)  1.00E-07
  1.145E+02 5.90970E-25 -3.784E-02 (-1.523E-13, 4.162E-13) (-1.920E-13, 5.981E-13)  1.00E-07
  1.150E+02 5.77928E-25 -3.835E-02 (-1.514E-13, 4.086E-13) (-1.924E-13, 5.925E-13)  1.00E-07
  1.155E+02 5.65148E-25 -3.887E-02 (-1.504E-13, 4.012E-13) (-1.927E-13, 5.869E-13)  1.00E-07
  1.160E+02 5.52623E-25 -3.940E-02 (-1.495E-13, 3.938E-13) (-1.930E-13, 5.813E-13)  1.00E-07
  1.165E+02 5.40348E-25 -3.993E-02 (-1.485E-13, 3.866E-13) (-1.932E-13, 5.758E-13)  1.00E-07
  1.170E+02 5.28317E-25 -4.047E-02 (-1.475E-13, 3.795E-13) (-1.934E-13, 5.702E-13)  1.00E-07
  1.175E+02 5.16526E-25 -4.101E-02 (-1.464E-13, 3.724E-13) (-1.936E-13, 5.647E-13)  1.00E-07
  1.180E+02 5.04969E-25 -4.157E-02 (-1.454E-13, 3.655E-13) (-1.937E-13, 5.592E-13)  1.00E-07
  1.185E+02 4.93640E-25 -4.213E-02 (-1.443E-13, 3.587E-13) (-1.937E-13, 5.538E-13)  1.00E-07
  1.190E+02 4.82535E-25 -4.270E-02 (-1.431E-13, 3.520E-13) (-1.937E-13, 5.483E-13)  1.00E-07
  1.195E+02 4.71648E-25 -4.328E-02 (-1.420E-13, 3.453E-13) (-1.937E-13, 5.429E-13)  1.00E-07
  1.200E+02 4.60975E-25 -4.386E-02 (-1.408E-13, 3.388E-13) (-1.936E-13, 5.375E-13)  1.00E-07
  1.205E+02 4.50512E-25 -4.445E-02 (-1.397E-13, 3.324E-13) (-1.935E-13, 5.321E-13)  1.00E-07
  1.210E+02 4.40254E-25 -4.506E-02 (-1.385E-13, 3.260E-13) (-1.933E-13, 5.267E-13)  1.00E-07
  1.215E+02 4.30197E-25 -4.567E-02 (-1.373E-13, 3.197E-13) (-1.931E-13, 5.214E-13)  1.00E-07
  1.220E+02 4.20336E-25 -4.629E-02 (-1.360E-13, 3.136E-13) (-1.928E-13, 5.161E-13)  1.00E-07
  1.225E+02 4.10667E-25 -4.692E-02 (-1.348E-13, 3.075E-13) (-1.925E-13, 5.108E-13)  1.00E-07
  1.230E+02 4.01187E-25 -4.756E-02 (-1.335E-13, 3.015E-13) (-1.922E-13, 5.055E-13)  1.00E-07
  1.235E+02 3.91890E-25 -4.820E-02 (-1.322E-13, 2.956E-13) (-1.918E-13, 5.002E-13)  1.00E-07
  1.240E+02 3.82775E-25 -4.886E-02 (-1.310E-13, 2.898E-13) (-1.914E-13, 4.950E-13)  1.00E-07
