

  **** Partial wave analysis (DPWA0) ******************************************


  Kinetic energy = 1.00000E+08 eV

      L       Phase(spin UP)     Phase(spin DOWN)
   10133      4.68648942E-02      4.68703044E-02
   10134      4.68594572E-02      4.68648665E-02
   10135      4.68540212E-02      4.68594296E-02
   10136      4.68485861E-02      4.68539936E-02
   10137      4.68431518E-02      4.68485584E-02
   10138      4.68377185E-02      4.68431242E-02
   10139      4.68322861E-02      4.68376909E-02
   10140      4.68268546E-02      4.68322585E-02
   10141      4.68214239E-02      4.68268269E-02
   10142      4.68159942E-02      4.68213963E-02
   10143      4.68105654E-02      4.68159666E-02
   10144      4.68051375E-02      4.68105378E-02
   10145      4.67997105E-02      4.68051099E-02
   10146      4.67942844E-02      4.67996829E-02
   10147      4.67888592E-02      4.67942568E-02
   10148      4.67834349E-02      4.67888316E-02
   10149      4.67780115E-02      4.67834073E-02
   10150      4.67725890E-02      4.67779839E-02
   10151      4.67671674E-02      4.67725614E-02
   10152      4.67617467E-02      4.67671398E-02
   10153      4.67563269E-02      4.67617191E-02
   10154      4.67509080E-02      4.67562993E-02
   10155      4.67454900E-02      4.67508804E-02
   10156      4.67400729E-02      4.67454625E-02
   10157      4.67346567E-02      4.67400454E-02
   10158      4.67292414E-02      4.67346292E-02
   10159      4.67238270E-02      4.67292139E-02
   10160      4.67184135E-02      4.67237995E-02
   10161      4.67130009E-02      4.67183860E-02
   10162      4.67075892E-02      4.67129734E-02
   10163      4.67021784E-02      4.67075617E-02
   10164      4.66967685E-02      4.67021509E-02
   10165      4.66913595E-02      4.66967410E-02
   10166      4.66859514E-02      4.66913320E-02
   10167      4.66805442E-02      4.66859239E-02
   10168      4.66751379E-02      4.66805167E-02
   10169      4.66697325E-02      4.66751104E-02
   10170      4.66643280E-02      4.66697050E-02
   10171      4.66589244E-02      4.66643005E-02
   10172      4.66535216E-02      4.66588969E-02
   10173      4.66481198E-02      4.66534942E-02
   10174      4.66427189E-02      4.66480924E-02
   10175      4.66373189E-02      4.66426914E-02
   10176      4.66319197E-02      4.66372914E-02
   10177      4.66265215E-02      4.66318923E-02
   10178      4.66211241E-02      4.66264940E-02
   10179      4.66157277E-02      4.66210967E-02
   10180      4.66103322E-02      4.66157003E-02
   10181      4.66049375E-02      4.66103047E-02
   10182      4.65995437E-02      4.66049101E-02
   10183      4.65941509E-02      4.65995163E-02
   10184      4.65887589E-02      4.65941235E-02
   10185      4.65833678E-02      4.65887315E-02
   10186      4.65779777E-02      4.65833404E-02
   10187      4.65725884E-02      4.65779503E-02
   10188      4.65672000E-02      4.65725610E-02
   10189      4.65618125E-02      4.65671726E-02
   10190      4.65564259E-02      4.65617851E-02
   10191      4.65510402E-02      4.65563985E-02
   10192      4.65456554E-02      4.65510128E-02
   10193      4.65402714E-02      4.65456280E-02
   10194      4.65348884E-02      4.65402441E-02
   10195      4.65295063E-02      4.65348611E-02
   10196      4.65241250E-02      4.65294789E-02
   10197      4.65187447E-02      4.65240977E-02
   10198      4.65133652E-02      4.65187173E-02
   10199      4.65079867E-02      4.65133379E-02
   10200      4.65026090E-02      4.65079593E-02
   10201      4.64972322E-02      4.65025816E-02
   10202      4.64918563E-02      4.64972049E-02
   10203      4.64864813E-02      4.64918290E-02
   10204      4.64811072E-02      4.64864540E-02
   10205      4.64757340E-02      4.64810799E-02
   10206      4.64703617E-02      4.64757067E-02
   10207      4.64649902E-02      4.64703343E-02
   10208      4.64596197E-02      4.64649629E-02
   10209      4.64542500E-02      4.64595924E-02
   10210      4.64488813E-02      4.64542227E-02
   10211      4.64435134E-02      4.64488540E-02
   10212      4.64381464E-02      4.64434861E-02
   10213      4.64327803E-02      4.64381191E-02
   10214      4.64274151E-02      4.64327530E-02
   10215      4.64220508E-02      4.64273878E-02
   10216      4.64166873E-02      4.64220235E-02
   10217      4.64113248E-02      4.64166601E-02
   10218      4.64059631E-02      4.64112975E-02
   10219      4.64006024E-02      4.64059359E-02
   10220      4.63952425E-02      4.64005751E-02
   10221      4.63898835E-02      4.63952153E-02
   10222      4.63845254E-02      4.63898563E-02
   10223      4.63791682E-02      4.63844982E-02
   10224      4.63738119E-02      4.63791410E-02
   10225      4.63684565E-02      4.63737847E-02
   10226      4.63631019E-02      4.63684292E-02
   10227      4.63577482E-02      4.63630747E-02
   10228      4.63523955E-02      4.63577210E-02
   10229      4.63470436E-02      4.63523682E-02
   10230      4.63416926E-02      4.63470164E-02
   10231      4.63363425E-02      4.63416654E-02
   10232      4.63309932E-02      4.63363153E-02
   10233      4.63256449E-02      4.63309660E-02
   10234      4.63202974E-02      4.63256177E-02
   10235      4.63149508E-02      4.63202702E-02
   10236      4.63096051E-02      4.63149237E-02
   10237      4.63042603E-02      4.63095780E-02
   10238      4.62989164E-02      4.63042332E-02
   10239      4.62935734E-02      4.62988893E-02
   10240      4.62882312E-02      4.62935462E-02
   10241      4.62828900E-02      4.62882041E-02
   10242      4.62775496E-02      4.62828628E-02
   10243      4.62722101E-02      4.62775224E-02
   10244      4.62668715E-02      4.62721830E-02
   10245      4.62615338E-02      4.62668443E-02
   10246      4.62561969E-02      4.62615066E-02
   10247      4.62508609E-02      4.62561698E-02
   10248      4.62455259E-02      4.62508338E-02
   10249      4.62401917E-02      4.62454987E-02
   10250      4.62348583E-02      4.62401645E-02
   10251      4.62295259E-02      4.62348312E-02
   10252      4.62241944E-02      4.62294988E-02
   10253      4.62188637E-02      4.62241673E-02
   10254      4.62135339E-02      4.62188366E-02
   10255      4.62082050E-02      4.62135068E-02
   10256      4.62028770E-02      4.62081779E-02
   10257      4.61975498E-02      4.62028499E-02
   10258      4.61922236E-02      4.61975228E-02
   10259      4.61868982E-02      4.61921965E-02
   10260      4.61815737E-02      4.61868711E-02
   10261      4.61762501E-02      4.61815466E-02
   10262      4.61709273E-02      4.61762230E-02
   10263      4.61656055E-02      4.61709003E-02
   10264      4.61602845E-02      4.61655784E-02
   10265      4.61549644E-02      4.61602575E-02
   10266      4.61496452E-02      4.61549374E-02
   10267      4.61443269E-02      4.61496182E-02
   10268      4.61390094E-02      4.61442998E-02
   10269      4.61336928E-02      4.61389824E-02
   10270      4.61283771E-02      4.61336658E-02
   10271      4.61230623E-02      4.61283501E-02
   10272      4.61177484E-02      4.61230353E-02
   10273      4.61124353E-02      4.61177213E-02
   10274      4.61071231E-02      4.61124083E-02
   10275      4.61018118E-02      4.61070961E-02
   10276      4.60965014E-02      4.61017848E-02
   10277      4.60911918E-02      4.60964744E-02
   10278      4.60858831E-02      4.60911648E-02
   10279      4.60805753E-02      4.60858561E-02
   10280      4.60752684E-02      4.60805484E-02
   10281      4.60699624E-02      4.60752414E-02
   10282      4.60646572E-02      4.60699354E-02
   10283      4.60593529E-02      4.60646302E-02
   10284      4.60540495E-02      4.60593260E-02
   10285      4.60487470E-02      4.60540225E-02
   10286      4.60434453E-02      4.60487200E-02
   10287      4.60381445E-02      4.60434184E-02
   10288      4.60328446E-02      4.60381176E-02
   10289      4.60275456E-02      4.60328177E-02
   10290      4.60222474E-02      4.60275186E-02
   10291      4.60169501E-02      4.60222205E-02
   10292      4.60116537E-02      4.60169232E-02
   10293      4.60063582E-02      4.60116268E-02
   10294      4.60010635E-02      4.60063313E-02
   10295      4.59957697E-02      4.60010366E-02
   10296      4.59904768E-02      4.59957428E-02
   10297      4.59851848E-02      4.59904499E-02
   10298      4.59798936E-02      4.59851579E-02
   10299      4.59746033E-02      4.59798667E-02
   10300      4.59693139E-02      4.59745765E-02
   10301      4.59640254E-02      4.59692870E-02
   10302      4.59587377E-02      4.59639985E-02
   10303      4.59534509E-02      4.59587108E-02
   10304      4.59481650E-02      4.59534240E-02
   10305      4.59428799E-02      4.59481381E-02
   10306      4.59375958E-02      4.59428531E-02
   10307      4.59323125E-02      4.59375689E-02
   10308      4.59270300E-02      4.59322856E-02
   10309      4.59217485E-02      4.59270032E-02
   10310      4.59164678E-02      4.59217216E-02
   10311      4.59111880E-02      4.59164409E-02
   10312      4.59059090E-02      4.59111611E-02
   10313      4.59006309E-02      4.59058822E-02
   10314      4.58953537E-02      4.59006041E-02
   10315      4.58900774E-02      4.58953269E-02
   10316      4.58848019E-02      4.58900506E-02
   10317      4.58795273E-02      4.58847751E-02
   10318      4.58742536E-02      4.58795005E-02
   10319      4.58689808E-02      4.58742268E-02
   10320      4.58637088E-02      4.58689540E-02
   10321      4.58584377E-02      4.58636820E-02
   10322      4.58531674E-02      4.58584109E-02
   10323      4.58478980E-02      4.58531406E-02
   10324      4.58426295E-02      4.58478713E-02
   10325      4.58373619E-02      4.58426028E-02
   10326      4.58320951E-02      4.58373351E-02
   10327      4.58268292E-02      4.58320684E-02
   10328      4.58215642E-02      4.58268025E-02
   10329      4.58163000E-02      4.58215374E-02
   10330      4.58110368E-02      4.58162733E-02
   10331      4.58057743E-02      4.58110100E-02
   10332      4.58005128E-02      4.58057476E-02
   10333      4.57952521E-02      4.58004860E-02
   10334      4.57899923E-02      4.57952253E-02
   10335      4.57847333E-02      4.57899655E-02
   10336      4.57794752E-02      4.57847066E-02
   10337      4.57742180E-02      4.57794485E-02
   10338      4.57689616E-02      4.57741913E-02
   10339      4.57637061E-02      4.57689349E-02
   10340      4.57584515E-02      4.57636794E-02
   10341      4.57531978E-02      4.57584248E-02
   10342      4.57479449E-02      4.57531711E-02
   10343      4.57426928E-02      4.57479182E-02
   10344      4.57374417E-02      4.57426661E-02
   10345      4.57321914E-02      4.57374150E-02
   10346      4.57269420E-02      4.57321647E-02
   10347      4.57216934E-02      4.57269153E-02
   10348      4.57164457E-02      4.57216667E-02
   10349      4.57111989E-02      4.57164190E-02
   10350      4.57059529E-02      4.57111722E-02
   10351      4.57007078E-02      4.57059262E-02
   10352      4.56954636E-02      4.57006811E-02
   10353      4.56902202E-02      4.56954369E-02
   10354      4.56849777E-02      4.56901935E-02
   10355      4.56797360E-02      4.56849510E-02
   10356      4.56744952E-02      4.56797094E-02
   10357      4.56692553E-02      4.56744686E-02
   10358      4.56640162E-02      4.56692287E-02
   10359      4.56587780E-02      4.56639896E-02
   10360      4.56535407E-02      4.56587514E-02
   10361      4.56483042E-02      4.56535141E-02
   10362      4.56430686E-02      4.56482776E-02
   10363      4.56378339E-02      4.56430420E-02
   10364      4.56326000E-02      4.56378073E-02
   10365      4.56273670E-02      4.56325734E-02
   10366      4.56221348E-02      4.56273404E-02
   10367      4.56169035E-02      4.56221082E-02
   10368      4.56116731E-02      4.56168769E-02
   10369      4.56064435E-02      4.56116465E-02
   10370      4.56012148E-02      4.56064169E-02
   10371      4.55959869E-02      4.56011882E-02
   10372      4.55907599E-02      4.55959603E-02
   10373      4.55855338E-02      4.55907334E-02
   10374      4.55803085E-02      4.55855072E-02
   10375      4.55750841E-02      4.55802820E-02
   10376      4.55698605E-02      4.55750575E-02
   10377      4.55646378E-02      4.55698340E-02
   10378      4.55594160E-02      4.55646113E-02
   10379      4.55541950E-02      4.55593895E-02
   10380      4.55489749E-02      4.55541685E-02
   10381      4.55437557E-02      4.55489484E-02
   10382      4.55385373E-02      4.55437291E-02
   10383      4.55333197E-02      4.55385107E-02
   10384      4.55281030E-02      4.55332932E-02
   10385      4.55228872E-02      4.55280765E-02
   10386      4.55176722E-02      4.55228607E-02
   10387      4.55124581E-02      4.55176457E-02
   10388      4.55072449E-02      4.55124316E-02
   10389      4.55020325E-02      4.55072184E-02
   10390      4.54968210E-02      4.55020060E-02
   10391      4.54916103E-02      4.54967945E-02
   10392      4.54864005E-02      4.54915838E-02
   10393      4.54811915E-02      4.54863740E-02
   10394      4.54759834E-02      4.54811650E-02
   10395      4.54707761E-02      4.54759569E-02
   10396      4.54655697E-02      4.54707497E-02
   10397      4.54603642E-02      4.54655433E-02
   10398      4.54551595E-02      4.54603377E-02
   10399      4.54499557E-02      4.54551331E-02
   10400      4.54447527E-02      4.54499292E-02
   10401      4.54395506E-02      4.54447263E-02
   10402      4.54343493E-02      4.54395242E-02
   10403      4.54291489E-02      4.54343229E-02
   10404      4.54239494E-02      4.54291225E-02
   10405      4.54187507E-02      4.54239229E-02
   10406      4.54135528E-02      4.54187243E-02
   10407      4.54083559E-02      4.54135264E-02
   10408      4.54031597E-02      4.54083294E-02
   10409      4.53979644E-02      4.54031333E-02
   10410      4.53927700E-02      4.53979380E-02
   10411      4.53875764E-02      4.53927436E-02
   10412      4.53823837E-02      4.53875500E-02
   10413      4.53771919E-02      4.53823573E-02
   10414      4.53720008E-02      4.53771655E-02
   10415      4.53668107E-02      4.53719745E-02
   10416      4.53616214E-02      4.53667843E-02
   10417      4.53564329E-02      4.53615950E-02
   10418      4.53512453E-02      4.53564065E-02
   10419      4.53460586E-02      4.53512190E-02
   10420      4.53408727E-02      4.53460322E-02
   10421      4.53356876E-02      4.53408463E-02
   10422      4.53305034E-02      4.53356613E-02
   10423      4.53253201E-02      4.53304771E-02
   10424      4.53201376E-02      4.53252937E-02
   10425      4.53149560E-02      4.53201113E-02
   10426      4.53097752E-02      4.53149296E-02
   10427      4.53045952E-02      4.53097488E-02
   10428      4.52994162E-02      4.53045689E-02
   10429      4.52942379E-02      4.52993898E-02
   10430      4.52890605E-02      4.52942116E-02
   10431      4.52838840E-02      4.52890342E-02
   10432      4.52787083E-02      4.52838577E-02
   10433      4.52735335E-02      4.52786820E-02
   10434      4.52683595E-02      4.52735072E-02
   10435      4.52631864E-02      4.52683332E-02
   10436      4.52580141E-02      4.52631601E-02
   10437      4.52528426E-02      4.52579878E-02
   10438      4.52476720E-02      4.52528163E-02
   10439      4.52425023E-02      4.52476457E-02
   10440      4.52373334E-02      4.52424760E-02
   10441      4.52321654E-02      4.52373071E-02
   10442      4.52269982E-02      4.52321391E-02
   10443      4.52218318E-02      4.52269719E-02
   10444      4.52166663E-02      4.52218055E-02
   10445      4.52115017E-02      4.52166401E-02
   10446      4.52063379E-02      4.52114754E-02
   10447      4.52011749E-02      4.52063116E-02
   10448      4.51960128E-02      4.52011487E-02
   10449      4.51908515E-02      4.51959865E-02
   10450      4.51856911E-02      4.51908253E-02
   10451      4.51805315E-02      4.51856649E-02
   10452      4.51753728E-02      4.51805053E-02
   10453      4.51702149E-02      4.51753466E-02
   10454      4.51650579E-02      4.51701887E-02
   10455      4.51599017E-02      4.51650317E-02
   10456      4.51547464E-02      4.51598755E-02
   10457      4.51495919E-02      4.51547202E-02
   10458      4.51444382E-02      4.51495657E-02
   10459      4.51392854E-02      4.51444120E-02
   10460      4.51341335E-02      4.51392592E-02
   10461      4.51289824E-02      4.51341073E-02
   10462      4.51238321E-02      4.51289562E-02
   10463      4.51186827E-02      4.51238059E-02
   10464      4.51135341E-02      4.51186565E-02
   10465      4.51083864E-02      4.51135079E-02
   10466      4.51032395E-02      4.51083602E-02
   10467      4.50980934E-02      4.51032133E-02
   10468      4.50929482E-02      4.50980673E-02
   10469      4.50878038E-02      4.50929221E-02
   10470      4.50826603E-02      4.50877777E-02
   10471      4.50775177E-02      4.50826342E-02
   10472      4.50723758E-02      4.50774915E-02
   10473      4.50672348E-02      4.50723497E-02
   10474      4.50620947E-02      4.50672087E-02
   10475      4.50569554E-02      4.50620686E-02
   10476      4.50518169E-02      4.50569293E-02
   10477      4.50466793E-02      4.50517908E-02
   10478      4.50415425E-02      4.50466532E-02
   10479      4.50364066E-02      4.50415164E-02
   10480      4.50312715E-02      4.50363805E-02
   10481      4.50261373E-02      4.50312454E-02
   10482      4.50210038E-02      4.50261112E-02
   10483      4.50158713E-02      4.50209777E-02
   10484      4.50107395E-02      4.50158452E-02
   10485      4.50056087E-02      4.50107135E-02
   10486      4.50004786E-02      4.50055826E-02
   10487      4.49953494E-02      4.50004525E-02
   10488      4.49902210E-02      4.49953233E-02
   10489      4.49850935E-02      4.49901950E-02
   10490      4.49799668E-02      4.49850674E-02
   10491      4.49748410E-02      4.49799408E-02
   10492      4.49697160E-02      4.49748149E-02
   10493      4.49645918E-02      4.49696899E-02
   10494      4.49594685E-02      4.49645657E-02
   10495      4.49543460E-02      4.49594424E-02
   10496      4.49492243E-02      4.49543199E-02
   10497      4.49441035E-02      4.49491983E-02
   10498      4.49389835E-02      4.49440775E-02
   10499      4.49338644E-02      4.49389575E-02
   10500      4.49287461E-02      4.49338384E-02
   10501      4.49236286E-02      4.49287201E-02
   10502      4.49185120E-02      4.49236026E-02
   10503      4.49133962E-02      4.49184860E-02
   10504      4.49082813E-02      4.49133702E-02
   10505      4.49031672E-02      4.49082553E-02
   10506      4.48980539E-02      4.49031412E-02
   10507      4.48929415E-02      4.48980279E-02
   10508      4.48878299E-02      4.48929155E-02
   10509      4.48827191E-02      4.48878039E-02
   10510      4.48776092E-02      4.48826931E-02
   10511      4.48725001E-02      4.48775832E-02
   10512      4.48673918E-02      4.48724741E-02
   10513      4.48622844E-02      4.48673659E-02
   10514      4.48571778E-02      4.48622584E-02
   10515      4.48520721E-02      4.48571519E-02
   10516      4.48469672E-02      4.48520461E-02
   10517      4.48418631E-02      4.48469412E-02
   10518      4.48367599E-02      4.48418371E-02
   10519      4.48316574E-02      4.48367339E-02
   10520      4.48265559E-02      4.48316315E-02
   10521      4.48214551E-02      4.48265299E-02
   10522      4.48163552E-02      4.48214292E-02
   10523      4.48112562E-02      4.48163293E-02
   10524      4.48061579E-02      4.48112302E-02
   10525      4.48010605E-02      4.48061320E-02
   10526      4.47959640E-02      4.48010346E-02
   10527      4.47908682E-02      4.47959381E-02
   10528      4.47857733E-02      4.47908423E-02
   10529      4.47806793E-02      4.47857474E-02
   10530      4.47755860E-02      4.47806534E-02
   10531      4.47704936E-02      4.47755601E-02
   10532      4.47654021E-02      4.47704677E-02
   10533      4.47603113E-02      4.47653762E-02
   10534      4.47552214E-02      4.47602854E-02
   10535      4.47501323E-02      4.47551955E-02
   10536      4.47450441E-02      4.47501065E-02
   10537      4.47399567E-02      4.47450182E-02
   10538      4.47348701E-02      4.47399308E-02
   10539      4.47297844E-02      4.47348443E-02
   10540      4.47246995E-02      4.47297585E-02
   10541      4.47196154E-02      4.47246736E-02
   10542      4.47145321E-02      4.47195895E-02
   10543      4.47094497E-02      4.47145063E-02
   10544      4.47043681E-02      4.47094239E-02
   10545      4.46992873E-02      4.47043423E-02
   10546      4.46942074E-02      4.46992615E-02
   10547      4.46891283E-02      4.46941816E-02
   10548      4.46840500E-02      4.46891025E-02
   10549      4.46789726E-02      4.46840242E-02
   10550      4.46738960E-02      4.46789468E-02
   10551      4.46688202E-02      4.46738702E-02
   10552      4.46637453E-02      4.46687944E-02
   10553      4.46586711E-02      4.46637195E-02
   10554      4.46535978E-02      4.46586453E-02
   10555      4.46485254E-02      4.46535720E-02
   10556      4.46434537E-02      4.46484996E-02
   10557      4.46383829E-02      4.46434279E-02
   10558      4.46333129E-02      4.46383571E-02
   10559      4.46282438E-02      4.46332872E-02
   10560      4.46231755E-02      4.46282180E-02
   10561      4.46181080E-02      4.46231497E-02
   10562      4.46130413E-02      4.46180822E-02
   10563      4.46079755E-02      4.46130155E-02
   10564      4.46029104E-02      4.46079497E-02
   10565      4.45978462E-02      4.46028847E-02
   10566      4.45927829E-02      4.45978205E-02
   10567      4.45877204E-02      4.45927571E-02
   10568      4.45826586E-02      4.45876946E-02
   10569      4.45775978E-02      4.45826329E-02
   10570      4.45725377E-02      4.45775720E-02
   10571      4.45674785E-02      4.45725120E-02
   10572      4.45624201E-02      4.45674528E-02
   10573      4.45573625E-02      4.45623944E-02
   10574      4.45523057E-02      4.45573368E-02
   10575      4.45472498E-02      4.45522800E-02
   10576      4.45421947E-02      4.45472241E-02
   10577      4.45371404E-02      4.45421690E-02
   10578      4.45320870E-02      4.45371147E-02
   10579      4.45270343E-02      4.45320613E-02
   10580      4.45219825E-02      4.45270087E-02
   10581      4.45169316E-02      4.45219569E-02
   10582      4.45118814E-02      4.45169059E-02
   10583      4.45068321E-02      4.45118557E-02
   10584      4.45017836E-02      4.45068064E-02
   10585      4.44967359E-02      4.45017579E-02
   10586      4.44916890E-02      4.44967102E-02
   10587      4.44866430E-02      4.44916634E-02
   10588      4.44815978E-02      4.44866173E-02
   10589      4.44765534E-02      4.44815721E-02
   10590      4.44715098E-02      4.44765277E-02
   10591      4.44664671E-02      4.44714842E-02
   10592      4.44614251E-02      4.44664414E-02
   10593      4.44563840E-02      4.44613995E-02
   10594      4.44513438E-02      4.44563584E-02
   10595      4.44463043E-02      4.44513181E-02
   10596      4.44412657E-02      4.44462787E-02
   10597      4.44362279E-02      4.44412401E-02
   10598      4.44311909E-02      4.44362022E-02
   10599      4.44261547E-02      4.44311653E-02
   10600      4.44211193E-02      4.44261291E-02
   10601      4.44160848E-02      4.44210937E-02
   10602      4.44110511E-02      4.44160592E-02
   10603      4.44060182E-02      4.44110255E-02
   10604      4.44009861E-02      4.44059926E-02
   10605      4.43959549E-02      4.44009606E-02
   10606      4.43909245E-02      4.43959293E-02
   10607      4.43858949E-02      4.43908989E-02
   10608      4.43808661E-02      4.43858693E-02
   10609      4.43758381E-02      4.43808405E-02
   10610      4.43708110E-02      4.43758125E-02
   10611      4.43657846E-02      4.43707854E-02
   10612      4.43607591E-02      4.43657591E-02
   10613      4.43557344E-02      4.43607336E-02
   10614      4.43507106E-02      4.43557089E-02
   10615      4.43456875E-02      4.43506850E-02
   10616      4.43406653E-02      4.43456620E-02
   10617      4.43356438E-02      4.43406397E-02
   10618      4.43306232E-02      4.43356183E-02
   10619      4.43256035E-02      4.43305977E-02
   10620      4.43205845E-02      4.43255779E-02
   10621      4.43155664E-02      4.43205590E-02
   10622      4.43105490E-02      4.43155408E-02
   10623      4.43055325E-02      4.43105235E-02
   10624      4.43005168E-02      4.43055070E-02
   10625      4.42955019E-02      4.43004913E-02
   10626      4.42904879E-02      4.42954764E-02
   10627      4.42854746E-02      4.42904624E-02
   10628      4.42804622E-02      4.42854491E-02
   10629      4.42754506E-02      4.42804367E-02
   10630      4.42704398E-02      4.42754251E-02
   10631      4.42654298E-02      4.42704143E-02
   10632      4.42604206E-02      4.42654043E-02
   10633      4.42554123E-02      4.42603952E-02
   10634      4.42504048E-02      4.42553868E-02
   10635      4.42453980E-02      4.42503793E-02
   10636      4.42403921E-02      4.42453726E-02
   10637      4.42353871E-02      4.42403667E-02
   10638      4.42303828E-02      4.42353616E-02
   10639      4.42253793E-02      4.42303573E-02
   10640      4.42203767E-02      4.42253539E-02
   10641      4.42153748E-02      4.42203512E-02
   10642      4.42103738E-02      4.42153494E-02
   10643      4.42053736E-02      4.42103484E-02
   10644      4.42003742E-02      4.42053482E-02
   10645      4.41953757E-02      4.42003488E-02
   10646      4.41903779E-02      4.41953503E-02
   10647      4.41853810E-02      4.41903525E-02
   10648      4.41803848E-02      4.41853555E-02
   10649      4.41753895E-02      4.41803594E-02
   10650      4.41703950E-02      4.41753641E-02
   10651      4.41654013E-02      4.41703696E-02
   10652      4.41604084E-02      4.41653759E-02
   10653      4.41554163E-02      4.41603830E-02
   10654      4.41504251E-02      4.41553909E-02
   10655      4.41454346E-02      4.41503997E-02
   10656      4.41404450E-02      4.41454092E-02
   10657      4.41354562E-02      4.41404196E-02
   10658      4.41304681E-02      4.41354308E-02
   10659      4.41254809E-02      4.41304428E-02
   10660      4.41204945E-02      4.41254556E-02
   10661      4.41155090E-02      4.41204692E-02
   10662      4.41105242E-02      4.41154836E-02
   10663      4.41055402E-02      4.41104988E-02
   10664      4.41005571E-02      4.41055149E-02
   10665      4.40955747E-02      4.41005317E-02
   10666      4.40905932E-02      4.40955494E-02
   10667      4.40856125E-02      4.40905679E-02
   10668      4.40806326E-02      4.40855872E-02
   10669      4.40756535E-02      4.40806073E-02
   10670      4.40706752E-02      4.40756282E-02
   10671      4.40656977E-02      4.40706499E-02
   10672      4.40607210E-02      4.40656724E-02
   10673      4.40557452E-02      4.40606957E-02
   10674      4.40507701E-02      4.40557199E-02
   10675      4.40457959E-02      4.40507448E-02
   10676      4.40408224E-02      4.40457706E-02
   10677      4.40358498E-02      4.40407971E-02
   10678      4.40308780E-02      4.40358245E-02
   10679      4.40259070E-02      4.40308527E-02
   10680      4.40209368E-02      4.40258817E-02
   10681      4.40159674E-02      4.40209115E-02
   10682      4.40109988E-02      4.40159421E-02
   10683      4.40060310E-02      4.40109735E-02
   10684      4.40010640E-02      4.40060057E-02
   10685      4.39960978E-02      4.40010388E-02
   10686      4.39911325E-02      4.39960726E-02
   10687      4.39861679E-02      4.39911072E-02
   10688      4.39812042E-02      4.39861427E-02
   10689      4.39762412E-02      4.39811789E-02
   10690      4.39712791E-02      4.39762160E-02
   10691      4.39663178E-02      4.39712539E-02
   10692      4.39613572E-02      4.39662925E-02
   10693      4.39563975E-02      4.39613320E-02
   10694      4.39514386E-02      4.39563723E-02
   10695      4.39464805E-02      4.39514134E-02
   10696      4.39415232E-02      4.39464553E-02
   10697      4.39365667E-02      4.39414980E-02
   10698      4.39316110E-02      4.39365415E-02
   10699      4.39266561E-02      4.39315858E-02
   10700      4.39217020E-02      4.39266309E-02
   10701      4.39167487E-02      4.39216768E-02
   10702      4.39117962E-02      4.39167235E-02
   10703      4.39068446E-02      4.39117711E-02
   10704      4.39018937E-02      4.39068194E-02
   10705      4.38969436E-02      4.39018685E-02
   10706      4.38919944E-02      4.38969185E-02
   10707      4.38870459E-02      4.38919692E-02
   10708      4.38820983E-02      4.38870208E-02
   10709      4.38771514E-02      4.38820731E-02
   10710      4.38722054E-02      4.38771263E-02
   10711      4.38672601E-02      4.38721802E-02
   10712      4.38623157E-02      4.38672350E-02
   10713      4.38573720E-02      4.38622905E-02
   10714      4.38524292E-02      4.38573469E-02
   10715      4.38474871E-02      4.38524041E-02
   10716      4.38425459E-02      4.38474620E-02
   10717      4.38376055E-02      4.38425208E-02
   10718      4.38326658E-02      4.38375804E-02
   10719      4.38277270E-02      4.38326407E-02
   10720      4.38227890E-02      4.38277019E-02
   10721      4.38178517E-02      4.38227639E-02
   10722      4.38129153E-02      4.38178266E-02
   10723      4.38079797E-02      4.38128902E-02
   10724      4.38030449E-02      4.38079546E-02
   10725      4.37981108E-02      4.38030198E-02
   10726      4.37931776E-02      4.37980857E-02
   10727      4.37882452E-02      4.37931525E-02
   10728      4.37833135E-02      4.37882201E-02
   10729      4.37783827E-02      4.37832885E-02
   10730      4.37734527E-02      4.37783576E-02
   10731      4.37685235E-02      4.37734276E-02
   10732      4.37635950E-02      4.37684984E-02
   10733      4.37586674E-02      4.37635700E-02
   10734      4.37537406E-02      4.37586423E-02
   10735      4.37488145E-02      4.37537155E-02
   10736      4.37438893E-02      4.37487895E-02
   10737      4.37389649E-02      4.37438643E-02
   10738      4.37340412E-02      4.37389398E-02
   10739      4.37291184E-02      4.37340162E-02
   10740      4.37241963E-02      4.37290934E-02
   10741      4.37192751E-02      4.37241713E-02
   10742      4.37143546E-02      4.37192501E-02
   10743      4.37094350E-02      4.37143296E-02
   10744      4.37045161E-02      4.37094100E-02
   10745      4.36995981E-02      4.37044911E-02
   10746      4.36946808E-02      4.36995731E-02
   10747      4.36897644E-02      4.36946558E-02
   10748      4.36848487E-02      4.36897394E-02
   10749      4.36799338E-02      4.36848237E-02
   10750      4.36750198E-02      4.36799089E-02
   10751      4.36701065E-02      4.36749948E-02
   10752      4.36651940E-02      4.36700815E-02
   10753      4.36602823E-02      4.36651690E-02
   10754      4.36553714E-02      4.36602574E-02
   10755      4.36504613E-02      4.36553465E-02
   10756      4.36455521E-02      4.36504364E-02
   10757      4.36406435E-02      4.36455271E-02
   10758      4.36357358E-02      4.36406186E-02
   10759      4.36308289E-02      4.36357109E-02
   10760      4.36259228E-02      4.36308040E-02
   10761      4.36210175E-02      4.36258979E-02
   10762      4.36161130E-02      4.36209925E-02
   10763      4.36112092E-02      4.36160880E-02
   10764      4.36063063E-02      4.36111843E-02
   10765      4.36014041E-02      4.36062814E-02
